OnSet desviation,Nominal_OD
0.0,none
0.0002174625196653,none
-0.0047374887537726,none
-0.0016464630157164,none
-0.0071761269328327,none
-0.0069586644131673,none
-0.0119136156866054,none
-0.0139950037416526,none
-0.0160763917966999,none
-0.0181577798517471,none
-0.0213885931941507,none
-0.0188722800997727,none
-0.0267007945916016,none
-0.0282074700029706,none
-0.0337371339200868,none
-0.0335196714004215,none
-0.0384746226738595,none
-0.0400900293450613,none
-0.0422801486599413,none
-0.0450449806184994,none
-0.0478098125770575,none
-0.0545976330413627,none
-0.0590866029309553,none
-0.0652997107515824,none
-0.0674898300664624,none
-0.0690741739066673,none
-0.0718079430342286,none
-0.0718079430342286,none
-0.0762658500928243,none
-0.0778501939330293,none
-0.0778501939330293,none
-0.0811586757042688,none
-0.08389244483183,none
-0.08389244483183,none
-0.0872009266030694,none
-0.0905094083743088,none
-0.0932431775018701,none
-0.0948275213420751,none
-0.0948275213420751,none
-0.0964118651822801,none
-0.097996209022485,none
-0.097996209022485,none
-0.0995805528626899,none
-0.1011648967028948,del
-0.1011648967028948,del
-0.1027492405430998,del
-0.1043335843833048,del
-0.1093662040855787,del
-0.1155482490752089,del
-0.1155482490752089,del
-0.1205808687774829,del
-0.1221652126176878,del
-0.1221652126176878,del
-0.1237495564578927,del
-0.1253339002980977,del
-0.1253339002980977,del
-0.1269182441383026,del
-0.1285025879785076,del
-0.1341099203244595,del
-0.1379931147393773,del
-0.1379931147393773,del
-0.1401521712232605,del
-0.1417365150634653,del
-0.1417365150634653,del
-0.1438955715473484,del
-0.1454799153875535,del
-0.1454799153875535,del
-0.1470642592277583,del
-0.1486486030679631,del
-0.1502329469081682,del
-0.1552655666104422,del
-0.1552655666104422,del
-0.1591487610253598,del
-0.1607331048655647,del
-0.1607331048655647,del
-0.1623174487057697,del
-0.1639017925459744,del
-0.1639017925459744,del
-0.1654861363861796,del
-0.1670704802263845,del
-0.170378961997624,del
-0.1742621564125415,del
-0.1742621564125415,del
-0.1781453508274589,del
-0.1803044073113422,del
-0.1803044073113422,del
-0.1818887511515471,del
-0.1834730949917521,del
-0.1834730949917521,del
-0.185057438831957,del
-0.1803199435917023,del
-0.1765920795479743,del
-0.1765920795479743,del
-0.1765920795479743,del
-0.1765920795479743,del
-0.1797607672283842,del
-0.1797607672283842,del
-0.1797607672283842,del
-0.1797607672283842,del
-0.1524696847938513,del
-0.1524696847938513,del
-0.1524696847938513,del
-0.1524696847938513,del
-0.1544889471869049,del
-0.1507610831431769,del
-0.1507610831431769,del
-0.1507610831431769,del
-0.1507610831431769,del
-0.1539297708235868,del
-0.1539297708235868,del
-0.1539297708235868,del
-0.1539297708235868,del
-0.1570984585039968,del
-0.1570984585039968,del
-0.1570984585039968,del
-0.1570984585039968,del
-0.129232663425786,del
-0.122056523519989,del
-0.122056523519989,del
-0.122056523519989,del
-0.122056523519989,del
-0.1171792341889046,del
-0.1171792341889046,del
-0.1171792341889046,del
-0.1171792341889046,del
-0.1191984965819583,del
-0.1191984965819583,del
-0.1191984965819583,del
-0.1191984965819583,del
-0.110872931388805,del
-0.1042715041266861,del
-0.1042715041266861,del
-0.1042715041266861,del
-0.1042715041266861,del
-0.1068654791634177,del
-0.1068654791634177,del
-0.1068654791634177,del
-0.1068654791634177,del
-0.0887697990277357,none
-0.0887697990277357,none
-0.0887697990277357,none
-0.0887697990277357,none
-0.0810189464782605,none
-0.025287356321839,none
-0.025287356321839,none
