OnSet desviation
0
-0.6455807850472339
-1.2971862029381154
-1.9329769596144222
-2.5815700610834798
-3.2181138968652423
-3.868966235650668
-4.511534704276078
-5.1556093311124
-5.801190116159635
-6.443005505679588
-7.0885862907268224
-7.7356732339849685
-8.378241702610378
-9.023822487657611
-9.667897114493934
-10.310465583119344
-10.633255975642962
-10.955293289061123
-11.280342918901107
-11.603133311424724
-11.928182941264708
-12.250973333788325
-12.575269884522854
-12.898060277046472
-13.099616065097369
-13.301171853148265
-13.301171853148265
-13.502727641199161
-13.704283429250058
-13.704283429250058
-13.905839217300954
-14.107395005351853
-14.107395005351853
-14.308950793402747
-14.5112596605591
-14.712815448609996
-14.914371236660893
-14.914371236660893
-15.11592702471179
-15.317482812762687
-15.317482812762687
-15.519038600813584
-15.72210054707539
-15.72210054707539
-15.9251624933372
-16.1267182813881
-16.329780227649906
-16.533595253017168
-16.533595253017168
-16.735151041068068
-16.93670682911896
-16.93670682911896
-17.138262617169858
-17.339818405220758
-17.339818405220758
-17.541374193271654
-17.74292998132255
-17.944485769373443
-18.147547715635255
-18.147547715635255
-18.349103503686155
-18.550659291737045
-18.550659291737045
-18.752215079787945
-18.95377086783884
-18.95377086783884
-19.155326655889738
-19.356882443940634
-19.55843823199153
-19.75999402004243
-19.75999402004243
-19.961549808093324
-20.16310559614422
-20.16310559614422
-20.364661384195117
-20.566217172246013
-20.566217172246013
-20.767772960296913
-20.969328748347806
-21.176156090136896
-21.382983431925982
-21.382983431925982
-21.58981077371507
-21.792119640871423
-21.792119640871423
-21.99367542892232
-22.19523121697322
-22.19523121697322
-22.396787005024112
-22.598342793075012
-22.993170499016788
-22.993170499016788
-22.993170499016788
-22.993170499016788
-23.396282075118584
-23.396282075118584
-23.396282075118584
-23.396282075118584
-23.799393651220374
-23.799393651220374
-23.799393651220374
-23.799393651220374
-24.202505227322167
-24.60561680342396
-24.60561680342396
-24.60561680342396
-24.60561680342396
-25.008728379525753
-25.008728379525753
-25.008728379525753
-25.008728379525753
-25.41183995562755
-25.41183995562755
-25.41183995562755
-25.41183995562755
-25.814951531729342
-26.218063107831135
-26.218063107831135
-26.218063107831135
-26.218063107831135
-26.621174683932928
-26.621174683932928
-26.621174683932928
-26.621174683932928
-27.02428626003472
-27.02428626003472
-27.02428626003472
-27.02428626003472
-27.427397836136514
-27.83050941223831
-27.83050941223831
-27.83050941223831
-27.83050941223831
-28.2336209883401
-28.2336209883401
-28.2336209883401
-28.2336209883401
-28.636732564441893
-28.636732564441893
-28.636732564441893
-28.636732564441893
-29.040597219649143
-29.84682037185273
-29.84682037185273
