OnSet desviation,Nominal_OD
0.0,none
0.006095376954133,none
-0.0023971381413327,none
-0.0028663126095191,none
-0.0091706438975451,none
-0.0103692129682114,none
-0.021779306473597,none
-0.0229778755442633,none
-0.0300116014347692,none
-0.0355865381203152,none
-0.0367851071909816,none
-0.0452776222864474,none
-0.055958321189353,none
-0.0564274956575393,none
-0.0649200107530051,none
-0.0653891852211916,none
-0.0709641219067376,none
-0.0737515902495107,none
-0.0765390585922837,none
-0.0771383431276169,none
-0.0835727844827896,none
-0.092924804247882,none
-0.0949828779881751,none
-0.0984997409334281,none
-0.0983696308662813,none
-0.0985618370772702,none
-0.1045892001080986,del
-0.1045892001080986,del
-0.1076989847290074,del
-0.1078911909399963,del
-0.1078911909399963,del
-0.1080833971509852,del
-0.1082756033619742,del
-0.1082756033619742,del
-0.108467809572963,del
-0.1108481995913918,del
-0.1154167734172603,del
-0.1177971634356891,del
-0.1177971634356891,del
-0.117989369646678,del
-0.1181815758576669,del
-0.1181815758576669,del
-0.1183737820686559,del
-0.1185659882796447,del
-0.1185659882796447,del
-0.1209463782980736,del
-0.1233267683165023,del
-0.127165947539891,del
-0.1339227051731993,del
-0.1339227051731993,del
-0.1348443059866683,del
-0.1350365121976571,del
-0.1350365121976571,del
-0.135228718408646,del
-0.135420924619635,del
-0.135420924619635,del
-0.1356131308306239,del
-0.1372641262465727,del
-0.1418327000724412,del
-0.14494248469335,del
-0.14494248469335,del
-0.1465934801092988,del
-0.1467856863202877,del
-0.1467856863202877,del
-0.1469778925312765,del
-0.1471700987422656,del
-0.1471700987422656,del
-0.1473623049532544,del
-0.1475545111642432,del
-0.1477467173752322,del
-0.1493977127911812,del
-0.1493977127911812,del
-0.1554250758220096,del
-0.1570760712379583,del
-0.1570760712379583,del
-0.1623740396663069,del
-0.1625662458772958,del
-0.1625662458772958,del
-0.1627584520882847,del
-0.1629506582992735,del
-0.1631428645102627,del
-0.1633350707212515,del
-0.1633350707212515,del
-0.1635272769322403,del
-0.1644488777457092,del
-0.1644488777457092,del
-0.164641083956698,del
-0.1648332901676872,del
-0.1648332901676872,del
-0.1650254963786759,del
-0.165217702589665,del
-0.1656021150116429,del
-0.1656021150116429,del
-0.1656021150116429,del
-0.1656021150116429,del
-0.1659865274336207,del
-0.1659865274336207,del
-0.1659865274336207,del
-0.1659865274336207,del
-0.1663709398555983,del
-0.1663709398555983,del
-0.1663709398555983,del
-0.1663709398555983,del
-0.1667553522775763,del
-0.1671397646995541,del
-0.1671397646995541,del
-0.1671397646995541,del
-0.1671397646995541,del
-0.167524177121532,del
-0.167524177121532,del
-0.167524177121532,del
-0.167524177121532,del
-0.1679085895435098,del
-0.1679085895435098,del
-0.1679085895435098,del
-0.1679085895435098,del
-0.1617284505431682,del
-0.1584658899527464,del
-0.1584658899527464,del
-0.1584658899527464,del
-0.1584658899527464,del
-0.1552033293623245,del
-0.1552033293623245,del
-0.1552033293623245,del
-0.1552033293623245,del
-0.1555877417843024,del
-0.1555877417843024,del
-0.1555877417843024,del
-0.1555877417843024,del
-0.1486782081814808,del
-0.1366629123612998,del
-0.1366629123612998,del
-0.1366629123612998,del
-0.1366629123612998,del
-0.1363179301807975,del
-0.1363179301807975,del
-0.1363179301807975,del
-0.1363179301807975,del
-0.1352435533978153,del
-0.1352435533978153,del
-0.1352435533978153,del
-0.1352435533978153,del
-0.1057227871181156,del
-0.0299051787016775,none
-0.0299051787016775,none
