OnSet desviation,Nominal_OD
0.0,none
-0.0388221195894187,none
-0.047099088223034,none
-0.0559850150045627,none
-0.064261983638178,none
-0.0736531025735745,none
-0.0758363390882942,none
-0.0874421208108927,none
-0.0960754515154875,none
-0.1034007377465702,del
-0.112034068451165,del
-0.1197607808420699,del
-0.1291969638663091,del
-0.1365222500973917,del
-0.1455570069618088,del
-0.1528822931928915,del
-0.1587370670512136,del
-0.1605639414949537,del
-0.1646054787258959,del
-0.1681418238029703,del
-0.170518954489421,del
-0.1716781688800447,del
-0.1756159401169413,del
-0.1759272380990781,del
-0.1779029426257066,del
-0.1801763073181117,del
-0.1799824131463807,del
-0.1799824131463807,del
-0.1822557778387856,del
-0.1845291425311906,del
-0.1845291425311906,del
-0.1868025072235957,del
-0.1890758719160006,del
-0.1890758719160006,del
-0.1913492366084057,del
-0.1933700052238766,del
-0.1956433699162816,del
-0.1979167346086867,del
-0.1979167346086867,del
-0.2001900993010916,del
-0.2024634639934966,del
-0.2024634639934966,del
-0.2047368286859016,del
-0.2070101933783066,del
-0.2070101933783066,del
-0.2092835580707115,del
-0.2115569227631166,del
-0.2164463764025457,del
-0.2183633790239712,del
-0.2183633790239712,del
-0.2194775293257523,del
-0.2217508940181574,del
-0.2217508940181574,del
-0.2240242587105624,del
-0.2262976234029672,del
-0.2262976234029672,del
-0.2240378965269226,del
-0.2263112612193277,del
-0.2285846259117325,del
-0.2308579906041375,del
-0.2308579906041375,del
-0.2331313552965426,del
-0.2354047199889476,del
-0.2354047199889476,del
-0.2383321069181085,del
-0.2406054716105136,del
-0.2406054716105136,del
-0.2419722179892286,del
-0.2442455826816336,del
-0.2471729696107946,del
-0.2494463343031995,del
-0.2494463343031995,del
-0.2517196989956046,del
-0.2539930636880095,del
-0.2539930636880095,del
-0.2571730466941045,del
-0.2603530297001993,del
-0.2603530297001993,del
-0.2626263943926044,del
-0.2648997590850094,del
-0.2671731237774143,del
-0.2681384439963072,del
-0.2681384439963072,del
-0.2749449002571619,del
-0.2769656688726329,del
-0.2769656688726329,del
-0.279239033565038,del
-0.281512398257443,del
-0.281512398257443,del
-0.2765915183455314,del
-0.291007283186885,del
-0.2844356345468422,del
-0.2844356345468422,del
-0.2844356345468422,del
-0.2844356345468422,del
-0.2889823639316521,del
-0.2889823639316521,del
-0.2889823639316521,del
-0.2889823639316521,del
-0.2824107152916093,del
-0.2824107152916093,del
-0.2824107152916093,del
-0.2824107152916093,del
-0.2830333112558829,del
-0.27646166261584,del
-0.27646166261584,del
-0.27646166261584,del
-0.27646166261584,del
-0.2683157356089908,del
-0.2683157356089908,del
-0.2683157356089908,del
-0.2683157356089908,del
-0.2565433353473819,del
-0.2565433353473819,del
-0.2565433353473819,del
-0.2565433353473819,del
-0.2244962457463354,del
-0.2016054674598737,del
-0.2016054674598737,del
-0.2016054674598737,del
-0.2016054674598737,del
-0.1826388225939483,del
-0.1826388225939483,del
-0.1826388225939483,del
-0.1826388225939483,del
-0.1682503333853152,del
-0.1682503333853152,del
-0.1682503333853152,del
-0.1682503333853152,del
-0.1546783343126868,del
-0.149414730146156,del
-0.149414730146156,del
-0.149414730146156,del
-0.149414730146156,del
-0.1353826030085024,del
-0.1353826030085024,del
-0.1353826030085024,del
-0.1353826030085024,del
-0.1137998691955528,del
-0.1137998691955528,del
-0.1137998691955528,del
-0.1137998691955528,del
-0.0876389797253109,none
-0.0281229561805103,none
-0.0281229561805103,none
