OnSet desviation,Nominal_OD
0.0,none
0.0010541190213465,none
-0.0033339388280552,none
-0.0027333345459377,none
-0.0102959955699427,none
-0.0074278175916801,none
-0.0090947870057077,none
-0.0098547269412773,none
-0.013335755312221,none
-0.0140956952477906,none
-0.0162161794010473,none
-0.0160690898581588,none
-0.0172825445329575,none
-0.0175889697292979,none
-0.0215235128394707,none
-0.0222834527750404,none
-0.0307531432775034,none
-0.026597965852998,none
-0.0301525389953859,none
-0.034614141616232,none
-0.0399827737155359,none
-0.0439908615971529,none
-0.0484524642179989,none
-0.052914066838845,none
-0.056922154720462,none
-0.0595972797007092,none
-0.0622724046809564,none
-0.0622724046809564,none
-0.0590518380512262,none
-0.0617269630314734,none
-0.0617269630314734,none
-0.0644020880117205,none
-0.0670772129919678,none
-0.0670772129919678,none
-0.0634031316230084,none
-0.0592755355148203,none
-0.0619506604950674,none
-0.0646257854753147,none
-0.0646257854753147,none
-0.0673009104555619,none
-0.069976035435809,none
-0.069976035435809,none
-0.0649414098491628,none
-0.0676165348294099,none
-0.0676165348294099,none
-0.067117056635054,none
-0.0679781226583851,none
-0.0706532476386322,none
-0.06833971048736,none
-0.06833971048736,none
-0.0710148354676074,none
-0.0736899604478544,none
-0.0736899604478544,none
-0.0763650854281016,none
-0.0790402104083488,none
-0.0790402104083488,none
-0.0780872174747637,none
-0.0716920476704304,none
-0.0743671726506776,none
-0.0770422976309248,none
-0.0770422976309248,none
-0.0797174226111719,none
-0.0823925475914191,none
-0.0823925475914191,none
-0.0850676725716663,none
-0.0877427975519136,none
-0.0877427975519136,none
-0.0831616867044962,none
-0.0858368116847433,none
-0.0885119366649906,none
-0.0907335469060087,none
-0.0907335469060087,none
-0.0879664950155076,none
-0.0906416199957547,none
-0.0906416199957547,none
-0.0869675386267957,none
-0.0891891488678137,none
-0.0891891488678137,none
-0.091864273848061,none
-0.094539398828308,none
-0.0972145238085554,none
-0.0998896487888024,none
-0.0998896487888024,none
-0.093947993723698,none
-0.0966231187039452,none
-0.0966231187039452,none
-0.0992982436841924,none
-0.1019733686644397,del
-0.1019733686644397,del
-0.1046484936446867,del
-0.0937181764480632,none
-0.086823528449374,none
-0.086823528449374,none
-0.086823528449374,none
-0.086823528449374,none
-0.0921737784098684,none
-0.0921737784098684,none
-0.0921737784098684,none
-0.0921737784098684,none
-0.0684990850597049,none
-0.0684990850597049,none
-0.0684990850597049,none
-0.0684990850597049,none
-0.0738493350201991,none
-0.0710363196745712,none
-0.0710363196745712,none
-0.0710363196745712,none
-0.0710363196745712,none
-0.0763865696350655,none
-0.0763865696350655,none
-0.0763865696350655,none
-0.0763865696350655,none
-0.0817368195955599,none
-0.0817368195955599,none
-0.0817368195955599,none
-0.0817368195955599,none
-0.0589691557238546,none
-0.0529815372036235,none
-0.0529815372036235,none
-0.0529815372036235,none
-0.0529815372036235,none
-0.0488079776403083,none
-0.0488079776403083,none
-0.0488079776403083,none
-0.0488079776403083,none
-0.0500765949477414,none
-0.0500765949477414,none
-0.0500765949477414,none
-0.0500765949477414,none
-0.0404608585136779,none
-0.0371943284288208,none
-0.0371943284288208,none
-0.0371943284288208,none
-0.0371943284288208,none
-0.0352883425616505,none
-0.0352883425616505,none
-0.0352883425616505,none
-0.0352883425616505,none
-0.0311147829983354,none
-0.0311147829983354,none
-0.0311147829983354,none
-0.0311147829983354,none
-0.0237666202604172,none
-0.0181405895691609,none
-0.0181405895691609,none
