OnSet desviation,Nominal_OD
0.0,none
-0.0010085101176945,none
-0.0088880561761925,none
-0.0141248961036123,none
-0.0209473597096789,none
-0.0261841996370987,none
-0.0324781220169497,none
-0.0393005856230164,none
-0.0413661781931423,none
-0.0476601005729933,none
-0.0539540229528443,none
-0.060776486558911,none
-0.067070408938762,none
-0.0723072488661817,none
-0.0791297124722484,none
-0.0838380111734525,none
-0.086432144969794,none
-0.0898433767728274,none
-0.0927260673496451,none
-0.0961372991526784,none
-0.0995485309557117,none
-0.1024312215325294,del
-0.1053139121093471,del
-0.1087251439123804,del
-0.1116078344891982,del
-0.1136077210865658,del
-0.0997513708974641,none
-0.0997513708974641,none
-0.1017512574948316,del
-0.1037511440921992,del
-0.1037511440921992,del
-0.1057510306895668,del
-0.1077509172869344,del
-0.1077509172869344,del
-0.109750803884302,del
-0.1122792317078852,del
-0.0957801753877052,none
-0.0956658970802102,none
-0.0956658970802102,none
-0.0944945363202841,none
-0.0964944229176517,none
-0.0964944229176517,none
-0.0900376498955689,none
-0.0920375364929364,none
-0.0920375364929364,none
-0.0940374230903041,none
-0.0933946035565935,none
-0.087994912986942,none
-0.0815381399648592,none
-0.0815381399648592,none
-0.083538026562227,none
-0.0855379131595944,none
-0.0855379131595944,none
-0.087537799756962,none
-0.0895376863543296,none
-0.0895376863543296,none
-0.0915375729516973,none
-0.0861378823820459,none
-0.0823238154910412,none
-0.0806239135048995,none
-0.0806239135048995,none
-0.0757527641614637,none
-0.0777526507588312,none
-0.0777526507588312,none
-0.074995666320258,none
-0.0769955529176257,none
-0.0769955529176257,none
-0.0726529448004054,none
-0.074652831397773,none
-0.0766527179951407,none
-0.0786526045925082,none
-0.0786526045925082,none
-0.0806524911898759,none
-0.0731386357153617,none
-0.0731386357153617,none
-0.0666818626932791,none
-0.068153208064431,none
-0.068153208064431,none
-0.0664533060782891,none
-0.0684531926756567,none
-0.0704530792730244,none
-0.0724529658703918,none
-0.0724529658703918,none
-0.0617678630385839,none
-0.0642962908621672,none
-0.0642962908621672,none
-0.0662961774595347,none
-0.0682960640569024,none
-0.0682960640569024,none
-0.07029595065427,none
-0.0712387547992065,none
-0.0562110438501783,none
-0.0562110438501783,none
-0.0562110438501783,none
-0.0562110438501783,none
-0.0602108170449136,none
-0.0602108170449136,none
-0.0602108170449136,none
-0.0602108170449136,none
-0.0642105902396485,none
-0.0642105902396485,none
-0.0642105902396485,none
-0.0642105902396485,none
-0.0518255854216987,none
-0.0447259928659055,none
-0.0447259928659055,none
-0.0447259928659055,none
-0.0447259928659055,none
-0.0397405652149746,none
-0.0397405652149746,none
-0.0397405652149746,none
-0.0397405652149746,none
-0.0437403384097099,none
-0.0437403384097099,none
-0.0437403384097099,none
-0.0437403384097099,none
-0.0398119932112104,none
-0.0337694831078483,none
-0.0337694831078483,none
-0.0337694831078483,none
-0.0337694831078483,none
-0.0340694677190741,none
-0.0340694677190741,none
-0.0340694677190741,none
-0.0340694677190741,none
-0.0306696637467902,none
-0.0306696637467902,none
-0.0306696637467902,none
-0.0306696637467902,none
-0.027798401000722,none
-0.0228129733497913,none
-0.0228129733497913,none
-0.0228129733497913,none
-0.0228129733497913,none
-0.0209987930561541,none
-0.0209987930561541,none
-0.0209987930561541,none
-0.0209987930561541,none
-0.0249985662508893,none
-0.0249985662508893,none
-0.0249985662508893,none
-0.0249985662508893,none
-0.0131421026591552,none
-0.0211416490486257,none
-0.0211416490486257,none
