OnSet desviation
0
-0.6131983835126289
-1.2632976431925984
-1.9164092192943918
-2.5665084789743613
-3.212842343127051
-3.860682365490653
-4.511534704276078
-5.161633963956048
-5.8124863027414735
-6.458067087788707
-7.109672505679589
-7.759771765359559
-8.411377183250439
-9.056957968297672
-9.702538753344907
-10.349625696603052
-10.67241608912667
-10.995959560755743
-11.319503032384816
-11.646811899541168
-11.978639241330255
-12.301429633853873
-12.627232342799314
-12.95002273532293
-13.151578523373827
-13.356899706952003
-13.356899706952003
-13.558455495002901
-13.760011283053798
-13.760011283053798
-13.961567071104694
-14.16312285915559
-14.16312285915559
-14.364678647206485
-14.566987514362838
-14.770049460624648
-14.972358327781
-14.972358327781
-15.173914115831897
-15.375469903882793
-15.375469903882793
-15.57702569193369
-15.778581479984584
-15.778581479984584
-15.980137268035485
-16.18169305608638
-16.38400192324273
-16.591582344137276
-16.591582344137276
-16.79389121129363
-16.995446999344527
-16.995446999344527
-17.19700278739542
-17.39855857544632
-17.39855857544632
-17.600114363497216
-17.803176309759024
-18.0084974933372
-18.212312518704465
-18.212312518704465
-18.413868306755365
-18.615424094806254
-18.615424094806254
-18.816979882857154
-19.01853567090805
-19.01853567090805
-19.220091458958947
-19.421647247009844
-19.628474588798934
-19.833795772377112
-19.833795772377112
-20.035351560428005
-20.2369073484789
-20.2369073484789
-20.438463136529798
-20.640018924580694
-20.640018924580694
-20.841574712631594
-21.043130500682487
-21.249204763366123
-21.453019788733386
-21.453019788733386
-21.65457557678428
-21.856884443940633
-21.856884443940633
-22.053921757358793
-22.253218308093324
-22.253218308093324
-22.444230988667837
-22.645786776718737
-23.04889835282053
-23.04889835282053
-23.04889835282053
-23.04889835282053
-23.452009928922323
-23.452009928922323
-23.452009928922323
-23.452009928922323
-23.854368425918658
-23.854368425918658
-23.854368425918658
-23.854368425918658
-24.25748000202045
-24.660591578122244
-24.660591578122244
-24.660591578122244
-24.660591578122244
-25.063703154224036
-25.063703154224036
-25.063703154224036
-25.063703154224036
-25.46681473032583
-25.46681473032583
-25.46681473032583
-25.46681473032583
-25.869926306427626
-26.276803278056697
-26.276803278056697
-26.276803278056697
-26.276803278056697
-26.680667933263948
-26.680667933263948
-26.680667933263948
-26.680667933263948
-27.08377950936574
-27.08377950936574
-27.08377950936574
-27.08377950936574
-27.489150322783903
-27.896027294412974
-27.896027294412974
-27.896027294412974
-27.896027294412974
-28.299138870514764
-28.299138870514764
-28.299138870514764
-28.299138870514764
-28.700744288405648
-28.700744288405648
-28.700744288405648
-28.700744288405648
-29.104608943612895
-29.876943536070968
-29.876943536070968
