OnSet desviation,Nominal_OD
0.0,none
-0.0292438223818666,none
-0.0338452963398773,none
-0.030197559918251,none
-0.0287442455770937,none
-0.0333952643421894,none
-0.034235461695671,none
-0.0351252038562374,none
-0.035965401209719,none
-0.0403129580314196,none
-0.0408145992031543,none
-0.0397493858508288,none
-0.0372164075886128,none
-0.0397927375570281,none
-0.0402448339216778,none
-0.0405276521954542,none
-0.0376065729444066,none
-0.0418550401519373,none
-0.03944179517351,none
-0.0436902623810407,none
-0.0390681447534113,none
-0.0385954047191428,none
-0.0428438719266736,none
-0.0435003406205485,none
-0.0470572448958525,none
-0.0497884023864081,none
-0.0525195598769637,none
-0.0525195598769637,none
-0.0552507173675191,none
-0.0579818748580747,none
-0.0579818748580747,none
-0.0607130323486301,none
-0.06045911521232,none
-0.06045911521232,none
-0.0590759893478664,none
-0.0590759893478664,none
-0.0590759893478664,none
-0.0649614995561611,none
-0.0649614995561611,none
-0.0676926570467165,none
-0.0694287896616501,none
-0.0694287896616501,none
-0.0685679486385498,none
-0.0697817964121301,none
-0.0697817964121301,none
-0.0706921822423153,none
-0.0722094919592906,none
-0.0709605499473585,none
-0.0687165830598047,none
-0.0687165830598047,none
-0.07144774055036,none
-0.0748704609731425,none
-0.0748704609731425,none
-0.0768605107243862,none
-0.0783778204413615,none
-0.0783778204413615,none
-0.0785966433393199,none
-0.0778204413616564,none
-0.0777358023162196,none
-0.0832332115356825,none
-0.0832332115356825,none
-0.0901137466195989,none
-0.0928449041101545,none
-0.0928449041101545,none
-0.0943622138271297,none
-0.096571086476332,none
-0.096571086476332,none
-0.0989987820234924,none
-0.1017299395140479,del
-0.1093020375301913,del
-0.1175656984785614,del
-0.1175656984785614,del
-0.1244462335624779,del
-0.1271773910530336,del
-0.1271773910530336,del
-0.121948349538614,del
-0.1157242831485725,del
-0.1157242831485725,del
-0.1135649553064551,del
-0.1137837782044135,del
-0.1105447864412377,del
-0.1063107698024399,del
-0.1063107698024399,del
-0.1020767531636422,del
-0.1015193740839369,del
-0.1015193740839369,del
-0.0962903325695174,none
-0.0960364154332074,none
-0.0960364154332074,none
-0.0987675729237627,none
-0.1014987304143183,del
-0.1007369790053879,del
-0.1007369790053879,del
-0.1007369790053879,del
-0.1007369790053879,del
-0.1012241696083894,del
-0.1012241696083894,del
-0.1012241696083894,del
-0.1012241696083894,del
-0.0721785264548624,none
-0.0721785264548624,none
-0.0721785264548624,none
-0.0721785264548624,none
-0.0766458165603516,none
-0.0729836295699923,none
-0.0729836295699923,none
-0.0729836295699923,none
-0.0729836295699923,none
-0.0665056460436406,none
-0.0665056460436406,none
-0.0665056460436406,none
-0.0665056460436406,none
-0.0669928366466422,none
-0.0669928366466422,none
-0.0669928366466422,none
-0.0669928366466422,none
-0.0579323300509896,none
-0.0606283933031934,none
-0.0606283933031934,none
-0.0606283933031934,none
-0.0606283933031934,none
-0.0512148799570612,none
-0.0512148799570612,none
-0.0512148799570612,none
-0.0512148799570612,none
-0.0383786461881462,none
-0.0383786461881462,none
-0.0383786461881462,none
-0.0383786461881462,none
-0.0299601577176357,none
-0.0282033814330834,none
-0.0282033814330834,none
-0.0282033814330834,none
-0.0282033814330834,none
-0.0329741334819677,none
-0.0329741334819677,none
-0.0329741334819677,none
-0.0329741334819677,none
-0.0273714415474495,none
-0.0273714415474495,none
-0.0273714415474495,none
-0.0273714415474495,none
-0.0110918436861334,none
-0.0297372060857538,none
-0.0297372060857538,none
