OnSet desviation
0
-1.9466759733209245
-2.765221919386647
-3.6944387570446207
-4.375293639714301
-5.327730432020799
-6.14681926625156
-7.029596194612481
-7.84922791700828
-8.595399558303235
-9.661764571192212
-10.433870607960882
-11.204347980234438
-11.994787978166293
-12.999093561420224
-13.790076447517118
-14.672853375878038
-15.00432316248975
-15.390919069039125
-15.708940887972997
-16.256990700731976
-16.53182993935902
-17.011848552667537
-17.539935739768218
-17.880091737020543
-18.10740529002046
-18.31041311204178
-18.31041311204178
-18.51450671039317
-18.71860030874456
-18.71860030874456
-18.922693907095955
-19.12841616994246
-19.12841616994246
-19.33359554462393
-19.515012076491836
-19.719105674843227
-19.92319927319462
-19.92319927319462
-20.12729287154601
-20.332472246227482
-20.332472246227482
-20.49284037610701
-20.675342684304994
-20.675342684304994
-20.87997917082142
-21.084072769172813
-21.28816636752421
-21.37833174529312
-21.37833174529312
-21.582425343644513
-21.786518941995908
-21.786518941995908
-21.99115542851234
-22.197963467688922
-22.197963467688922
-22.40422861870047
-22.60832221705186
-22.7659759061062
-22.946849549809066
-22.946849549809066
-23.150943148160458
-23.35557963467689
-23.35557963467689
-23.55967323302828
-23.766481272204867
-23.766481272204867
-23.973289311381446
-24.177925797897878
-24.358799441600745
-24.516453130655087
-24.516453130655087
-24.72054672900648
-24.92464032735787
-24.92464032735787
-25.128733925709266
-25.33499907672081
-25.33499907672081
-25.5390926750722
-25.743186273423593
-25.947279871774988
-26.14811614113615
-26.14811614113615
-26.35220973948754
-26.53362627135545
-26.53362627135545
-26.737719869706844
-26.941813468058236
-26.941813468058236
-27.145907066409624
-27.350000664761016
-28.030855547430697
-28.030855547430697
-28.030855547430697
-28.030855547430697
-28.973101701049583
-28.973101701049583
-28.973101701049583
-28.973101701049583
-29.972939942535103
-29.972939942535103
-29.972939942535103
-29.972939942535103
-30.381127139237886
-32.12792838307962
-32.12792838307962
-32.12792838307962
-32.12792838307962
-32.536115579782404
-32.536115579782404
-32.536115579782404
-32.536115579782404
-32.94430277648519
-32.94430277648519
-32.94430277648519
-32.94430277648519
-33.85777585735706
-34.560764918345185
-34.560764918345185
-34.560764918345185
-34.560764918345185
-34.95483702275699
-34.95483702275699
-34.95483702275699
-34.95483702275699
-35.363024219459774
-35.363024219459774
-35.363024219459774
-35.363024219459774
-37.262593158870494
-38.657294865829066
-38.657294865829066
-38.657294865829066
-38.657294865829066
-39.05733874005629
-39.05733874005629
-39.05733874005629
-39.05733874005629
-39.802424605021166
-39.802424605021166
-39.802424605021166
-39.802424605021166
-40.6668675722189
-42.65363897567713
-42.65363897567713
