OnSet desviation,Nominal_OD
0.0,none
-0.0254102203015691,none
-0.0263685580089409,none
-0.0247174693692338,none
-0.0263429184842106,none
-0.0263448535426808,none
-0.0253599087813437,none
-0.0184585227473379,none
-0.0195329639629223,none
-0.0185775288432558,none
-0.0271938604464857,none
-0.0134757471865459,none
-0.0195102270258973,none
-0.0172205690910208,none
-0.019571181367709,none
-0.0153382409641234,none
-0.01119189442708,none
-0.0118019216098138,none
-0.0155733505682541,none
-0.0163860751257425,none
-0.0265383593897019,none
-0.0367486954077675,none
-0.0375614199652559,none
-0.0463794814140052,none
-0.0472502577255999,none
-0.0510502287964759,none
-0.0525005551198987,none
-0.0525005551198987,none
-0.059027023575301,none
-0.0648863806230986,none
-0.0648863806230986,none
-0.0700786262632908,none
-0.0726024262730629,none
-0.0726024262730629,none
-0.0731248920600197,none
-0.0735893060928701,none
-0.0733866087181156,none
-0.0731839113433612,none
-0.0731839113433612,none
-0.074373488537923,none
-0.0748959543248798,none
-0.0748959543248798,none
-0.0754184201118367,none
-0.0759408858987935,none
-0.0759408858987935,none
-0.0784066341544592,none
-0.080698227147806,none
-0.0815975455718363,none
-0.0831059236493654,none
-0.0831059236493654,none
-0.0849626122515323,none
-0.0854850780384892,none
-0.0854850780384892,none
-0.086007543825446,none
-0.0865300096124029,none
-0.0865300096124029,none
-0.0870524753993597,none
-0.0875749411863165,none
-0.0906497490954811,none
-0.0916071192736177,none
-0.0916071192736177,none
-0.0967993649138101,none
-0.0973218307007669,none
-0.0973218307007669,none
-0.0978442964877236,none
-0.0983667622746805,none
-0.0983667622746805,none
-0.0988892280616373,none
-0.0994116938485941,none
-0.099585849110913,none
-0.1039948798352878,del
-0.1039948798352878,del
-0.1071857912526649,del
-0.1077082570396218,del
-0.1077082570396218,del
-0.1082307228265786,del
-0.1087531886135354,del
-0.1087531886135354,del
-0.1092756544004922,del
-0.1124665658178694,del
-0.1126407210801884,del
-0.1086961043886641,del
-0.1086961043886641,del
-0.1063179175287755,del
-0.1067823315616259,del
-0.1067823315616259,del
-0.1073047973485828,del
-0.1078272631355397,del
-0.1078272631355397,del
-0.1076245657607851,del
-0.102345726254051,del
-0.1012151683428302,del
-0.1012151683428302,del
-0.1012151683428302,del
-0.1012151683428302,del
-0.1022600999167441,del
-0.1022600999167441,del
-0.1022600999167441,del
-0.1022600999167441,del
-0.1033050314906578,del
-0.1033050314906578,del
-0.1033050314906578,del
-0.1033050314906578,del
-0.1043499630645714,del
-0.103219405153351,del
-0.103219405153351,del
-0.103219405153351,del
-0.103219405153351,del
-0.1042643367272645,del
-0.1042643367272645,del
-0.1042643367272645,del
-0.1042643367272645,del
-0.1055700174300391,del
-0.1055700174300391,del
-0.1055700174300391,del
-0.1055700174300391,del
-0.1126189516723984,del
-0.1136638832463121,del
-0.1136638832463121,del
-0.1136638832463121,del
-0.1136638832463121,del
-0.113925599904408,del
-0.113925599904408,del
-0.113925599904408,del
-0.113925599904408,del
-0.1068195814371776,del
-0.1068195814371776,del
-0.1068195814371776,del
-0.1068195814371776,del
-0.1078645130110912,del
-0.1089094445850049,del
-0.1089094445850049,del
-0.1089094445850049,del
-0.1089094445850049,del
-0.1099543761589185,del
-0.1099543761589185,del
-0.1099543761589185,del
-0.1099543761589185,del
-0.1109993077328322,del
-0.1109993077328322,del
-0.1109993077328322,del
-0.1109993077328322,del
-0.1119861875526394,del
-0.027351567711808,none
-0.027351567711808,none
