OnSet desviation,Nominal_OD
0.0,none
-0.0245192271492142,none
-0.015664149106837,none
-0.0115189713698207,none
-0.0040543657846118,none
0.0027802604021326,none
0.0098083753718897,none
0.0128218262648701,none
0.0206261780740245,none
0.0286082748854981,none
0.0361486331546223,none
0.0398625682030847,none
0.0454949627887756,none
0.053649556675671,none
0.0596269454122052,none
0.0721359495998227,none
0.0707087416543701,none
0.072519960946297,none
0.0721487271609651,none
0.0733562066889163,none
0.070381772991567,none
0.0626974389888568,none
0.0586722790582845,none
0.0519419268972909,none
0.0521901766566279,none
0.0513981960365373,none
0.0337608264161473,none
0.0337608264161473,none
0.0324461066428943,none
0.0332223434822915,none
0.0332223434822915,none
0.0264919913212979,none
0.027268228160695,none
0.027268228160695,none
0.023243068230123,none
0.0133710332232561,none
0.0105743445282261,none
0.0093458732926839,none
0.0093458732926839,none
0.0005193165921422,none
0.0004225722006359,none
0.0004225722006359,none
-0.010758934652586,none
-0.0165300570449653,none
-0.0165300570449653,none
-0.0178447768182185,none
-0.0186367574383089,none
-0.0199514772115619,none
-0.0242301348283688,none
-0.0242301348283688,none
-0.0392485607560483,none
-0.038472323916651,none
-0.038472323916651,none
-0.0451164275399338,none
-0.0443401907005366,none
-0.0443401907005366,none
-0.0466193881693017,none
-0.055268199867524,none
-0.06199330410162,none
-0.0627852847217104,none
-0.0627852847217104,none
-0.0717843384976736,none
-0.0710081016582764,none
-0.0710081016582764,none
-0.0791341742033362,none
-0.0799261548234265,none
-0.0799261548234265,none
-0.0884024694462273,none
-0.0876262326068301,none
-0.0889409523800832,none
-0.0918238896128238,none
-0.0918238896128238,none
-0.1039646262346604,del
-0.103188389395263,del
-0.103188389395263,del
-0.1107054742494496,del
-0.1099292374100522,del
-0.1099292374100522,del
-0.1178828128796903,del
-0.1171065760402931,del
-0.1178985566603837,del
-0.1171223198209862,del
-0.1171223198209862,del
-0.1272583483678834,del
-0.1265683600661968,del
-0.1265683600661968,del
-0.1319029918431244,del
-0.1311267550037271,del
-0.1311267550037271,del
-0.1303505181643299,del
-0.1037013172068342,del
-0.1187354869152068,del
-0.1187354869152068,del
-0.1187354869152068,del
-0.1187354869152068,del
-0.1171830132364124,del
-0.1171830132364124,del
-0.1171830132364124,del
-0.1171830132364124,del
-0.1075779379891267,del
-0.1075779379891267,del
-0.1075779379891267,del
-0.1075779379891267,del
-0.1060254643103323,del
-0.0987333558005451,none
-0.0987333558005451,none
-0.0987333558005451,none
-0.0987333558005451,none
-0.0971808821217504,none
-0.0971808821217504,none
-0.0971808821217504,none
-0.0971808821217504,none
-0.095628408442956,none
-0.095628408442956,none
-0.095628408442956,none
-0.095628408442956,none
-0.081404929354918,none
-0.0775132493041362,none
-0.0775132493041362,none
-0.0775132493041362,none
-0.0775132493041362,none
-0.0706628793366984,none
-0.0706628793366984,none
-0.0706628793366984,none
-0.0706628793366984,none
-0.069212397976308,none
-0.069212397976308,none
-0.069212397976308,none
-0.069212397976308,none
-0.0626260215489006,none
-0.0554201615768241,none
-0.0554201615768241,none
-0.0554201615768241,none
-0.0554201615768241,none
-0.0488285372225187,none
-0.0488285372225187,none
-0.0488285372225187,none
-0.0488285372225187,none
-0.0331621064083347,none
-0.0331621064083347,none
-0.0331621064083347,none
-0.0331621064083347,none
-0.0369705041409565,none
-0.025614218504966,none
-0.025614218504966,none
