OnSet desviation,Nominal_OD
0.0,none
-0.002954951273438,none
-0.0052432358802094,none
0.0211351461796857,none
0.0101801949062477,none
0.0078919102994763,none
0.0002702923593715,none
-0.0046846589140664,none
-0.0069729435208378,none
-0.0112612281276092,none
-0.0155495127343806,none
-0.0205044640078187,none
-0.0281260819479235,none
-0.0304143665546948,none
-0.0360359844947995,none
-0.0383242691015709,none
-0.0439458870416757,none
-0.0454233626783948,none
-0.0462341716484471,none
-0.0477116472851662,none
-0.0518557895885519,none
-0.0619999318919375,none
-0.0648107408619899,none
-0.0676215498320422,none
-0.0690990254687613,none
-0.0698557831020696,none
-0.0652792074020447,none
-0.0652792074020447,none
-0.0660359650353532,none
-0.0667927226686616,none
-0.0667927226686616,none
-0.06754948030197,none
-0.0683062379352784,none
-0.0683062379352784,none
-0.0690629955685867,none
-0.0698197532018951,none
-0.0679098441685369,none
-0.0686666018018453,none
-0.0686666018018453,none
-0.0694233594351537,none
-0.0701801170684621,none
-0.0701801170684621,none
-0.0696035413684372,none
-0.0703602990017454,none
-0.0703602990017454,none
-0.071117056635054,none
-0.0718738142683624,none
-0.0726305719016707,none
-0.0733873295349791,none
-0.0733873295349791,none
-0.0741440871682876,none
-0.0749008448015958,none
-0.0749008448015958,none
-0.0756576024349043,none
-0.0764143600682127,none
-0.0764143600682127,none
-0.0771711177015211,none
-0.0779278753348295,none
-0.0773512996348044,none
-0.0781080572681131,none
-0.0781080572681131,none
-0.0788648149014215,none
-0.0796215725347296,none
-0.0796215725347296,none
-0.0803783301680381,none
-0.0811350878013467,none
-0.0811350878013467,none
-0.0818918454346548,none
-0.0826486030679632,none
-0.0834053607012718,none
-0.0841621183345802,none
-0.0841621183345802,none
-0.0849188759678886,none
-0.0856756336011969,none
-0.0856756336011969,none
-0.0864323912345055,none
-0.0871891488678137,none
-0.0871891488678137,none
-0.0879459065011222,none
-0.0887026641344306,none
-0.0894594217677391,none
-0.0902161794010473,none
-0.0902161794010473,none
-0.0909729370343557,none
-0.0923963613343308,none
-0.0923963613343308,none
-0.0931531189676392,none
-0.0939098766009476,none
-0.0939098766009476,none
-0.0946666342342559,none
-0.0954233918675645,none
-0.0929369071341813,none
-0.0929369071341813,none
-0.0929369071341813,none
-0.0929369071341813,none
-0.094450422400798,none
-0.094450422400798,none
-0.094450422400798,none
-0.094450422400798,none
-0.0959639376674147,none
-0.0959639376674147,none
-0.0959639376674147,none
-0.0959639376674147,none
-0.0974774529340315,none
-0.0989909682006483,none
-0.0989909682006483,none
-0.0989909682006483,none
-0.0989909682006483,none
-0.1005044834672651,del
-0.1005044834672651,del
-0.1005044834672651,del
-0.1005044834672651,del
-0.102017998733882,del
-0.102017998733882,del
-0.102017998733882,del
-0.102017998733882,del
-0.1035315140004987,del
-0.1030450292671155,del
-0.1030450292671155,del
-0.1030450292671155,del
-0.1030450292671155,del
-0.103225211200399,del
-0.103225211200399,del
-0.103225211200399,del
-0.103225211200399,del
-0.1047387264670158,del
-0.1047387264670158,del
-0.1047387264670158,del
-0.1047387264670158,del
-0.1062522417336327,del
-0.1050990903335828,del
-0.1050990903335828,del
-0.1050990903335828,del
-0.1050990903335828,del
-0.1066126056001994,del
-0.1066126056001994,del
-0.1066126056001994,del
-0.1066126056001994,del
-0.1081261208668163,del
-0.1081261208668163,del
-0.1081261208668163,del
-0.1081261208668163,del
-0.1063063028000997,del
0.0,none
0.0,none
