OnSet desviation,Nominal_OD
0.0,none
0.0085840375868875,none
0.0055999517804589,none
0.0116132952799428,none
0.0105572300390669,none
0.0191412676259545,none
0.0174425288632276,none
0.0221705253190098,none
0.0268985217747919,none
0.0284131506213196,none
0.0324984735552509,none
0.0378691435328839,none
0.0348850577264552,none
0.0466824629225974,none
0.0430557035943178,none
0.0516397411812053,none
0.0518690229840312,none
0.0532690109291459,none
0.052098304786857,none
0.0502849251227172,none
0.0484715454585775,none
0.0460154922725868,none
0.044202112608447,none
0.0417460594224564,none
0.0392900062364657,none
0.0376746367779645,none
0.0367019408413142,none
0.0367019408413142,none
0.0357292449046638,none
0.0347565489680136,none
0.0347565489680136,none
0.0286424648565561,none
0.0270270953980549,none
0.0270270953980549,none
0.0260543994614046,none
0.0244390300029034,none
0.0234663340662532,none
0.0224936381296029,none
0.0224936381296029,none
0.0208782686711017,none
0.0192628992126004,none
0.0192628992126004,none
0.0182902032759502,none
0.0173175073392999,none
0.0173175073392999,none
0.0150594643589477,none
0.0121587478567447,none
0.0079726843108398,none
0.005071967808637,none
0.005071967808637,none
0.0040992718719865,none
0.0031265759353363,none
0.0031265759353363,none
0.0008685329549843,none
-0.0007468365035169,none
-0.0007468365035169,none
-0.003004879483869,none
-0.0065482695079229,none
-0.0107343330538276,none
-0.0123497025123289,none
-0.0123497025123289,none
-0.0133223984489792,none
-0.0142950943856294,none
-0.0142950943856294,none
-0.0152677903222797,none
-0.0162404862589301,none
-0.0162404862589301,none
-0.0172131821955804,none
-0.0181858781322306,none
-0.0217292681562846,none
-0.0259153317021894,none
-0.0259153317021894,none
-0.0275307011606906,none
-0.0285033970973408,none
-0.0285033970973408,none
-0.0294760930339912,none
-0.0304487889706415,none
-0.0304487889706415,none
-0.0314214849072918,none
-0.0356075484531965,none
-0.0397936119991014,none
-0.0426943285013043,none
-0.0426943285013043,none
-0.0436670244379545,none
-0.0452823938964559,none
-0.0452823938964559,none
-0.0462550898331061,none
-0.0472277857697565,none
-0.0472277857697565,none
-0.0482004817064066,none
-0.0491731776430571,none
-0.0511185695163577,none
-0.0511185695163577,none
-0.0511185695163577,none
-0.0511185695163577,none
-0.0530639613896584,none
-0.0530639613896584,none
-0.0530639613896584,none
-0.0530639613896584,none
-0.060150741437766,none
-0.060150741437766,none
-0.060150741437766,none
-0.060150741437766,none
-0.0620961333110665,none
-0.0704682604028762,none
-0.0704682604028762,none
-0.0704682604028762,none
-0.0704682604028762,none
-0.0724136522761769,none
-0.0724136522761769,none
-0.0724136522761769,none
-0.0724136522761769,none
-0.0743590441494774,none
-0.0743590441494774,none
-0.0743590441494774,none
-0.0743590441494774,none
-0.0763044360227781,none
-0.0782498278960787,none
-0.0782498278960787,none
-0.0782498278960787,none
-0.0782498278960787,none
-0.0846939344223356,none
-0.0846939344223356,none
-0.0846939344223356,none
-0.0846939344223356,none
-0.0962794291233997,none
-0.0962794291233997,none
-0.0962794291233997,none
-0.0962794291233997,none
-0.1001528415622531,del
-0.1020982334355535,del
-0.1020982334355535,del
-0.1020982334355535,del
-0.1020982334355535,del
-0.104043625308854,del
-0.104043625308854,del
-0.104043625308854,del
-0.104043625308854,del
-0.1059890171821547,del
-0.1059890171821547,del
-0.1059890171821547,del
-0.1059890171821547,del
-0.1085770825773062,del
-0.0880462724935732,none
-0.0880462724935732,none
