Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,0.9520181405895692,1.2280937263794407,4/4,4,4,1,G,major,48.75442216981132,0.9520181405895692,0.562815615962774,0.0030078372369978,N
1.0,0.9979166666666668,1.0,79.0,49.0,2.182675736961451,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.5160087369614512,0.0066977021305745,0.0018007461150571,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.8560544217687074,1.3671232048374908,4/4,4,4,1,G,major,43.796345338983045,1.5227204217687074,0.7018450944208241,0.0107712313016016,P
3.0,0.9979166666666668,1.0,79.0,49.0,4.2260317460317465,0.6488042328042329,4/4,4,4,1,G,major,92.28515625,2.2260307460317463,-0.0164738776124337,0.0059909142814423,P
4.0,0.9979166666666668,1.0,81.0,49.0,4.876190476190477,1.158578987150416,4/4,4,4,1,G,major,51.67968749999999,2.2095224761904766,0.4933008767337492,0.0277687986485611,P
5.0,0.9979166666666668,1.0,76.0,49.0,6.03718820861678,0.7646621315192739,4/4,4,4,1,G,major,78.30255681818187,2.7038532086167804,0.0993840211026071,0.0264228237994581,P
6.0,0.9979166666666668,1.0,81.0,49.0,6.8034467120181406,1.2976084656084677,4/4,4,4,1,G,major,46.14257812499993,2.8034447120181403,0.6323303551918009,0.0298790453112429,P
7.0,0.9979166666666668,1.0,76.0,49.0,8.103764172335602,0.7183189720332562,4/4,4,4,1,G,major,83.35433467741953,3.437095172335602,0.0530408616165894,0.0148554324585787,P
8.0,0.9979166666666668,1.0,78.0,49.0,8.823582766439909,1.0658926681783825,4/4,4,4,1,G,major,56.17357336956522,3.490246766439909,0.4006145577617157,0.0207474002132239,P
9.0,0.9979166666666668,1.0,74.0,49.0,9.891700680272107,0.8341768707482995,4/4,4,4,1,G,major,71.77734374999999,3.8916976802721086,0.1688987603316327,0.0113832194497068,P
10.0,1.9979166666666663,1.0,78.0,49.0,10.727619047619047,2.365968253968255,4/4,4,4,1,G,major,50.66636029411762,4.060949047619047,1.0340231435515883,0.0208159883614362,P
11.0,0.9979166666666668,1.0,67.0,49.0,11.911836734693878,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,4.578499734693878,0.0066977021305736,0.0072061855127229,P
