Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,0.9984580498866212,0.6488042328042329,4/4,4,4,1,G,major,92.28515625,0.9984580498866212,-0.0164738776124337,0.0103018622449463,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.6486167800453515,0.6024610733182162,4/4,4,4,1,G,major,99.38401442307692,0.9819497800453516,-0.0628170370984505,0.0187931598246278,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.252335600907029,0.6719758125472411,4/4,4,4,1,G,major,89.10290948275862,0.9190016009070294,0.0066977021305744,0.0141969052518561,P
3.0,0.9979166666666668,1.0,79.0,49.0,2.9257142857142857,0.4634315948601665,4/4,4,4,1,G,major,129.19921874999991,0.9257132857142856,-0.2018465155565001,0.0159805260137079,P
4.0,0.9979166666666668,1.0,81.0,49.0,3.3901133786848074,0.6951473922902496,4/4,4,4,1,G,major,86.13281249999999,0.7234453786848074,0.0298692818735828,0.0104119932280291,P
5.0,0.9979166666666668,1.0,76.0,49.0,4.08671201814059,0.6488042328042325,4/4,4,4,1,G,major,92.28515625000004,0.7533770181405899,-0.0164738776124342,0.0210539284282215,P
6.0,0.9979166666666668,1.0,81.0,49.0,4.73687074829932,0.5561179138322,4/4,4,4,1,G,major,107.66601562499991,0.7368687482993197,-0.1091601965844667,0.0105135394742371,P
7.0,0.9979166666666668,1.0,76.0,49.0,5.294149659863946,0.6024610733182159,4/4,4,4,1,G,major,99.38401442307698,0.627480659863946,-0.0628170370984508,0.0177414194703726,P
8.0,0.9979166666666668,1.0,78.0,49.0,5.897868480725624,0.6256326530612237,4/4,4,4,1,G,major,95.70312500000011,0.5645324807256236,-0.039645457355443,0.0126005014676583,P
9.0,0.9979166666666668,1.0,74.0,49.0,6.524807256235827,0.69514739229025,4/4,4,4,1,G,major,86.13281249999993,0.5248042562358268,0.0298692818735832,0.0173346196788717,P
10.0,1.9979166666666663,1.0,78.0,49.0,7.22140589569161,1.1133968253968265,4/4,4,4,1,G,major,107.6660156249999,0.5547358956916097,-0.2185482850198403,0.0176088010225385,P
11.0,0.9979166666666668,1.0,67.0,49.0,7.778684807256236,0.5561179138321992,4/4,4,4,1,G,major,107.66601562500009,0.445347807256236,-0.1091601965844675,0.0210852257235507,P
12.0,0.9979166666666668,1.0,76.0,49.0,8.335963718820862,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,0.3359597188208614,-0.0164738776124333,0.0145745899224043,P
13.0,0.9979166666666668,1.0,72.0,49.0,8.986122448979591,0.6024610733182159,4/4,4,4,1,G,major,99.38401442307698,0.3194514489795921,-0.0628170370984508,0.0192466775951729,P
14.0,1.9979166666666663,1.0,76.0,49.0,9.58984126984127,1.252571428571429,4/4,4,4,1,G,major,95.703125,0.2565032698412697,-0.0793736818452379,0.0190836602551311,P
15.0,0.9979166666666668,1.0,62.0,49.0,10.216780045351474,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,0.2167750453514738,0.0066977021305736,0.021950404244501,P
16.0,0.4979166666666667,1.0,76.0,49.0,10.89015873015873,0.3237248677248688,4/4,4,4,1,G,major,92.28515624999967,0.2234867301587293,-0.0082197426917978,0.0300378355525746,P
16.5,0.4979166666666667,1.0,72.0,54.0,11.215238095238096,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,0.2152325952380955,0.0149034621456914,0.0379585597329292,P
17.0,0.4979166666666667,1.0,67.0,60.0,11.563537414965989,0.3237248677248671,4/4,4,4,1,G,major,92.28515625000016,0.2301984149659866,-0.0082197426917995,0.0256426691959263,P
17.5,0.4979166666666667,1.0,62.0,65.0,11.888616780045352,0.1618624338624335,4/4,4,4,1,G,major,184.57031250000037,0.221944280045351,-0.1700821765542331,0.0449960995028168,P
18.0,0.4979166666666667,1.0,67.0,71.0,12.051156462585034,0.1387392290249433,4/4,4,4,1,G,major,215.33203125000003,0.0511504625850331,-0.1932053813917233,0.0315944620788831,P
18.5,0.4979166666666667,1.0,62.0,76.0,12.19047619047619,0.3237248677248688,4/4,4,4,1,G,major,92.28515624999967,-0.1428633095238094,-0.0082197426917978,0.0333339280094761,P
19.0,0.4979166666666667,1.0,57.0,82.0,12.515555555555556,0.3237248677248671,4/4,4,4,1,G,major,92.28515625000016,-0.1511174444444432,-0.0082197426917995,0.0323859293712814,P
19.5,0.4979166666666667,1.0,58.0,88.0,12.84063492063492,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,-0.1593715793650787,0.0149034621456914,0.0177324596770894,P
20.0,3.997916666666667,1.0,52.0,88.0,13.188934240362812,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085,-0.1444057596371877,0.0051660426445478,0.0313868682764046,P
20.5,0.4979166666666667,1.0,71.0,88.0,13.397913832199546,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,-0.1437596678004542,0.0006433997874155,0.024385947529137,P
21.0,0.9979166666666668,1.0,71.0,88.0,13.60689342403628,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,-0.143113575963719,0.0012894916241508,0.0327491889071502,P
