Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,0.905578231292517,0.9963779289493576,4/4,4,4,1,G,major,60.09265988372093,0.905578231292517,0.3310998185326907,0.0052927216595972,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.9040362811791385,0.8110052910052913,4/4,4,4,1,G,major,73.82812499999997,1.2373692811791384,0.1457271805886245,0.0058672077803785,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.716734693877551,1.0195495086923658,4/4,4,4,1,G,major,58.72691761363636,1.3834006938775512,0.3542713982756991,0.0086382883401616,P
3.0,0.9979166666666668,1.0,79.0,49.0,3.738412698412698,0.7414905517762663,4/4,4,4,1,G,major,80.74951171874997,1.7384116984126985,0.0762124413595995,0.016490790789137,P
4.0,0.9979166666666668,1.0,81.0,49.0,4.481451247165533,1.158578987150416,4/4,4,4,1,G,major,51.67968749999999,1.8147832471655327,0.4933008767337492,0.0162782939208129,P
5.0,0.9979166666666668,1.0,76.0,49.0,5.642448979591837,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,2.309113979591837,0.0066977021305736,0.0066816066083395,P
6.0,0.9979166666666668,1.0,81.0,49.0,6.315827664399093,1.2049221466364333,4/4,4,4,1,G,major,49.69200721153842,2.3158256643990924,0.5396440362197665,0.0226599485901256,P
7.0,0.9979166666666668,1.0,76.0,49.0,7.523265306122449,0.7414905517762668,4/4,4,4,1,G,major,80.74951171874991,2.856596306122449,0.0762124413596,0.0110786354676334,P
8.0,0.9979166666666668,1.0,78.0,49.0,8.266303854875284,0.9500347694633404,4/4,4,4,1,G,major,63.0240091463415,2.932967854875284,0.2847566590466737,0.0168365387629448,P
9.0,0.9979166666666668,1.0,74.0,49.0,9.218321995464851,1.0427210884353753,4/4,4,4,1,G,major,57.42187499999994,3.218318995464853,0.3774429780187085,0.0109873965304356,P
10.0,1.9979166666666663,1.0,78.0,49.0,10.263219954648529,1.2989629629629604,4/4,4,4,1,G,major,92.28515625000016,3.596549954648527,-0.0329821474537062,0.0152315237300337,P
11.0,0.9979166666666668,1.0,67.0,49.0,10.913378684807256,0.8341768707482984,4/4,4,4,1,G,major,71.77734375000009,3.580041684807256,0.1688987603316316,0.0174228221574701,P
12.0,0.9979166666666668,1.0,76.0,49.0,11.749297052154194,1.13540740740741,4/4,4,4,1,G,major,52.73437499999987,3.7492930521541936,0.4701292969907433,0.0176059713417968,P
13.0,0.9979166666666668,1.0,72.0,49.0,12.887074829931972,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,4.220403829931973,-0.0164738776124333,0.0092113579827626,P
14.0,1.9979166666666663,1.0,76.0,49.0,13.537233560090703,1.670095238095236,4/4,4,4,1,G,major,71.7773437500001,4.203895560090704,0.3381501276785692,0.0121448588440078,P
15.0,0.9979166666666668,1.0,62.0,49.0,14.37315192743764,0.7878337112622825,4/4,4,4,1,G,major,75.99954044117649,4.3731469274376416,0.1225556008456157,0.0118540415060725,P
16.0,0.4979166666666667,1.0,76.0,49.0,15.162630385487528,0.3237248677248671,4/4,4,4,1,G,major,92.28515625000016,4.495958385487528,-0.0082197426917995,0.0177377323989161,P
16.5,0.4979166666666667,1.0,72.0,54.0,15.487709750566893,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,4.4877042505668925,0.0149034621456914,0.0209977261705899,P
17.0,0.4979166666666667,1.0,67.0,60.0,15.836009070294784,0.3237248677248688,4/4,4,4,1,G,major,92.28515624999967,4.502670070294784,-0.0082197426917978,0.0253857387706261,P
17.5,0.4979166666666667,1.0,62.0,65.0,16.16108843537415,0.0924928193499605,4/4,4,4,1,G,major,322.99804687500585,4.49441593537415,-0.2394517910667061,0.0232084312322755,P
18.0,0.4979166666666667,1.0,67.0,71.0,16.253968253968253,0.0462464096749822,4/4,4,4,1,G,major,645.9960937499836,4.253962253968252,-0.2856982007416844,0.0188892742517878,P
18.5,0.4979166666666667,1.0,62.0,76.0,16.300408163265306,0.2081088435374138,4/4,4,4,1,G,major,143.5546875000008,3.967068663265307,-0.1238357668792528,0.0299471982481553,P
19.0,0.4979166666666667,1.0,57.0,82.0,16.50938775510204,0.2774784580498886,4/4,4,4,1,G,major,107.66601562499925,3.84271475510204,-0.054466152366778,0.040306351463844,P
19.5,0.4979166666666667,1.0,58.0,88.0,16.788027210884355,0.3468480725623563,4/4,4,4,1,G,major,86.13281250000048,3.7880207108843553,0.0149034621456896,0.0319982679075485,P
20.0,3.997916666666667,1.0,52.0,88.0,17.136326530612244,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085,3.802986530612245,0.0051660426445478,0.0265050471924295,P
20.5,0.4979166666666667,1.0,71.0,88.0,17.345306122448978,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984,3.803632622448978,0.0006433997874172,0.0285384360869037,P
21.0,0.9979166666666668,1.0,71.0,88.0,17.554285714285715,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,3.804278714285715,0.0012894916241543,0.0290587686523011,P
21.0,0.4979166666666667,1.0,71.0,88.0,17.554285714285715,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,3.804278714285715,0.0006433997874137,0.0300588974430203,P
21.5,0.4979166666666667,1.0,71.0,88.0,17.76326530612245,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,3.804924806122449,0.0006433997874137,0.0280652711318713,P
22.0,0.9979166666666668,1.0,70.0,88.0,17.972244897959182,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,3.805570897959182,0.0012894916241472,0.0241697367248717,P
22.0,0.4979166666666667,1.0,70.0,88.0,17.972244897959182,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984,3.805570897959182,0.0006433997874172,0.0276149071723639,P
22.5,0.4979166666666667,1.0,71.0,88.0,18.18122448979592,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,3.806216989795919,0.0006433997874137,0.0201992931802802,P
23.0,0.9979166666666668,1.0,71.0,88.0,18.390204081632653,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,3.806863081632653,0.0012894916241472,0.0240522599984698,P
23.0,0.4979166666666667,1.0,71.0,88.0,18.390204081632653,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.806863081632653,0.0006433997874155,0.0242602144552307,P
23.5,0.4979166666666667,1.0,71.0,88.0,18.599183673469387,0.1849856386999245,4/4,4,4,1,G,major,161.49902343749991,3.807509173469388,-0.0224798050500754,0.0243678049342549,P
24.0,3.997916666666667,1.0,52.0,88.0,18.7849433106576,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085,3.784935310657597,0.0051660426445478,0.0288048517517943,P
24.5,0.4979166666666667,1.0,71.0,88.0,18.99392290249433,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984,3.78558140249433,0.0006433997874172,0.0257552208753457,P
25.0,0.9979166666666668,1.0,70.0,88.0,19.202902494331067,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,3.786227494331067,0.0012894916241543,0.0279928474881648,P
25.0,0.4979166666666667,1.0,70.0,88.0,19.202902494331067,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,3.786227494331067,0.0006433997874137,0.0266181845924748,P
25.5,0.4979166666666667,1.0,71.0,88.0,19.4118820861678,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,3.786873586167801,0.0006433997874137,0.0293262025942436,P
26.0,0.9979166666666668,1.0,69.0,88.0,19.62086167800453,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,3.787519678004534,0.0012894916241472,0.0307223212204198,P
26.0,0.4979166666666667,1.0,69.0,88.0,19.62086167800453,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984,3.787519678004534,0.0006433997874172,0.0370227855142863,P
26.5,0.4979166666666667,1.0,71.0,88.0,19.82984126984127,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.788165769841271,0.0006433997874155,0.0227642851630289,P
27.0,0.9979166666666668,1.0,67.0,88.0,20.038820861678005,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,3.788811861678006,0.0012894916241508,0.027485891983812,P
27.0,0.4979166666666667,1.0,67.0,88.0,20.038820861678005,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,3.788811861678006,0.0006433997874119,0.0180673048977402,P
27.5,0.4979166666666667,1.0,71.0,88.0,20.24780045351474,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.789457953514738,0.0006433997874155,0.0344500359982378,P
28.0,3.997916666666667,1.0,52.0,88.0,20.45678004535148,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,3.790104045351473,0.0051660426445623,0.0291688989047444,P
28.5,0.4979166666666667,1.0,71.0,88.0,20.66575963718821,0.0693696145124718,4/4,4,4,1,G,major,430.66406249999886,3.790750137188208,-0.1380958292375281,0.0283187346484227,P
29.0,0.9979166666666668,1.0,71.0,88.0,20.735419501133787,0.1390294784580502,4/4,4,4,1,G,major,430.66406249999886,3.652076501133788,-0.2767694652919497,0.0270617709542583,P
29.0,0.4979166666666667,1.0,71.0,88.0,20.735419501133787,0.1849856386999229,4/4,4,4,1,G,major,161.4990234375013,3.652076501133788,-0.022479805050077,0.0266263675844994,P
29.5,0.4979166666666667,1.0,71.0,88.0,20.921179138322,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.629502638321995,0.0006433997874155,0.0217468829228701,P
30.0,0.9979166666666668,1.0,70.0,88.0,21.13015873015873,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,3.63014873015873,0.0012894916241508,0.0271721530980271,P
30.0,0.4979166666666667,1.0,70.0,88.0,21.13015873015873,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.63014873015873,0.0006433997874155,0.0289250180599998,P
30.5,0.4979166666666667,1.0,71.0,88.0,21.339138321995463,0.1849856386999229,4/4,4,4,1,G,major,161.4990234375013,3.630794821995465,-0.022479805050077,0.0250371587156667,P
31.0,0.9979166666666668,1.0,71.0,88.0,21.524897959183672,0.37074527588813,4/4,4,4,1,G,major,161.4990234375013,3.608220959183672,-0.0450536678618699,0.0284062889993278,P
31.0,0.4979166666666667,1.0,71.0,88.0,21.524897959183672,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.608220959183672,0.0006433997874155,0.027976976357591,P
31.5,0.4979166666666667,1.0,71.0,88.0,21.73387755102041,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.608867051020408,0.0006433997874155,0.0388957531422583,P
32.0,3.997916666666667,1.0,52.0,88.0,21.942857142857143,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,3.609513142857143,0.0051660426445623,0.0277431615675428,P
32.5,0.4979166666666667,1.0,71.0,88.0,22.15183673469388,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.610159234693878,0.0006433997874155,0.0244575222402575,P
33.0,0.9979166666666668,1.0,74.0,88.0,22.36081632653061,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,3.610805326530613,0.0012894916241508,0.0246058187173701,P
33.0,0.4979166666666667,1.0,74.0,88.0,22.36081632653061,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,3.610805326530613,0.0006433997874119,0.0248686069399553,P
33.5,0.4979166666666667,1.0,71.0,88.0,22.569795918367348,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716,3.611451418367345,0.000643399787419,0.0243521833589888,P
34.0,0.9979166666666668,1.0,73.0,88.0,22.77877551020408,0.4170884353741579,4/4,4,4,1,G,major,143.5546874999972,3.612097510204084,0.0012894916241579,0.0258192484436618,P
34.0,0.4979166666666667,1.0,73.0,88.0,22.77877551020408,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,3.612097510204084,0.0006433997874119,0.0214458372267121,P
34.5,0.4979166666666667,1.0,71.0,88.0,22.98775510204081,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.612743602040816,0.0006433997874155,0.0295757481665442,P
35.0,0.9979166666666668,1.0,72.0,88.0,23.196734693877552,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,3.613389693877551,0.0012894916241508,0.031939747971931,P
35.0,0.4979166666666667,1.0,72.0,88.0,23.196734693877552,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.613389693877551,0.0006433997874155,0.028928563490134,P
35.5,0.4979166666666667,1.0,71.0,88.0,23.40571428571429,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.614035785714286,0.0006433997874155,0.0346461291189929,P
36.0,3.997916666666667,1.0,57.0,88.0,23.61469387755102,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,3.614681877551021,0.0051660426445623,0.0292901067067578,P
36.5,0.4979166666666667,1.0,76.0,88.0,23.82367346938776,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,3.615327969387757,0.0006433997874119,0.0247663498592042,P
37.0,0.9979166666666668,1.0,72.0,88.0,24.03265306122449,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205,3.615974061224488,0.0012894916241437,0.0289157716588557,P
37.0,0.4979166666666667,1.0,72.0,88.0,24.03265306122449,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.615974061224488,0.0006433997874155,0.0313432888342138,P
37.5,0.4979166666666667,1.0,76.0,88.0,24.241632653061224,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.616620153061224,0.0006433997874155,0.0262781457138949,P
38.0,0.9979166666666668,1.0,71.0,88.0,24.45061224489796,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,3.617266244897959,0.0012894916241508,0.0334220438223585,P
38.0,0.4979166666666667,1.0,71.0,88.0,24.45061224489796,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.617266244897959,0.0006433997874155,0.0360146995583771,P
38.5,0.4979166666666667,1.0,76.0,88.0,24.65959183673469,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.617912336734694,0.0006433997874155,0.0306569457841188,P
39.0,0.9979166666666668,1.0,72.0,88.0,24.86857142857143,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,3.618558428571429,0.0012894916241508,0.0250923836826694,P
39.0,0.4979166666666667,1.0,72.0,88.0,24.86857142857143,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,3.618558428571429,0.0006433997874119,0.0284080485833963,P
39.5,0.4979166666666667,1.0,76.0,88.0,25.07755102040816,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716,3.619204520408161,0.000643399787419,0.0212951731310458,P
40.0,3.997916666666667,1.0,57.0,88.0,25.2865306122449,1.670965986394534,4/4,4,4,1,G,major,143.55468750000205,3.6198506122449,0.0051660426445339,0.0173987803008963,P
40.5,0.4979166666666667,1.0,76.0,83.0,25.495510204081636,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.620496704081632,0.0006433997874155,0.0189898482199006,P
41.0,0.9979166666666668,1.0,76.0,77.0,25.704489795918366,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,3.621142795918367,0.0012894916241508,0.0225816613682637,P
41.0,0.4979166666666667,1.0,76.0,77.0,25.704489795918366,0.2543552532123979,4/4,4,4,1,G,major,117.45383522727188,3.621142795918367,0.0468898094623979,0.0254308761144381,P
41.5,0.4979166666666667,1.0,76.0,72.0,25.959909297052157,0.2312320483749045,4/4,4,4,1,G,major,129.19921875000054,3.668228797052155,0.0237666046249045,0.0154571237984574,P
42.0,0.9979166666666668,1.0,75.0,66.0,26.19210884353741,0.4634315948601643,4/4,4,4,1,G,major,129.19921875000057,3.692094843537415,0.0476326511101643,0.0151896246804329,P
42.0,0.4979166666666667,1.0,75.0,66.0,26.19210884353741,0.3699712773998522,4/4,4,4,1,G,major,80.74951171874926,3.692094843537415,0.1625058336498522,0.0159751248760758,P
42.5,0.4979166666666667,1.0,76.0,61.0,26.563628117913836,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,3.8552806179138335,0.0006433997874119,0.0107429177835103,P
43.0,0.9979166666666668,1.0,76.0,55.0,26.772607709750567,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205,3.855926709750566,0.0012894916241437,0.0118843373165756,P
43.0,0.4979166666666667,1.0,76.0,55.0,26.772607709750567,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,3.855926709750566,0.0006433997874155,0.0133641782064863,P
43.5,0.4979166666666667,1.0,76.0,49.0,26.9815873015873,0.4855873015872982,4/4,4,4,1,G,major,61.523437500000426,3.856572801587301,0.2781218578372981,0.0086414643779441,P
44.0,3.997916666666667,1.0,52.0,49.0,27.46920634920635,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,4.135858349206348,0.0051660426445623,0.0179347298048204,P
45.0,0.9979166666666668,1.0,79.0,49.0,27.88716553287982,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,4.137150532879819,0.0012894916241508,0.0220215644415715,P
45.0,0.9979166666666668,1.0,64.0,49.0,27.88716553287982,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,4.137150532879819,0.0012894916241508,0.0220215644415715,P
45.0,0.9979166666666668,1.0,67.0,49.0,27.88716553287982,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,4.137150532879819,0.0012894916241508,0.0220215644415715,P
45.0,0.9979166666666668,1.0,72.0,49.0,27.88716553287982,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,4.137150532879819,0.0012894916241472,0.0220215644415715,P
46.0,0.9979166666666668,1.0,76.0,49.0,28.305124716553287,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,4.1384427165532855,0.0012894916241472,0.0104043104465663,P
46.0,0.9979166666666668,1.0,64.0,49.0,28.305124716553287,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,4.1384427165532855,0.0012894916241472,0.0104043104465663,P
46.0,0.9979166666666668,1.0,67.0,49.0,28.305124716553287,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,4.1384427165532855,0.0012894916241472,0.0104043104465663,P
46.0,0.9979166666666668,1.0,72.0,49.0,28.305124716553287,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,4.1384427165532855,0.0012894916241543,0.0104043104465663,P
47.0,0.9979166666666668,1.0,79.0,49.0,28.72308390022676,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,4.13973490022676,0.0012894916241543,0.0227086336833438,P
47.0,0.9979166666666668,1.0,64.0,49.0,28.72308390022676,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,4.13973490022676,0.0012894916241543,0.0227086336833438,P
47.0,0.9979166666666668,1.0,67.0,49.0,28.72308390022676,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,4.13973490022676,0.0012894916241543,0.0227086336833438,P
47.0,0.9979166666666668,1.0,72.0,49.0,28.72308390022676,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,4.13973490022676,0.0012894916241472,0.0227086336833438,P
48.0,3.997916666666667,1.0,52.0,49.0,29.141043083900225,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,4.141027083900227,0.0051660426445623,0.0550833563112115,P
49.0,0.9979166666666668,1.0,81.0,49.0,29.559002267573696,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,4.142319267573697,0.0012894916241508,0.0505245127773296,P
49.0,0.9979166666666668,1.0,66.0,49.0,29.559002267573696,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,4.142319267573697,0.0012894916241508,0.0505245127773296,P
