Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,0.9287981859410432,1.065892668178383,4/4,4,4,1,G,major,56.17357336956521,0.9287981859410432,0.4006145577617159,0.0263306446328155,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.9969160997732427,0.6024610733182162,4/4,4,4,1,G,major,99.38401442307692,1.3302490997732428,-0.0628170370984505,0.0183039459555059,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.6006349206349206,1.2049221466364322,4/4,4,4,1,G,major,49.69200721153847,1.2673009206349206,0.5396440362197654,0.0248801389859528,P
3.0,0.9979166666666668,1.0,79.0,49.0,3.808072562358277,0.6488042328042329,4/4,4,4,1,G,major,92.28515625,1.8080715623582764,-0.0164738776124337,0.0068599699563315,P
4.0,0.9979166666666668,1.0,81.0,49.0,4.458231292517007,0.6951473922902496,4/4,4,4,1,G,major,86.13281249999999,1.7915632925170066,0.0298692818735828,0.0049592903707128,P
5.0,0.9979166666666668,1.0,76.0,49.0,5.154829931972789,0.9500347694633404,4/4,4,4,1,G,major,63.0240091463415,1.821494931972789,0.2847566590466737,0.0165427286485738,P
6.0,0.9979166666666668,1.0,81.0,49.0,6.106848072562358,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,2.106846072562358,-0.0164738776124333,0.0038860262295016,P
7.0,0.9979166666666668,1.0,76.0,49.0,6.757006802721088,1.0427210884353737,4/4,4,4,1,G,major,57.42187500000003,2.0903378027210886,0.3774429780187069,0.0152455541969108,P
8.0,0.9979166666666668,1.0,78.0,49.0,7.801904761904762,1.0195495086923652,4/4,4,4,1,G,major,58.7269176136364,2.468568761904762,0.3542713982756984,0.0361985804509474,P
9.0,0.9979166666666668,1.0,74.0,49.0,8.823582766439909,0.903691609977326,4/4,4,4,1,G,major,66.2560096153845,2.8235797664399085,0.2384134995606591,0.0246330599651162,P
10.0,1.9979166666666663,1.0,78.0,49.0,9.729160997732428,1.670095238095236,4/4,4,4,1,G,major,71.7773437500001,3.062490997732427,0.3381501276785692,0.0204178742392091,P
11.0,0.9979166666666668,1.0,67.0,49.0,10.565079365079365,0.7878337112622825,4/4,4,4,1,G,major,75.99954044117649,3.2317423650793646,0.1225556008456157,0.0183801295627496,P
12.0,0.9979166666666668,1.0,76.0,49.0,11.354557823129252,0.9963779289493608,4/4,4,4,1,G,major,60.092659883720735,3.354553823129251,0.331099818532694,0.0215129056827581,P
13.0,0.9979166666666668,1.0,72.0,49.0,12.353015873015874,0.9732063492063476,4/4,4,4,1,G,major,61.52343750000011,3.6863448730158743,0.3079282387896808,0.0261618483831173,P
14.0,1.9979166666666663,1.0,76.0,49.0,13.328253968253968,1.5309206349206337,4/4,4,4,1,G,major,78.30255681818188,3.994915968253968,0.198975524503967,0.0131224152379224,P
15.0,0.9979166666666668,1.0,62.0,49.0,14.094512471655328,0.8341768707483002,4/4,4,4,1,G,major,71.77734374999993,4.094507471655328,0.1688987603316334,0.0157384475505565,P
16.0,0.4979166666666667,1.0,76.0,49.0,14.930430839002268,0.5318337112622827,4/4,4,4,1,G,major,56.17357336956522,4.263758839002268,0.199889100845616,0.0355645025387706,P
