Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,0.9984580498866212,0.7183189720332577,4/4,4,4,1,G,major,83.35433467741936,0.9984580498866212,0.0530408616165909,0.0167849047875072,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.7182766439909296,0.6024610733182164,4/4,4,4,1,G,major,99.38401442307688,1.0516096439909297,-0.0628170370984503,0.0250020018821629,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.321995464852608,0.6951473922902495,4/4,4,4,1,G,major,86.1328125,0.9886614648526078,0.0298692818735827,0.0191993222610071,P
3.0,0.9979166666666668,1.0,79.0,49.0,3.01859410430839,0.579289493575208,4/4,4,4,1,G,major,103.35937499999996,1.01859310430839,-0.0859886168414587,0.0111948735447813,P
4.0,0.9979166666666668,1.0,81.0,49.0,3.599092970521542,0.7414905517762663,4/4,4,4,1,G,major,80.74951171874997,0.932424970521542,0.0762124413595995,0.0197508241487911,P
5.0,0.9979166666666668,1.0,76.0,49.0,4.342131519274377,0.4402600151171579,4/4,4,4,1,G,major,135.99917763157896,1.0087965192743766,-0.2250180952995087,0.0132626898862228,P
6.0,0.9979166666666668,1.0,81.0,49.0,4.783310657596372,0.7646621315192749,4/4,4,4,1,G,major,78.30255681818177,0.7833086575963719,0.0993840211026081,0.0218049262412059,P
7.0,0.9979166666666668,1.0,76.0,49.0,5.5495691609977325,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,0.8829001609977327,0.0066977021305736,0.0199449905057437,P
8.0,0.9979166666666668,1.0,78.0,49.0,6.222947845804988,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,0.8896118458049882,0.0066977021305745,0.0153682446727342,P
9.0,0.9979166666666668,1.0,74.0,49.0,6.896326530612245,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,0.8963235306122446,0.0066977021305745,0.0195569274513169,P
10.0,1.9979166666666663,1.0,78.0,49.0,7.569705215419501,1.2989629629629622,4/4,4,4,1,G,major,92.28515625000006,0.9030352154195008,-0.0329821474537044,0.0211322578991353,P
11.0,0.9979166666666668,1.0,67.0,49.0,8.219863945578231,0.6256326530612246,4/4,4,4,1,G,major,95.703125,0.8865269455782308,-0.0396454573554421,0.0222266685392888,P
12.0,0.9979166666666668,1.0,76.0,49.0,8.846802721088435,0.6719758125472423,4/4,4,4,1,G,major,89.10290948275846,0.8467987210884349,0.0066977021305755,0.0179058793844281,P
13.0,0.9979166666666668,1.0,72.0,49.0,9.520181405895691,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,0.8535104058956922,-0.0164738776124333,0.0188858922876345,P
14.0,1.9979166666666663,1.0,76.0,49.0,10.170340136054422,1.3453544973544955,4/4,4,4,1,G,major,89.10290948275872,0.8370021360544229,0.0134093869378291,0.0131458363290104,P
