Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,1.0216780045351477,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.0216780045351477,0.0066977021305745,0.0195351365521881,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.6950566893424035,0.6488042328042329,4/4,4,4,1,G,major,92.28515625,1.0283896893424038,-0.0164738776124337,0.0304321248342567,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.345215419501134,0.6719758125472411,4/4,4,4,1,G,major,89.10290948275862,1.011881419501134,0.0066977021305744,0.0438790885242332,P
3.0,0.9979166666666668,1.0,79.0,49.0,3.01859410430839,0.6488042328042329,4/4,4,4,1,G,major,92.28515625,1.01859310430839,-0.0164738776124337,0.0334863784363132,P
4.0,0.9979166666666668,1.0,81.0,49.0,3.66875283446712,0.7414905517762659,4/4,4,4,1,G,major,80.74951171875003,1.0020848344671205,0.0762124413595991,0.0385244656344924,P
5.0,0.9979166666666668,1.0,76.0,49.0,4.4117913832199545,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.0784563832199543,0.0066977021305745,0.0372453651118194,P
6.0,0.9979166666666668,1.0,81.0,49.0,5.085170068027211,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,1.0851680680272109,-0.0164738776124333,0.0412248084232541,P
7.0,0.9979166666666668,1.0,76.0,49.0,5.735328798185941,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,1.0686597981859416,0.0066977021305736,0.0329031160952481,P
8.0,0.9979166666666668,1.0,78.0,49.0,6.408707482993197,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.075371482993197,0.0066977021305745,0.0434440222361975,P
9.0,0.9979166666666668,1.0,74.0,49.0,7.082086167800454,0.6256326530612246,4/4,4,4,1,G,major,95.703125,1.0820831678004534,-0.0396454573554421,0.0383915249261547,P
10.0,1.9979166666666663,1.0,78.0,49.0,7.7090249433106575,1.5309206349206337,4/4,4,4,1,G,major,78.30255681818188,1.0423549433106576,0.198975524503967,0.0440414819925069,P
11.0,0.9979166666666668,1.0,67.0,49.0,8.475283446712018,0.6024610733182159,4/4,4,4,1,G,major,99.38401442307698,1.1419464467120175,-0.0628170370984508,0.0350964406710727,P
12.0,0.9979166666666668,1.0,76.0,49.0,9.079002267573696,0.7414905517762687,4/4,4,4,1,G,major,80.74951171874972,1.078998267573695,0.0762124413596019,0.0426214883439123,P
13.0,0.9979166666666668,1.0,72.0,49.0,9.822040816326531,0.625632653061223,4/4,4,4,1,G,major,95.70312500000024,1.155369816326532,-0.0396454573554437,0.0496477312665085,P
14.0,1.9979166666666663,1.0,76.0,49.0,10.448979591836734,1.3453544973544993,4/4,4,4,1,G,major,89.10290948275848,1.1156415918367344,0.0134093869378326,0.0456138989540793,P
15.0,0.9979166666666668,1.0,62.0,49.0,11.122358276643991,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,1.1223532766439916,0.0066977021305736,0.0342692346023587,P
16.0,0.4979166666666667,1.0,76.0,49.0,11.795736961451247,0.3699712773998491,4/4,4,4,1,G,major,80.74951171874993,1.1290649614512471,0.0380266669831824,0.0417842903703952,P
16.5,0.4979166666666667,1.0,72.0,54.0,12.167256235827663,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,1.1672507358276647,0.0149034621456914,0.063559121378278,P
17.0,0.4979166666666667,1.0,67.0,60.0,12.515555555555556,0.3237248677248671,4/4,4,4,1,G,major,92.28515625000016,1.1822165555555555,-0.0082197426917995,0.037130909406886,P
17.5,0.4979166666666667,1.0,62.0,65.0,12.84063492063492,0.3237248677248671,4/4,4,4,1,G,major,92.28515625000016,1.1739624206349202,-0.0082197426917995,0.0504553472691073,P
18.0,0.4979166666666667,1.0,67.0,71.0,13.165714285714284,0.231232048374906,4/4,4,4,1,G,major,129.1992187499997,1.1657082857142846,-0.1007125620417606,0.03649079213649,P
18.5,0.4979166666666667,1.0,62.0,76.0,13.397913832199546,0.2774784580498868,4/4,4,4,1,G,major,107.6660156249999,1.0645743321995464,-0.0544661523667798,0.034689012128051,P
