Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,0.905578231292517,1.065892668178383,4/4,4,4,1,G,major,56.17357336956521,0.905578231292517,0.4006145577617159,0.0149985061769688,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.9736961451247168,0.6951473922902496,4/4,4,4,1,G,major,86.13281249999999,1.307029145124717,0.0298692818735828,0.019010072802241,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.670294784580499,0.9500347694633408,4/4,4,4,1,G,major,63.02400914634147,1.336960784580499,0.284756659046674,0.0437874545985296,P
3.0,0.9979166666666668,1.0,79.0,49.0,3.622312925170068,0.6488042328042325,4/4,4,4,1,G,major,92.28515625000004,1.622311925170068,-0.0164738776124342,0.02912917250995,P
4.0,0.9979166666666668,1.0,81.0,49.0,4.272471655328798,1.0658926681783834,4/4,4,4,1,G,major,56.17357336956517,1.6058036553287978,0.4006145577617166,0.0291046701755346,P
5.0,0.9979166666666668,1.0,76.0,49.0,5.340589569160998,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,2.007254569160998,0.0066977021305736,0.0213620500683001,P
6.0,0.9979166666666668,1.0,81.0,49.0,6.013968253968254,0.903691609977325,4/4,4,4,1,G,major,66.25600961538456,2.013966253968253,0.2384134995606582,0.0288953601826395,P
7.0,0.9979166666666668,1.0,76.0,49.0,6.919546485260771,1.158578987150416,4/4,4,4,1,G,major,51.67968749999999,2.252877485260771,0.4933008767337492,0.0318679131102491,P
8.0,0.9979166666666668,1.0,78.0,49.0,8.080544217687075,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,2.747208217687075,0.0066977021305736,0.0229244108691792,P
9.0,0.9979166666666668,1.0,74.0,49.0,8.753922902494331,1.1354074074074088,4/4,4,4,1,G,major,52.73437499999994,2.7539199024943306,0.470129296990742,0.0404582111532959,P
10.0,1.9979166666666663,1.0,78.0,49.0,9.891700680272107,1.2989629629629604,4/4,4,4,1,G,major,92.28515625000016,3.225030680272109,-0.0329821474537062,0.0239170092359689,P
11.0,0.9979166666666668,1.0,67.0,49.0,10.541859410430838,0.7414905517762668,4/4,4,4,1,G,major,80.74951171874991,3.208522410430838,0.0762124413596,0.0239773598041047,P
12.0,0.9979166666666668,1.0,76.0,49.0,11.284897959183674,1.0427210884353766,4/4,4,4,1,G,major,57.421874999999865,3.284893959183673,0.3774429780187098,0.0247207632610146,P
13.0,0.9979166666666668,1.0,72.0,49.0,12.329795918367347,0.7183189720332562,4/4,4,4,1,G,major,83.35433467741953,3.663124918367348,0.0530408616165894,0.0227505060619816,P
14.0,1.9979166666666663,1.0,76.0,49.0,13.049614512471654,2.0876190476190466,4/4,4,4,1,G,major,57.42187500000003,3.716276512471655,0.75567393720238,0.0203036763321796,P
15.0,0.9979166666666668,1.0,62.0,49.0,14.094512471655328,0.6719758125472421,4/4,4,4,1,G,major,89.10290948275848,4.094507471655328,0.0066977021305754,0.0120129941676241,P
16.0,0.4979166666666667,1.0,76.0,49.0,14.767891156462586,0.5780801209372629,4/4,4,4,1,G,major,51.67968750000008,4.1012191564625855,0.2461355105205962,0.0351820755011687,P
16.5,0.4979166666666667,1.0,72.0,54.0,15.348390022675735,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,4.348384522675737,0.0149034621456914,0.0662982540402353,P
17.0,0.4979166666666667,1.0,67.0,60.0,15.696689342403628,0.3237248677248688,4/4,4,4,1,G,major,92.28515624999967,4.363350342403628,-0.0082197426917978,0.0539118466992973,P
17.5,0.4979166666666667,1.0,62.0,65.0,16.021768707482995,0.3237248677248671,4/4,4,4,1,G,major,92.28515625000016,4.355096207482994,-0.0082197426917995,0.0408113907422336,P
18.0,0.4979166666666667,1.0,67.0,71.0,16.34684807256236,0.3468480725623582,4/4,4,4,1,G,major,86.13281250000001,4.346842072562358,0.0149034621456915,0.0596111044644372,P
18.5,0.4979166666666667,1.0,62.0,76.0,16.69514739229025,0.3237248677248671,4/4,4,4,1,G,major,92.28515625000016,4.3618078922902495,-0.0082197426917995,0.0400476039831219,P
19.0,0.4979166666666667,1.0,57.0,82.0,17.020226757369613,0.3237248677248671,4/4,4,4,1,G,major,92.28515625000016,4.353553757369614,-0.0082197426917995,0.0595784578511923,P
19.5,0.4979166666666667,1.0,58.0,88.0,17.345306122448978,0.3468480725623599,4/4,4,4,1,G,major,86.1328124999996,4.345299622448978,0.0149034621456932,0.0513048584222477,P
20.0,3.997916666666667,1.0,52.0,88.0,17.69360544217687,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085,4.360265442176871,0.0051660426445478,0.0701137702780019,P
20.5,0.4979166666666667,1.0,71.0,88.0,17.902585034013605,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984,4.360911534013605,0.0006433997874172,0.0741997239074265,P
21.0,0.9979166666666668,1.0,71.0,88.0,18.11156462585034,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,4.361557625850342,0.0012894916241543,0.070791990788675,P
21.0,0.4979166666666667,1.0,71.0,88.0,18.11156462585034,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,4.361557625850342,0.0006433997874137,0.0720598745489874,P
21.5,0.4979166666666667,1.0,71.0,88.0,18.320544217687075,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,4.362203717687075,0.0006433997874137,0.0694102550624565,P
22.0,0.9979166666666668,1.0,70.0,88.0,18.52952380952381,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,4.362849809523809,0.0012894916241472,0.0637576925418005,P
22.0,0.4979166666666667,1.0,70.0,88.0,18.52952380952381,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,4.362849809523809,0.0006433997874137,0.0429645178724301,P
