Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,0.8823582766439909,0.9500347694633412,4/4,4,4,1,G,major,63.02400914634144,0.8823582766439909,0.2847566590466743,0.0566500282784749,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.83437641723356,0.5561179138321998,4/4,4,4,1,G,major,107.66601562499996,1.16770941723356,-0.1091601965844669,0.0326869516298637,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.391655328798186,0.8805200302343158,4/4,4,4,1,G,major,67.9995888157895,1.058321328798186,0.215241919817649,0.0776183016132666,P
3.0,0.9979166666666668,1.0,79.0,49.0,3.274013605442177,0.6488042328042329,4/4,4,4,1,G,major,92.28515625,1.2740126054421768,-0.0164738776124337,0.0295025219793027,P
4.0,0.9979166666666668,1.0,81.0,49.0,3.924172335600907,0.7414905517762659,4/4,4,4,1,G,major,80.74951171875003,1.257504335600907,0.0762124413595991,0.0433171125665013,P
5.0,0.9979166666666668,1.0,76.0,49.0,4.667210884353741,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.3338758843537413,0.0066977021305745,0.0344684106665814,P
6.0,0.9979166666666668,1.0,81.0,49.0,5.340589569160998,0.7646621315192749,4/4,4,4,1,G,major,78.30255681818177,1.3405875691609976,0.0993840211026081,0.0533524492576351,P
7.0,0.9979166666666668,1.0,76.0,49.0,6.106848072562358,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.4401790725623584,0.0066977021305745,0.0321997316671464,P
8.0,0.9979166666666668,1.0,78.0,49.0,6.780226757369615,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,1.4468907573696148,0.0066977021305736,0.0530698525031489,P
9.0,0.9979166666666668,1.0,74.0,49.0,7.453605442176871,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.4536024421768703,0.0066977021305745,0.0278037674099408,P
10.0,1.9979166666666663,1.0,78.0,49.0,8.126984126984127,1.623703703703704,4/4,4,4,1,G,major,73.82812499999997,1.4603141269841269,0.2917585932870374,0.0498860118751976,P
11.0,0.9979166666666668,1.0,67.0,49.0,8.93968253968254,0.5792894935752071,4/4,4,4,1,G,major,103.35937500000011,1.6063455396825397,-0.0859886168414596,0.0296451053903251,P
12.0,0.9979166666666668,1.0,76.0,49.0,9.520181405895691,0.8573484504913094,4/4,4,4,1,G,major,69.8374155405404,1.5201774058956907,0.1920703400746426,0.0414419841567697,P
13.0,0.9979166666666668,1.0,72.0,49.0,10.379319727891156,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,1.7126487278911569,-0.0164738776124333,0.0341232815345105,P
14.0,1.9979166666666663,1.0,76.0,49.0,11.029478458049889,1.391746031746031,4/4,4,4,1,G,major,86.13281250000004,1.6961404580498876,0.0598009213293644,0.0394397754639573,P
15.0,0.9979166666666668,1.0,62.0,49.0,11.72607709750567,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,1.7260720975056696,0.0066977021305736,0.0411213624585175,P
16.0,0.4979166666666667,1.0,76.0,49.0,12.399455782312923,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,1.732783782312925,0.0149034621456914,0.0854263309669655,P
16.5,0.4979166666666667,1.0,72.0,54.0,12.747755102040816,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,1.747749602040816,0.0149034621456914,0.1107823048145684,F
