Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,0.9752380952380952,1.019549508692366,4/4,4,4,1,G,major,58.726917613636346,0.9752380952380952,0.3542713982756993,0.0398075703084438,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.9969160997732427,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.3302490997732428,0.0066977021305745,0.0258277578480229,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.670294784580499,1.0195495086923658,4/4,4,4,1,G,major,58.72691761363636,1.336960784580499,0.3542713982756991,0.0343727796782577,P
3.0,0.9979166666666668,1.0,79.0,49.0,3.6919727891156464,0.6488042328042329,4/4,4,4,1,G,major,92.28515625,1.6919717891156465,-0.0164738776124337,0.0182054439486509,P
4.0,0.9979166666666668,1.0,81.0,49.0,4.342131519274377,1.0658926681783825,4/4,4,4,1,G,major,56.17357336956522,1.6754635192743763,0.4006145577617157,0.030274001107815,P
5.0,0.9979166666666668,1.0,76.0,49.0,5.410249433106576,0.7414905517762659,4/4,4,4,1,G,major,80.74951171875003,2.076914433106576,0.0762124413595991,0.0379313586335485,P
6.0,0.9979166666666668,1.0,81.0,49.0,6.15328798185941,0.8110052910052916,4/4,4,4,1,G,major,73.82812499999994,2.15328598185941,0.1457271805886248,0.0322819251237427,P
7.0,0.9979166666666668,1.0,76.0,49.0,6.965986394557823,0.9963779289493572,4/4,4,4,1,G,major,60.09265988372095,2.299317394557823,0.3310998185326904,0.0437214707705456,P
8.0,0.9979166666666668,1.0,78.0,49.0,7.964444444444444,0.7878337112622825,4/4,4,4,1,G,major,75.99954044117649,2.631108444444444,0.1225556008456157,0.0452867446808636,P
9.0,0.9979166666666668,1.0,74.0,49.0,8.753922902494331,0.9732063492063506,4/4,4,4,1,G,major,61.52343749999991,2.7539199024943306,0.3079282387896839,0.0537157549575371,P
10.0,1.9979166666666663,1.0,78.0,49.0,9.729160997732428,1.3453544973544955,4/4,4,4,1,G,major,89.10290948275872,3.062490997732427,0.0134093869378291,0.0312988561828102,P
11.0,0.9979166666666668,1.0,67.0,49.0,10.402539682539684,0.7878337112622825,4/4,4,4,1,G,major,75.99954044117649,3.0692026825396823,0.1225556008456157,0.0220498073282507,P
12.0,0.9979166666666668,1.0,76.0,49.0,11.19201814058957,0.9732063492063516,4/4,4,4,1,G,major,61.52343749999984,3.192014140589569,0.307928238789685,0.039884036953862,P
