Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS
0.0,0.9979166666666667,1.0,83.0,49.0,0.905578231292517,1.0427210884353744,4/4,4,4,1,G,major,57.421874999999986,0.905578231292517,0.37744297801870763,0.028798265674281738
1.0,0.9979166666666667,1.0,79.0,49.0,1.9504761904761905,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.2838091904761906,0.006697702130574523,0.020716314137706367
2.0,0.9979166666666667,1.0,83.0,49.0,2.6238548752834467,0.834176870748299,4/4,4,4,1,G,major,71.77734375000003,1.2905208752834467,0.1688987603316323,0.019379803735973044
3.0,0.9979166666666667,1.0,79.0,49.0,3.4597732426303853,0.6488042328042329,4/4,4,4,1,G,major,92.28515624999999,1.4597722426303852,-0.016473877612433796,0.019763850694495756
4.0,0.9979166666666667,1.0,81.0,49.0,4.1099319727891155,1.0427210884353746,4/4,4,4,1,G,major,57.42187499999997,1.4432639727891154,0.37744297801870785,0.03277206389303106
5.0,0.9979166666666667,1.0,76.0,49.0,5.154829931972789,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.821494931972789,0.006697702130574523,0.031353798902511526
6.0,0.9979166666666667,1.0,81.0,49.0,5.828208616780046,1.0427210884353744,4/4,4,4,1,G,major,57.421874999999986,1.8282066167800455,0.37744297801870763,0.0389634141272799
7.0,0.9979166666666667,1.0,76.0,49.0,6.873106575963718,0.718318972033258,4/4,4,4,1,G,major,83.35433467741933,2.2064375759637187,0.05304086161659127,0.024995870373769467
8.0,0.9979166666666667,1.0,78.0,49.0,7.592925170068027,0.7646621315192748,4/4,4,4,1,G,major,78.30255681818178,2.2595891700680273,0.09938402110260802,0.0336550480689058
9.0,0.9979166666666667,1.0,74.0,49.0,8.359183673469389,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,2.359180673469388,0.006697702130574523,0.024461563817192514
10.0,1.9979166666666666,1.0,78.0,49.0,9.032562358276644,2.226793650793649,4/4,4,4,1,G,major,53.83300781250004,2.3658923582766445,0.8948485403769824,0.028721814654920016
11.0,0.9979166666666667,1.0,67.0,49.0,10.147120181405896,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,2.8137831814058956,0.006697702130573635,0.009877460760773987
12.0,0.9979166666666667,1.0,76.0,49.0,10.820498866213152,0.8341768707483023,4/4,4,4,1,G,major,71.77734374999974,2.820494866213151,0.16889876033163553,0.031030511035052208
13.0,0.9979166666666667,1.0,72.0,49.0,11.656417233560092,0.8805200302343141,4/4,4,4,1,G,major,67.99958881578961,2.9897462335600924,0.2152419198176474,0.054775419970197255
14.0,1.9979166666666666,1.0,76.0,49.0,12.538775510204081,1.7628783068783067,4/4,4,4,1,G,major,67.99958881578948,3.2054375102040815,0.4309331964616401,0.021135825285882766
