Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,0.9520181405895692,0.9732063492063492,4/4,4,4,1,G,major,61.5234375,0.9520181405895692,0.3079282387896825,0.0163500082012276,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.9272562358276644,0.6256326530612245,4/4,4,4,1,G,major,95.703125,1.2605892358276645,-0.0396454573554422,0.0097501203091675,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.5541950113378684,0.8341768707482995,4/4,4,4,1,G,major,71.77734374999999,1.2208610113378684,0.1688987603316327,0.0103632376683245,P
3.0,0.9979166666666668,1.0,79.0,49.0,3.3901133786848074,0.6951473922902496,4/4,4,4,1,G,major,86.13281249999999,1.3901123786848073,0.0298692818735828,0.0119987354821411,P
4.0,0.9979166666666668,1.0,81.0,49.0,4.08671201814059,0.8805200302343157,4/4,4,4,1,G,major,67.9995888157895,1.4200440181405898,0.2152419198176489,0.0212869861102813,P
5.0,0.9979166666666668,1.0,76.0,49.0,4.96907029478458,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.6357352947845802,0.0066977021305745,0.0228317363315226,P
6.0,0.9979166666666668,1.0,81.0,49.0,5.642448979591837,0.8805200302343162,4/4,4,4,1,G,major,67.99958881578945,1.6424469795918366,0.2152419198176495,0.0274940271346528,P
7.0,0.9979166666666668,1.0,76.0,49.0,6.524807256235827,0.6951473922902491,4/4,4,4,1,G,major,86.13281250000004,1.8581382562358275,0.0298692818735824,0.0189939773013461,P
8.0,0.9979166666666668,1.0,78.0,49.0,7.22140589569161,0.8110052910052904,4/4,4,4,1,G,major,73.82812500000006,1.888069895691609,0.1457271805886236,0.0119485178850722,P
9.0,0.9979166666666668,1.0,74.0,49.0,8.034104308390022,0.8573484504913084,4/4,4,4,1,G,major,69.83741554054049,2.0341013083900217,0.1920703400746416,0.0109312609519735,P
