Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,0.9287981859410432,0.811005291005291,4/4,4,4,1,G,major,73.828125,0.9287981859410432,0.1457271805886242,0.0137312487839769,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.7414965986394555,0.5561179138321998,4/4,4,4,1,G,major,107.66601562499996,1.0748295986394556,-0.1091601965844669,0.0175677566886636,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.2987755102040817,0.8110052910052907,4/4,4,4,1,G,major,73.82812500000003,0.9654415102040816,0.145727180588624,0.0226918423663802,P
3.0,0.9979166666666668,1.0,79.0,49.0,3.111473922902494,0.4866031746031749,4/4,4,4,1,G,major,123.04687499999991,1.111472922902494,-0.1786749358134918,0.0238083210249705,P
4.0,0.9979166666666668,1.0,81.0,49.0,3.599092970521542,0.811005291005291,4/4,4,4,1,G,major,73.828125,0.932424970521542,0.1457271805886242,0.0123332937023914,P
5.0,0.9979166666666668,1.0,76.0,49.0,4.4117913832199545,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.0784563832199543,0.0066977021305745,0.0254798777373753,P
6.0,0.9979166666666668,1.0,81.0,49.0,5.085170068027211,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,1.0851680680272109,-0.0164738776124333,0.0052325813622365,P
7.0,0.9979166666666668,1.0,76.0,49.0,5.735328798185941,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,1.0686597981859416,0.0066977021305736,0.02372522082901,P
8.0,0.9979166666666668,1.0,78.0,49.0,6.408707482993197,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.075371482993197,0.0066977021305745,0.023738042473902,P
9.0,0.9979166666666668,1.0,74.0,49.0,7.082086167800454,0.7414905517762661,4/4,4,4,1,G,major,80.74951171875,1.0820831678004534,0.0762124413595993,0.023962651094326,P
10.0,1.9979166666666663,1.0,78.0,49.0,7.825124716553288,1.6237037037037023,4/4,4,4,1,G,major,73.82812500000006,1.1584547165532877,0.2917585932870357,0.0213194462222213,P
11.0,0.9979166666666668,1.0,67.0,49.0,8.6378231292517,0.6256326530612246,4/4,4,4,1,G,major,95.703125,1.3044861292516998,-0.0396454573554421,0.016377438344504,P
12.0,0.9979166666666668,1.0,76.0,49.0,9.264761904761905,0.7878337112622847,4/4,4,4,1,G,major,75.99954044117626,1.264757904761904,0.122555600845618,0.0255891581874573,P
13.0,0.9979166666666668,1.0,72.0,49.0,10.054240362811791,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,1.3875693628117922,-0.0164738776124333,0.0227088181217092,P
14.0,1.9979166666666663,1.0,76.0,49.0,10.704399092970522,1.484529100529098,4/4,4,4,1,G,major,80.74951171875011,1.371061092970523,0.1525839901124315,0.0196127975813828,P
15.0,0.9979166666666668,1.0,62.0,49.0,11.447437641723356,0.5097747543461826,4/4,4,4,1,G,major,117.4538352272728,1.4474326417233565,-0.1555033560704841,0.0153130810811512,P
16.0,0.4979166666666667,1.0,76.0,49.0,11.95827664399093,0.5549569160997737,4/4,4,4,1,G,major,53.83300781249995,1.2916046439909294,0.223012305683107,0.0318387719852846,P
16.5,0.4979166666666667,1.0,72.0,54.0,12.515555555555556,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,1.515550055555556,0.0149034621456914,0.0348477843486513,P
17.0,0.4979166666666667,1.0,67.0,60.0,12.863854875283447,0.3237248677248671,4/4,4,4,1,G,major,92.28515625000016,1.530515875283447,-0.0082197426917995,0.0244773080177494,P
17.5,0.4979166666666667,1.0,62.0,65.0,13.188934240362812,0.1156160241874533,4/4,4,4,1,G,major,258.39843749999875,1.5222617403628114,-0.2163285862292133,0.0593541095780021,P
