Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,1.0216780045351477,0.8110052910052912,4/4,4,4,1,G,major,73.82812499999999,1.0216780045351477,0.1457271805886244,0.0108208773443772,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.83437641723356,0.6719758125472409,4/4,4,4,1,G,major,89.10290948275865,1.16770941723356,0.0066977021305741,0.0153313966495928,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.507755102040816,0.8341768707482995,4/4,4,4,1,G,major,71.77734374999999,1.1744211020408162,0.1688987603316327,0.0090924678104283,P
3.0,0.9979166666666668,1.0,79.0,49.0,3.3436734693877552,0.6488042328042329,4/4,4,4,1,G,major,92.28515625,1.343672469387755,-0.0164738776124337,0.0074416820206779,P
4.0,0.9979166666666668,1.0,81.0,49.0,3.993832199546485,0.9500347694633412,4/4,4,4,1,G,major,63.02400914634144,1.3271641995464851,0.2847566590466743,0.0108322559846614,P
5.0,0.9979166666666668,1.0,76.0,49.0,4.945850340136055,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,1.6125153401360546,0.0066977021305736,0.0106510765417813,P
6.0,0.9979166666666668,1.0,81.0,49.0,5.61922902494331,0.8341768707483004,4/4,4,4,1,G,major,71.7773437499999,1.61922702494331,0.1688987603316336,0.0081942277195139,P
7.0,0.9979166666666668,1.0,76.0,49.0,6.455147392290249,0.7414905517762659,4/4,4,4,1,G,major,80.74951171875003,1.7884783922902496,0.0762124413595991,0.0129063846200268,P
8.0,0.9979166666666668,1.0,78.0,49.0,7.198185941043084,0.7183189720332571,4/4,4,4,1,G,major,83.35433467741943,1.864849941043084,0.0530408616165903,0.018990973107362,P
9.0,0.9979166666666668,1.0,74.0,49.0,7.918004535147392,0.7646621315192758,4/4,4,4,1,G,major,78.30255681818169,1.918001535147392,0.099384021102609,0.0198352423110976,P
