Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS,Nominal
0.0,0.9979166666666668,1.0,83.0,49.0,0.0,1.6683537414965988,4/4,4,4,1,G,major,35.888671875,0.0,1.003075631079932,0.0068398702137403,N
1.0,0.9979166666666668,1.0,79.0,49.0,1.6718367346938776,0.6951473922902496,4/4,4,4,1,G,major,86.13281249999999,1.0051697346938775,0.0298692818735828,0.0198711735262054,P
2.0,0.9979166666666668,1.0,83.0,49.0,2.36843537414966,0.6719758125472411,4/4,4,4,1,G,major,89.10290948275862,1.03510137414966,0.0066977021305744,0.0116788818397764,P
3.0,0.9979166666666668,1.0,79.0,49.0,3.0418140589569163,0.6488042328042329,4/4,4,4,1,G,major,92.28515625,1.041813058956916,-0.0164738776124337,0.0164385561226767,P
4.0,0.9979166666666668,1.0,81.0,49.0,3.6919727891156464,0.9036916099773245,4/4,4,4,1,G,major,66.2560096153846,1.0253047891156464,0.2384134995606577,0.0204622168067857,P
5.0,0.9979166666666668,1.0,76.0,49.0,4.597551020408163,0.7646621315192739,4/4,4,4,1,G,major,78.30255681818187,1.2642160204081634,0.0993840211026071,0.0306707476967354,P
6.0,0.9979166666666668,1.0,81.0,49.0,5.363809523809524,0.7646621315192758,4/4,4,4,1,G,major,78.30255681818169,1.3638075238095233,0.099384021102609,0.0247600595636106,P
7.0,0.9979166666666668,1.0,76.0,49.0,6.130068027210885,0.741490551776265,4/4,4,4,1,G,major,80.74951171875011,1.463399027210885,0.0762124413595982,0.0217564796375989,P
8.0,0.9979166666666668,1.0,78.0,49.0,6.873106575963718,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.5397705759637184,0.0066977021305745,0.0214780828368159,P
9.0,0.9979166666666668,1.0,74.0,49.0,7.546485260770975,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.5464822607709747,0.0066977021305745,0.0173508077618065,P
10.0,1.9979166666666663,1.0,78.0,49.0,8.219863945578231,1.3453544973544955,4/4,4,4,1,G,major,89.10290948275872,1.553193945578231,0.0134093869378291,0.0311235177530354,P
11.0,0.9979166666666668,1.0,67.0,49.0,8.893242630385487,0.6719758125472421,4/4,4,4,1,G,major,89.10290948275848,1.5599056303854866,0.0066977021305754,0.0295539198610128,P
12.0,0.9979166666666668,1.0,76.0,49.0,9.566621315192744,0.8573484504913094,4/4,4,4,1,G,major,69.8374155405404,1.5666173151927438,0.1920703400746426,0.0182094227266869,P
13.0,0.9979166666666668,1.0,72.0,49.0,10.425759637188207,0.6488042328042316,4/4,4,4,1,G,major,92.28515625000016,1.75908863718821,-0.0164738776124351,0.0192916683784923,P
14.0,1.9979166666666663,1.0,76.0,49.0,11.075918367346938,1.5773121693121688,4/4,4,4,1,G,major,75.99954044117649,1.7425803673469389,0.2453670588955021,0.0281342744418738,P
15.0,0.9979166666666668,1.0,62.0,49.0,11.865396825396823,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,1.8653918253968251,0.0066977021305736,0.0260420567581835,P
16.0,0.4979166666666667,1.0,76.0,49.0,12.53877551020408,0.5780801209372647,4/4,4,4,1,G,major,51.67968749999992,1.8721035102040808,0.246135510520598,0.0377122027477379,P
16.5,0.4979166666666667,1.0,72.0,54.0,13.119274376417234,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,2.119268876417234,0.0149034621456914,0.0788302902957633,P
17.0,0.4979166666666667,1.0,67.0,60.0,13.467573696145124,0.3237248677248671,4/4,4,4,1,G,major,92.28515625000016,2.134234696145125,-0.0082197426917995,0.0887612726568291,P
17.5,0.4979166666666667,1.0,62.0,65.0,13.79265306122449,0.3237248677248671,4/4,4,4,1,G,major,92.28515625000016,2.1259805612244893,-0.0082197426917995,0.1498109788904613,F
18.0,0.4979166666666667,1.0,67.0,71.0,14.117732426303856,0.138739229024945,4/4,4,4,1,G,major,215.33203124999727,2.1177264263038538,-0.1932053813917216,0.1188539720582805,F
18.5,0.4979166666666667,1.0,62.0,76.0,14.257052154195012,0.2543552532123959,4/4,4,4,1,G,major,117.45383522727282,1.923712654195013,-0.0775893572042707,0.0975683912364911,F
19.0,0.4979166666666667,1.0,57.0,82.0,14.5124716553288,0.1387392290249425,4/4,4,4,1,G,major,215.3320312500012,1.8457986553287995,-0.1932053813917241,0.0931922940415015,F
19.5,0.4979166666666667,1.0,58.0,88.0,14.651791383219956,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,1.651784883219955,0.0149034621456914,0.0999913479242316,F
20.0,3.997916666666667,1.0,52.0,88.0,15.000090702947846,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,1.666750702947846,0.0051660426445623,0.0962792020368126,F
20.5,0.4979166666666667,1.0,71.0,88.0,15.20907029478458,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,1.6673967947845814,0.0006433997874137,0.0810114727033061,P
21.0,0.9979166666666668,1.0,71.0,88.0,15.418049886621317,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.6680428866213148,0.0012894916241472,0.0928696601214466,F
21.0,0.4979166666666667,1.0,71.0,88.0,15.418049886621317,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,1.6680428866213148,0.0006433997874155,0.0862891855993164,P
21.5,0.4979166666666667,1.0,71.0,88.0,15.62702947845805,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,1.66868897845805,0.0006433997874137,0.0988898106417489,F
22.0,0.9979166666666668,1.0,70.0,88.0,15.836009070294784,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.6693350702947836,0.0012894916241472,0.0843601152121472,P
22.0,0.4979166666666667,1.0,70.0,88.0,15.836009070294784,0.0924928193499622,4/4,4,4,1,G,major,322.99804687499983,1.6693350702947836,-0.1149726244000377,0.0848030733530669,P
22.5,0.4979166666666667,1.0,71.0,88.0,15.928888888888888,0.1618624338624353,4/4,4,4,1,G,major,184.5703124999984,1.5538813888888878,-0.0456030098875647,0.0771027686790193,P
23.0,0.9979166666666668,1.0,71.0,88.0,16.091428571428573,0.3244021164021192,4/4,4,4,1,G,major,184.57031249999844,1.5080875714285715,-0.0913968273478808,0.0841842413845021,P
23.0,0.4979166666666667,1.0,71.0,88.0,16.091428571428573,0.1618624338624331,4/4,4,4,1,G,major,184.57031250000085,1.5080875714285715,-0.0456030098875668,0.0909518081737986,F
23.5,0.4979166666666667,1.0,71.0,88.0,16.253968253968253,0.1849856386999245,4/4,4,4,1,G,major,161.49902343749991,1.462293753968254,-0.0224798050500754,0.0844614103918493,P
24.0,3.997916666666667,1.0,52.0,88.0,16.439727891156462,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085,1.4397198911564626,0.0051660426445478,0.1176283859373832,F
24.5,0.4979166666666667,1.0,71.0,88.0,16.648707482993196,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984,1.440365982993196,0.0006433997874172,0.1066860712602783,F
25.0,0.9979166666666668,1.0,70.0,88.0,16.857687074829933,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,1.441012074829933,0.0012894916241543,0.0960444571787127,F
25.0,0.4979166666666667,1.0,70.0,88.0,16.857687074829933,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,1.441012074829933,0.0006433997874137,0.0801751935196209,P
25.5,0.4979166666666667,1.0,71.0,88.0,17.066666666666666,0.2081088435374137,4/4,4,4,1,G,major,143.55468750000085,1.4416581666666666,0.0006433997874137,0.109792233163493,F
26.0,0.9979166666666668,1.0,69.0,88.0,17.2756462585034,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.4423042585034,0.0012894916241472,0.1192146635734714,F
26.0,0.4979166666666667,1.0,69.0,88.0,17.2756462585034,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984,1.4423042585034,0.0006433997874172,0.0934559076124237,F
26.5,0.4979166666666667,1.0,71.0,88.0,17.484625850340137,0.1387392290249436,4/4,4,4,1,G,major,215.33203124999943,1.442950350340137,-0.0687262147250563,0.1450226002978653,F
27.0,0.9979166666666668,1.0,67.0,88.0,17.623945578231293,0.2780589569161005,4/4,4,4,1,G,major,215.33203124999943,1.3739365782312944,-0.1377399868338994,0.0953942975849621,F
27.0,0.4979166666666667,1.0,67.0,88.0,17.623945578231293,0.1618624338624303,4/4,4,4,1,G,major,184.570312500004,1.3739365782312944,-0.0456030098875696,0.1085259044145034,F
27.5,0.4979166666666667,1.0,71.0,88.0,17.786485260770974,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,1.328142760770973,0.0006433997874155,0.1109513301191918,F
28.0,3.997916666666667,1.0,52.0,88.0,17.99546485260771,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,1.3287888526077083,0.0051660426445623,0.1055519240219208,F
28.5,0.4979166666666667,1.0,71.0,88.0,18.204444444444444,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,1.3294349444444435,0.0006433997874155,0.1074299380752334,F
29.0,0.9979166666666668,1.0,71.0,88.0,18.413424036281175,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,1.3300810362811788,0.0012894916241508,0.0923656777113172,F
29.0,0.4979166666666667,1.0,71.0,88.0,18.413424036281175,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,1.3300810362811788,0.0006433997874155,0.0812078867268389,P
29.5,0.4979166666666667,1.0,71.0,88.0,18.622403628117915,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,1.330727128117914,0.0006433997874155,0.1024509547583156,F
30.0,0.9979166666666668,1.0,70.0,88.0,18.83138321995465,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,1.3313732199546493,0.0012894916241508,0.0938204920986061,F
30.0,0.4979166666666667,1.0,70.0,88.0,18.83138321995465,0.1618624338624331,4/4,4,4,1,G,major,184.57031250000085,1.3313732199546493,-0.0456030098875668,0.1046014557686488,F
30.5,0.4979166666666667,1.0,71.0,88.0,18.99392290249433,0.0693696145124742,4/4,4,4,1,G,major,430.6640624999842,1.2855794024943314,-0.1380958292375258,0.0813774700826086,P
31.0,0.9979166666666668,1.0,71.0,88.0,19.06358276643991,0.139029478458055,4/4,4,4,1,G,major,430.6640624999842,1.146905766439911,-0.276769465291945,0.0824521626385412,P
31.0,0.4979166666666667,1.0,71.0,88.0,19.06358276643991,0.1387392290249413,4/4,4,4,1,G,major,215.3320312500031,1.146905766439911,-0.0687262147250586,0.0822823981472185,P
31.5,0.4979166666666667,1.0,71.0,88.0,19.202902494331067,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,1.0778919943310648,0.0006433997874155,0.0890580662638564,P
32.0,3.997916666666667,1.0,52.0,88.0,19.4118820861678,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,1.0785380861678,0.0051660426445623,0.0823390524437252,P
32.5,0.4979166666666667,1.0,71.0,88.0,19.62086167800453,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,1.0791841780045353,0.0006433997874155,0.0815842510865131,P
33.0,0.9979166666666668,1.0,74.0,88.0,19.82984126984127,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,1.0798302698412705,0.0012894916241508,0.0682460508456634,P
33.0,0.4979166666666667,1.0,74.0,88.0,19.82984126984127,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,1.0798302698412705,0.0006433997874119,0.0717340208614406,P
33.5,0.4979166666666667,1.0,71.0,88.0,20.038820861678005,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716,1.0804763616780022,0.000643399787419,0.06463357293159,P
34.0,0.9979166666666668,1.0,73.0,88.0,20.24780045351474,0.4170884353741579,4/4,4,4,1,G,major,143.5546874999972,1.081122453514741,0.0012894916241579,0.0661545697272086,P
34.0,0.4979166666666667,1.0,73.0,88.0,20.24780045351474,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,1.081122453514741,0.0006433997874155,0.0652524778677062,P
34.5,0.4979166666666667,1.0,71.0,88.0,20.45678004535148,0.1618624338624303,4/4,4,4,1,G,major,184.570312500004,1.0817685453514765,-0.0456030098875696,0.0660308315377274,P
35.0,0.9979166666666668,1.0,72.0,88.0,20.61931972789116,0.3244021164021093,4/4,4,4,1,G,major,184.570312500004,1.0359747278911549,-0.0913968273478906,0.0844145617045128,P
35.0,0.4979166666666667,1.0,72.0,88.0,20.61931972789116,0.1849856386999261,4/4,4,4,1,G,major,161.49902343749852,1.0359747278911549,-0.0224798050500739,0.0902165325679905,F
35.5,0.4979166666666667,1.0,71.0,88.0,20.805079365079365,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,1.013400865079365,0.0006433997874155,0.0899815096915396,P
36.0,3.997916666666667,1.0,57.0,88.0,21.0140589569161,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,1.0140469569161006,0.0051660426445623,0.0877384409873369,P
36.5,0.4979166666666667,1.0,76.0,88.0,21.22303854875284,0.1849856386999229,4/4,4,4,1,G,major,161.4990234375013,1.0146930487528358,-0.022479805050077,0.1044697754401743,F
37.0,0.9979166666666668,1.0,72.0,88.0,21.408798185941045,0.37074527588813,4/4,4,4,1,G,major,161.4990234375013,0.9921191859410428,-0.0450536678618699,0.0949127382976729,F
37.0,0.4979166666666667,1.0,72.0,88.0,21.408798185941045,0.2081088435374155,4/4,4,4,1,G,major,143.5546874999996,0.9921191859410428,0.0006433997874155,0.1018018855069746,F
