O,O_N,A,A_Nom,B,B_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,B_BE,B_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.3550110045351474,adv,0.1625396825396826,adv,0.0464399092970523,none,0.0216216179401047,none,0.0052715537381915,none,0.0015061582109118,none
0.3617226893424037,adv,0.3482993197278912,adv,0.1857596371882084,adv,0.0432432358802094,none,0.0112961865818389,none,0.0060246328436474,none
0.6006339206349205,adv,0.3715192743764173,adv,0.2089795918367345,adv,0.0648648538203142,none,0.0120492656872949,none,0.0067777119491033,none
0.5841256507936512,adv,0.4643990929705217,adv,0.2089795918367349,adv,0.0864864717604189,none,0.0150615821091186,none,0.0067777119491033,none
0.8462568367346943,adv,0.6965986394557828,adv,0.4179591836734695,adv,0.1081080897005236,adv,0.0225923731636779,none,0.0135554238982067,none
0.8529685215419498,adv,0.6965986394557824,adv,0.4179591836734699,adv,0.1297297076406284,adv,0.0225923731636779,none,0.0135554238982067,none
0.9989999342403636,adv,0.8126984126984134,adv,0.4643990929705222,adv,0.1513513255807331,adv,0.0263577686909576,none,0.0150615821091186,none
1.1682513015873015,adv,0.9520181405895692,adv,0.5804988662131523,adv,0.1729729435208378,adv,0.0308762433236932,none,0.0188269776363983,none
1.360722623582766,adv,1.137777777777778,adv,0.7662585034013611,adv,0.1945945614609426,adv,0.0369008761673406,none,0.0248516104800457,none
1.5764139002267576,adv,1.3467573696145134,adv,0.9055782312925168,adv,0.2162161794010473,adv,0.043678588116444,none,0.0293700851127813,none
1.6760054036281176,adv,1.4628571428571435,adv,1.021678004535148,adv,0.237837797341152,adv,0.0474439836437237,none,0.033135480640061,none
1.729156997732426,adv,1.5092970521541955,adv,1.0681179138322,adv,0.2594594152812568,adv,0.0489501418546355,none,0.0346416388509728,none
1.9912881836734704,adv,1.741496598639456,adv,1.2538775510204072,adv,0.2810810332213614,adv,0.0564809329091948,none,0.0406662716946202,none
1.974779913832199,adv,1.7414965986394542,adv,1.2538775510204072,adv,0.3027026511614662,adv,0.0564809329091948,none,0.0406662716946202,none
2.49233060090703,adv,2.2058956916099763,adv,1.6021768707482984,adv,0.3243242691015709,adv,0.0715425150183134,none,0.0519624582764592,none
2.568702149659863,adv,2.252335600907028,adv,1.6950566893424028,adv,0.3459458870416757,adv,0.0730486732292253,none,0.0549747746982829,none
2.560448014739228,adv,2.252335600907028,adv,1.6950566893424028,adv,0.3567566960117281,adv,0.0730486732292253,none,0.0549747746982829,none
2.459314061224489,adv,2.1362358276643985,adv,1.741496598639456,adv,0.3675675049817805,adv,0.0692832777019457,none,0.0564809329091948,none
2.358180107709749,adv,2.043356009070294,adv,1.7414965986394542,adv,0.3783783139518328,adv,0.066270961280122,none,0.0564809329091948,none
2.048066562358276,adv,1.7647165532879807,adv,1.741496598639456,adv,0.3891891229218852,adv,0.0572340120146507,none,0.0564809329091948,none
1.7379530170068025,adv,1.5557369614512453,adv,1.7414965986394542,adv,0.3999999318919375,adv,0.0504563000655473,none,0.0564809329091948,none
1.5671591995464862,adv,1.3931972789115648,adv,1.7182766439909294,adv,0.4108107408619899,adv,0.0451847463273559,none,0.0557278538037389,none
1.303485563492064,adv,1.1609977324263028,adv,1.6486167800453515,adv,0.4216215498320422,adv,0.0376539552727965,none,0.0534686164873711,none
1.2952314285714284,adv,1.1377777777777762,adv,1.6950566893424028,adv,0.4324323588020946,adv,0.0369008761673406,none,0.0549747746982829,none
1.2958775204081636,adv,1.137777777777778,adv,1.6950566893424028,adv,0.439189116435403,adv,0.0369008761673406,none,0.0549747746982829,none
1.2965236122448989,adv,1.137777777777778,adv,1.6950566893424046,adv,0.4459458740687114,adv,0.0369008761673406,none,0.054974774698283,none
1.2965236122448989,adv,1.137777777777778,adv,1.6950566893424046,adv,0.4459458740687114,adv,0.0369008761673406,none,0.054974774698283,none
1.2971697040816323,adv,1.137777777777778,adv,1.6950566893424028,adv,0.4527026317020198,adv,0.0369008761673406,none,0.0549747746982829,none
