O,O_N,B,B_Nom,C,C_Nom,O_BE,O_BE_Nom,B_BE,B_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.1460314126984128,adv,-0.0232199546485258,none,-0.0464399092970519,none,0.0216216179401047,none,-0.0007530791054559,none,-0.0015061582109118,none
-0.1723362675736959,del,-0.1625396825396823,del,-0.1625396825396823,del,0.0432432358802094,none,-0.0052715537381915,none,-0.0052715537381915,none
-0.1656245827664397,del,-0.1857596371882084,del,-0.2554195011337867,del,0.0648648538203142,none,-0.0060246328436474,none,-0.0082838701600152,none
-0.3911124444444445,del,-0.2089795918367349,del,-0.3947392290249434,del,0.0864864717604189,none,-0.0067777119491033,none,-0.0128023447927508,none
-0.3844007596371881,del,-0.2089795918367349,del,-0.3947392290249438,del,0.1081080897005236,adv,-0.0067777119491033,none,-0.0128023447927508,none
-0.633108575963719,del,-0.3715192743764168,del,-0.6269387755102045,del,0.1297297076406284,adv,-0.0120492656872949,none,-0.0203331358473101,none
-0.6496168458049887,del,-0.3715192743764168,del,-0.6269387755102045,del,0.1513513255807331,adv,-0.0120492656872948,none,-0.0203331358473101,none
-0.89832466213152,del,-0.4876190476190478,del,-0.835918367346939,del,0.1729729435208378,adv,-0.0158146612145745,none,-0.0271108477964135,none
-0.8916129773242636,del,-0.3947392290249434,del,-0.8126984126984125,del,0.1945945614609426,adv,-0.0128023447927508,none,-0.0263577686909576,none
-1.001001065759637,del,-0.417959183673469,del,-0.9055782312925168,del,0.2162161794010473,adv,-0.0135554238982067,none,-0.0293700851127813,none
-1.040729290249434,del,-0.3715192743764177,del,-0.9055782312925178,del,0.237837797341152,adv,-0.0120492656872949,none,-0.0293700851127813,none
-1.3358770158730169,del,-0.4643990929705222,del,-1.021678004535147,del,0.2594594152812568,adv,-0.0150615821091186,none,-0.0331354806400609,none
-1.3988251950113373,del,-0.4876190476190469,del,-1.091337868480725,del,0.2810810332213614,adv,-0.0158146612145745,none,-0.0353947179564287,none
-1.6475330113378686,del,-0.5572789115646266,del,-1.3235374149659869,del,0.3027026511614662,adv,-0.0180738985309423,none,-0.0429255090109881,none
-1.640821326530613,del,-0.5572789115646266,del,-1.3235374149659869,del,0.3243242691015709,adv,-0.0180738985309424,none,-0.0429255090109881,none
-1.7502094149659868,del,-0.5804988662131514,del,-1.2770975056689338,del,0.3459458870416757,adv,-0.0188269776363982,none,-0.0414193508000761,none
-1.7584635498866223,del,-0.5804988662131532,del,-1.2770975056689338,del,0.3567566960117281,adv,-0.0188269776363983,none,-0.0414193508000762,none
-1.743497730158731,del,-0.5804988662131532,del,-1.184217687074831,del,0.3675675049817805,adv,-0.0188269776363983,none,-0.0384070343782525,none
-1.7517518650793669,del,-0.5804988662131532,del,-1.0681179138322,del,0.3783783139518328,adv,-0.0188269776363983,none,-0.0346416388509728,none
-1.9457656371882093,del,-0.5804988662131514,del,-0.9520181405895692,del,0.3891891229218852,adv,-0.0188269776363982,none,-0.0308762433236931,none
-2.1165594546485256,del,-0.4411791383219956,del,-0.8126984126984134,del,0.3999999318919375,adv,-0.0143085030036627,none,-0.0263577686909576,none
-2.124813589569161,del,-0.417959183673469,del,-0.7894784580498868,del,0.4108107408619899,adv,-0.0135554238982067,none,-0.0256046895855016,none
-2.1330677244897966,del,-0.2089795918367354,del,-0.650158730158731,del,0.4216215498320422,adv,-0.0067777119491033,none,-0.021086214952766,none
-2.1181019047619056,del,-0.1625396825396841,del,-0.5340589569161001,del,0.4324323588020946,adv,-0.0052715537381916,none,-0.0173208194254864,none
-2.1174558129251704,del,-0.0928798185941044,none,-0.4876190476190469,del,0.439189116435403,adv,-0.0030123164218237,none,-0.0158146612145745,none
-2.070369811791384,del,-0.0464399092970531,none,-0.3947392290249443,del,0.4459458740687114,adv,-0.0015061582109118,none,-0.0128023447927508,none
-2.070369811791384,del,-0.0464399092970531,none,-0.3947392290249443,del,0.4459458740687114,adv,-0.0015061582109118,none,-0.0128023447927508,none
-2.0697237199546485,del,-0.0464399092970513,none,-0.3947392290249425,del,0.4527026317020198,adv,-0.0015061582109118,none,-0.0128023447927507,none
-2.069077628117915,del,-0.0464399092970531,none,-0.3947392290249443,del,0.4594593893353282,adv,-0.0015061582109118,none,-0.0128023447927508,none
-2.069077628117915,del,-0.0464399092970531,none,-0.3947392290249443,del,0.4594593893353282,adv,-0.0015061582109118,none,-0.0128023447927508,none
-2.06843153628118,del,-0.0464399092970513,none,-0.3947392290249425,del,0.4662161469686366,adv,-0.0015061582109118,none,-0.0128023447927508,none
-2.021345535147393,del,0.0,none,-0.3482993197278912,del,0.4729729046019451,adv,0.0,none,-0.0112961865818389,none
-2.021345535147393,del,0.0,none,-0.3482993197278912,del,0.4729729046019451,adv,0.0,none,-0.0112961865818389,none
-1.904599670068027,del,0.1160997732426292,adv,-0.2321995464852602,del,0.4797296622352534,adv,0.0037653955272796,none,-0.0075307910545592,none
-1.880733623582767,del,0.1625396825396823,adv,-0.1857596371882088,del,0.4864864198685618,adv,0.0052715537381914,none,-0.0060246328436474,none
-1.2995886655328803,del,0.7430385487528337,adv,0.3947392290249425,adv,0.4932431775018702,adv,0.0240985313745897,none,0.0128023447927507,none
-1.298942573696145,del,0.7430385487528337,adv,0.3947392290249425,adv,0.4999999351351786,adv,0.0240985313745897,none,0.0128023447927508,none
-1.298942573696145,del,0.7430385487528337,adv,0.3947392290249425,adv,0.4999999351351786,adv,0.0240985313745897,none,0.0128023447927508,none
-1.2982964818594098,del,0.7430385487528355,adv,0.3947392290249443,adv,0.506756692768487,adv,0.0240985313745898,none,0.0128023447927508,none
-1.2976503900226763,del,0.7430385487528337,adv,0.3947392290249425,adv,0.5135134504017954,adv,0.0240985313745898,none,0.0128023447927508,none
-1.2976503900226763,del,0.7430385487528337,adv,0.3947392290249425,adv,0.5135134504017954,adv,0.0240985313745898,none,0.0128023447927508,none
-1.297004298185941,del,0.7430385487528355,adv,0.3947392290249443,adv,0.5202702080351038,adv,0.0240985313745898,none,0.0128023447927508,none
-1.2963582063492058,del,0.7894784580498868,adv,0.417959183673469,adv,0.5270269656684121,adv,0.0256046895855017,none,0.0135554238982067,none
-1.2963582063492058,del,0.7894784580498868,adv,0.417959183673469,adv,0.5270269656684121,adv,0.0256046895855017,none,0.0135554238982067,none
-1.2957121145124724,del,0.9984580498866222,adv,0.6037188208616779,adv,0.5337837233017206,adv,0.0323824015346051,none,0.0195800567418542,none
-1.295066022675741,del,1.0681179138321983,adv,0.6733786848072558,adv,0.540540480935029,adv,0.0346416388509728,none,0.0218392940582219,none
-1.294419930839002,del,1.184217687074831,adv,0.766258503401362,adv,0.5472972385683375,adv,0.0384070343782525,none,0.0248516104800458,none
-1.200894020408164,del,1.3699773242630382,adv,0.9287981859410426,adv,0.5540539962016457,adv,0.0444316672218999,none,0.0301231642182372,none
-1.200894020408164,del,1.3699773242630382,adv,0.9287981859410426,adv,0.5540539962016457,adv,0.0444316672218999,none,0.0301231642182372,none
-1.2002479285714287,del,1.36997732426304,adv,0.9287981859410444,adv,0.5608107538349543,adv,0.0444316672219,none,0.0301231642182372,none
-1.1996018367346934,del,1.3699773242630382,adv,0.9287981859410444,adv,0.5675675114682626,adv,0.0444316672219,none,0.0301231642182373,none
-1.1996018367346934,del,1.3699773242630382,adv,0.9287981859410444,adv,0.5675675114682626,adv,0.0444316672219,none,0.0301231642182373,none
-1.1989557448979582,del,1.3699773242630364,adv,0.9287981859410408,adv,0.574324269101571,adv,0.0444316672218999,none,0.0301231642182372,none
-1.0822098798185955,del,1.4860770975056674,adv,1.0448979591836718,adv,0.5810810267348794,adv,0.0481970627491795,none,0.0338885597455168,none
-1.0822098798185955,del,1.4860770975056674,adv,1.0448979591836718,adv,0.5810810267348794,adv,0.0481970627491795,none,0.0338885597455168,none
-1.0351238786848107,del,1.5325170068027203,adv,1.091337868480725,adv,0.5878377843681878,adv,0.0497032209600913,none,0.0353947179564286,none
-0.8951580589569161,del,1.6718367346938798,adv,1.2306575963718842,adv,0.5945945420014962,adv,0.0542216955928271,none,0.0399131925891644,none
