O,O_N,A,A_Nom,B,B_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,B_BE,B_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.1924713219954648,adv,0.0464399092970519,none,0.0232199546485261,none,0.0216216179401047,none,0.0015061582109118,none,0.0007530791054559,none
-0.0097965850340135,none,0.1625396825396823,adv,0.0,none,0.0432432358802094,none,0.0052715537381915,none,0.0,none
0.0897949183673469,none,0.2554195011337867,adv,0.0696598639455783,none,0.0648648538203142,none,0.0082838701600152,none,0.0022592373163677,none
0.0036267845804989,none,0.3947392290249434,adv,0.1857596371882084,adv,0.0864864717604189,none,0.0128023447927508,none,0.0060246328436474,none
0.0103384693877557,none,0.3947392290249438,adv,0.1857596371882088,adv,0.1081080897005236,adv,0.0128023447927508,none,0.0060246328436474,none
-0.0061698004535144,none,0.6269387755102045,adv,0.2554195011337876,adv,0.1297297076406284,adv,0.0203331358473101,none,0.0082838701600152,none
-0.0226780702947841,none,0.6269387755102045,adv,0.2554195011337876,adv,0.1513513255807331,adv,0.0203331358473101,none,0.0082838701600152,none
-0.0624062947845809,none,0.835918367346939,adv,0.3482993197278912,adv,0.1729729435208378,adv,0.0271108477964135,none,0.0112961865818389,none
-0.0789145646258511,none,0.8126984126984125,adv,0.417959183673469,adv,0.1945945614609426,adv,0.0263577686909576,none,0.0135554238982067,none
-0.0954228344671204,none,0.9055782312925168,adv,0.4876190476190478,adv,0.2162161794010473,adv,0.0293700851127813,none,0.0158146612145745,none
-0.1351510589569162,del,0.9055782312925178,adv,0.5340589569161001,adv,0.237837797341152,adv,0.0293700851127813,none,0.0173208194254864,none
-0.3141990113378696,del,1.021678004535147,adv,0.5572789115646248,adv,0.2594594152812568,adv,0.0331354806400609,none,0.0180738985309423,none
-0.3074873265306124,del,1.091337868480725,adv,0.6037188208616779,adv,0.2810810332213614,adv,0.0353947179564287,none,0.0195800567418542,none
-0.3239955963718817,del,1.3235374149659869,adv,0.7662585034013603,adv,0.3027026511614662,adv,0.0429255090109881,none,0.0248516104800457,none
-0.3172839115646262,del,1.3235374149659869,adv,0.7662585034013603,adv,0.3243242691015709,adv,0.0429255090109881,none,0.0248516104800456,none
-0.473111909297053,del,1.2770975056689338,adv,0.6965986394557824,adv,0.3459458870416757,adv,0.0414193508000761,none,0.0225923731636779,none
-0.4813660442176886,del,1.2770975056689338,adv,0.6965986394557806,adv,0.3567566960117281,adv,0.0414193508000762,none,0.0225923731636779,none
