O,O_N,A,A_Nom,C,C_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.4014509138321996,adv,0.0696598639455784,none,-0.0232199546485261,none,0.0216216179401047,none,0.0022592373163678,none,-0.0007530791054559,none
0.4081625986394559,adv,0.1160997732426305,adv,-0.0464399092970522,none,0.0432432358802094,none,0.0037653955272796,none,-0.0015061582109118,none
0.5309740566893426,adv,0.2321995464852611,adv,-0.0464399092970517,none,0.0648648538203142,none,0.0075307910545593,none,-0.0015061582109118,none
0.5144657868480729,adv,0.2786394557823133,adv,-0.0464399092970517,none,0.0864864717604189,none,0.0090369492654711,none,-0.0015061582109118,none
0.6604971995464854,adv,0.1857596371882084,adv,-0.1393197278911557,del,0.1081080897005236,adv,0.0060246328436474,none,-0.0045184746327355,none
0.6672088843537418,adv,0.1625396825396832,adv,-0.1857596371882079,del,0.1297297076406284,adv,0.0052715537381915,none,-0.0060246328436474,none
0.7900203424036283,adv,0.2554195011337867,adv,-0.0928798185941044,none,0.1513513255807331,adv,0.0082838701600152,none,-0.0030123164218237,none
1.0289315736961449,adv,0.3482993197278912,adv,-0.3018594104308389,del,0.1729729435208378,adv,0.0112961865818389,none,-0.0097900283709271,none
1.0820831678004534,adv,0.3947392290249443,adv,-0.2554195011337858,del,0.1945945614609426,adv,0.0128023447927508,none,-0.0082838701600152,none
1.2745544897959178,adv,0.5804988662131514,adv,-0.2089795918367354,del,0.2162161794010473,adv,0.0188269776363982,none,-0.0067777119491034,none
1.281266174603175,adv,0.5804988662131532,adv,-0.2089795918367336,del,0.237837797341152,adv,0.0188269776363982,none,-0.0067777119491033,none
1.334417768707482,adv,0.5804988662131514,adv,-0.2321995464852602,del,0.2594594152812568,adv,0.0188269776363982,none,-0.0075307910545592,none
1.5965489546485276,adv,0.6733786848072576,adv,-0.255419501133785,del,0.2810810332213614,adv,0.021839294058222,none,-0.0082838701600151,none
1.5800406848072566,adv,0.6733786848072558,adv,-0.2554195011337867,del,0.3027026511614662,adv,0.0218392940582219,none,-0.0082838701600152,none
1.7957319614512477,adv,0.7430385487528355,adv,-0.3482993197278912,del,0.3243242691015709,adv,0.0240985313745898,none,-0.0112961865818389,none
1.802443646258503,adv,0.6965986394557824,adv,-0.3482993197278912,del,0.3459458870416757,adv,0.0225923731636779,none,-0.011296186581839,none
1.933509239229025,adv,0.6269387755102045,adv,-0.3947392290249425,del,0.3567566960117281,adv,0.0203331358473101,none,-0.0128023447927508,none
1.948475058956916,adv,0.5804988662131532,adv,-0.3947392290249425,del,0.3675675049817805,adv,0.0188269776363982,none,-0.0128023447927508,none
1.9402209240362804,adv,0.5804988662131514,adv,-0.3947392290249425,del,0.3783783139518328,adv,0.0188269776363982,none,-0.0128023447927508,none
1.931966789115645,adv,0.5804988662131514,adv,-0.3947392290249443,del,0.3891891229218852,adv,0.0188269776363982,none,-0.0128023447927508,none
1.621853243764173,adv,0.2554195011337867,adv,-0.5108390022675735,del,0.3999999318919375,adv,0.0082838701600152,none,-0.0165677403200305,none
1.5671591995464862,adv,0.2089795918367354,adv,-0.5108390022675735,del,0.4108107408619899,adv,0.0067777119491033,none,-0.0165677403200305,none
1.4660252460317462,adv,0.1160997732426309,adv,-0.4643990929705222,del,0.4216215498320422,adv,0.0037653955272797,none,-0.0150615821091186,none
1.434551156462586,adv,0.0696598639455796,none,-0.5108390022675735,del,0.4324323588020946,adv,0.0022592373163678,none,-0.0165677403200305,none
1.4119772936507946,adv,0.0464399092970531,none,-0.5340589569160983,del,0.439189116435403,adv,0.0015061582109118,none,-0.0173208194254864,none
1.2500837029478458,adv,-0.0464399092970513,none,-0.5108390022675717,del,0.4459458740687114,adv,-0.0015061582109118,none,-0.0165677403200304,none
1.2500837029478458,adv,-0.0464399092970513,none,-0.5108390022675717,del,0.4459458740687114,adv,-0.0015061582109118,none,-0.0165677403200304,none
1.2507297947845792,adv,-0.0464399092970513,none,-0.4411791383219974,del,0.4527026317020198,adv,-0.0015061582109118,none,-0.0143085030036627,none
1.2513758866213165,adv,-0.0464399092970513,none,-0.4411791383219938,del,0.4594593893353282,adv,-0.0015061582109118,none,-0.0143085030036627,none
1.2513758866213165,adv,-0.0464399092970513,none,-0.4411791383219938,del,0.4594593893353282,adv,-0.0015061582109118,none,-0.0143085030036627,none
1.2520219784580495,adv,-0.0464399092970513,none,-0.4411791383219938,del,0.4662161469686366,adv,-0.0015061582109118,none,-0.0143085030036627,none
1.2526680702947832,adv,-0.0464399092970513,none,-0.4411791383219974,del,0.4729729046019451,adv,-0.0015061582109118,none,-0.0143085030036627,none
1.2526680702947832,adv,-0.0464399092970513,none,-0.4411791383219974,del,0.4729729046019451,adv,-0.0015061582109118,none,-0.0143085030036627,none
1.2533141621315202,adv,-0.0464399092970531,none,-0.4411791383219956,del,0.4797296622352534,adv,-0.0015061582109119,none,-0.0143085030036627,none
1.1378604807256227,adv,-0.0464399092970531,none,-0.4876190476190487,del,0.4864864198685618,adv,-0.0015061582109118,none,-0.0158146612145745,none
1.1152866179138314,adv,-0.0696598639455778,none,-0.4876190476190487,del,0.4932431775018702,adv,-0.0022592373163677,none,-0.0158146612145746,none
1.115932709750565,adv,-0.0696598639455814,none,-0.4876190476190487,del,0.4999999351351786,adv,-0.0022592373163679,none,-0.0158146612145746,none
1.115932709750565,adv,-0.0696598639455814,none,-0.4876190476190487,del,0.4999999351351786,adv,-0.0022592373163679,none,-0.0158146612145746,none
1.1165788015872984,adv,-0.0696598639455814,none,-0.4876190476190523,del,0.506756692768487,adv,-0.0022592373163679,none,-0.0158146612145746,none
1.1172248934240354,adv,-0.0696598639455778,none,-0.4876190476190487,del,0.5135134504017954,adv,-0.0022592373163677,none,-0.0158146612145745,none
1.1172248934240354,adv,-0.0696598639455778,none,-0.4876190476190487,del,0.5135134504017954,adv,-0.0022592373163677,none,-0.0158146612145745,none
1.0714310759637158,adv,-0.1160997732426345,del,-0.5108390022675771,del,0.5202702080351038,adv,-0.0037653955272797,none,-0.0165677403200306,none
1.0024173038548767,adv,-0.1625396825396805,del,-0.5340589569160983,del,0.5270269656684121,adv,-0.0052715537381914,none,-0.0173208194254863,none
1.0024173038548767,adv,-0.1625396825396805,del,-0.5340589569160983,del,0.5270269656684121,adv,-0.0052715537381914,none,-0.0173208194254863,none
0.9566234863945552,adv,-0.1857596371882088,del,-0.5340589569161018,del,0.5337837233017206,adv,-0.0060246328436474,none,-0.0173208194254864,none
0.9340496235827622,adv,-0.2089795918367372,del,-0.5340589569161018,del,0.540540480935029,adv,-0.0067777119491034,none,-0.0173208194254865,none
0.8418158968253948,adv,-0.1625396825396841,del,-0.5340589569161018,del,0.5472972385683375,adv,-0.0052715537381915,none,-0.0173208194254864,none
0.6334823968253964,adv,-0.1857596371882088,del,-0.5340589569161018,del,0.5540539962016457,adv,-0.0060246328436475,none,-0.0173208194254864,none
0.6334823968253964,adv,-0.1857596371882088,del,-0.5340589569161018,del,0.5540539962016457,adv,-0.0060246328436475,none,-0.0173208194254864,none
0.5644686247165502,adv,-0.2089795918367372,del,-0.4876190476190487,del,0.5608107538349543,adv,-0.0067777119491034,none,-0.0158146612145746,none
0.5651147165532855,adv,-0.2089795918367372,del,-0.4876190476190487,del,0.5675675114682626,adv,-0.0067777119491034,none,-0.0158146612145745,none
0.5651147165532855,adv,-0.2089795918367372,del,-0.4876190476190487,del,0.5675675114682626,adv,-0.0067777119491034,none,-0.0158146612145745,none
0.5657608083900243,adv,-0.2089795918367336,del,-0.4876190476190487,del,0.574324269101571,adv,-0.0067777119491032,none,-0.0158146612145745,none
0.566406900226756,adv,-0.2089795918367372,del,-0.4876190476190487,del,0.5810810267348794,adv,-0.0067777119491034,none,-0.0158146612145746,none
0.566406900226756,adv,-0.2089795918367372,del,-0.4876190476190487,del,0.5810810267348794,adv,-0.0067777119491034,none,-0.0158146612145746,none
0.5670529920634877,adv,-0.2089795918367372,del,-0.4876190476190487,del,0.5878377843681878,adv,-0.0067777119491034,none,-0.0158146612145746,none
0.5676990839002265,adv,-0.2089795918367336,del,-0.4876190476190487,del,0.5945945420014962,adv,-0.0067777119491033,none,-0.0158146612145746,none
0.5451252210884334,adv,-0.1857596371882124,del,-0.4643990929705239,del,0.6013512996348045,adv,-0.0060246328436475,none,-0.0150615821091186,none
0.4993314036281155,adv,-0.2321995464852619,del,-0.5108390022675735,del,0.608108057268113,adv,-0.0075307910545593,none,-0.0165677403200305,none
0.4993314036281155,adv,-0.2321995464852619,del,-0.5108390022675735,del,0.608108057268113,adv,-0.0075307910545593,none,-0.0165677403200305,none
0.3838777222222163,adv,-0.2321995464852655,del,-0.5572789115646302,del,0.6148648149014214,adv,-0.0075307910545594,none,-0.0180738985309425,none
0.3613038594104303,adv,-0.2321995464852619,del,-0.5572789115646302,del,0.6216215725347297,adv,-0.0075307910545593,none,-0.0180738985309424,none
0.3613038594104303,adv,-0.2321995464852619,del,-0.5572789115646302,del,0.6216215725347297,adv,-0.0075307910545593,none,-0.0180738985309424,none
0.3155100419501124,adv,-0.2554195011337867,del,-0.5108390022675735,del,0.6283783301680381,adv,-0.0082838701600151,none,-0.0165677403200305,none
0.3161561337868441,adv,-0.2554195011337903,del,-0.5108390022675771,del,0.6351350878013466,adv,-0.0082838701600153,none,-0.0165677403200306,none
0.3161561337868441,adv,-0.2554195011337903,del,-0.5108390022675771,del,0.6351350878013466,adv,-0.0082838701600153,none,-0.0165677403200306,none
0.3168022256235829,adv,-0.2554195011337867,del,-0.5108390022675735,del,0.6418918454346549,adv,-0.0082838701600151,none,-0.0165677403200305,none
0.3174483174603182,adv,-0.2554195011337867,del,-0.5108390022675735,del,0.6486486030679632,adv,-0.0082838701600153,none,-0.0165677403200305,none
0.1787746814058941,adv,-0.2786394557823151,del,-0.5340589569161018,del,0.6554053607012718,adv,-0.0090369492654712,none,-0.0173208194254865,none
0.0168810907029453,none,-0.3018594104308398,del,-0.5572789115646266,del,0.6621621183345802,adv,-0.0097900283709271,none,-0.0180738985309424,none
0.0168810907029453,none,-0.3018594104308398,del,-0.5572789115646266,del,0.6621621183345802,adv,-0.0097900283709271,none,-0.0180738985309424,none
-0.0056927721088442,none,-0.3250793650793646,del,-0.5108390022675735,del,0.6689188759678886,adv,-0.0105431074763829,none,-0.0165677403200303,none
-0.0050466802721089,none,-0.3250793650793646,del,-0.5108390022675735,del,0.6756756336011969,adv,-0.010543107476383,none,-0.0165677403200305,none
-0.0050466802721089,none,-0.3250793650793646,del,-0.5108390022675735,del,0.6756756336011969,adv,-0.010543107476383,none,-0.0165677403200305,none
-0.0044005884353772,none,-0.3250793650793682,del,-0.5108390022675771,del,0.6824323912345054,adv,-0.0105431074763832,none,-0.0165677403200306,none
-0.0037544965986384,none,-0.3250793650793646,del,-0.5108390022675735,del,0.6891891488678137,adv,-0.0105431074763829,none,-0.0165677403200305,none
-0.0037544965986384,none,-0.3250793650793646,del,-0.5108390022675735,del,0.6891891488678137,adv,-0.0105431074763829,none,-0.0165677403200305,none
-0.0031084047619067,none,-0.3250793650793646,del,-0.5108390022675735,del,0.6959459065011222,adv,-0.0105431074763829,none,-0.0165677403200305,none
-0.0721221768707494,none,-0.394739229024946,del,-0.5572789115646266,del,0.7027026641344305,adv,-0.0128023447927508,none,-0.0180738985309423,none
-0.2107958129251734,del,-0.394739229024946,del,-0.5804988662131549,del,0.709459421767739,adv,-0.0128023447927508,none,-0.0188269776363984,none
-0.349469448979594,del,-0.3715192743764177,del,-0.5340589569161018,del,0.7162161794010473,adv,-0.0120492656872949,none,-0.0173208194254864,none
-0.349469448979594,del,-0.3715192743764177,del,-0.5340589569161018,del,0.7162161794010473,adv,-0.0120492656872949,none,-0.0173208194254864,none
-0.4184832210884366,del,-0.3715192743764213,del,-0.5340589569161018,del,0.7229729370343556,adv,-0.012049265687295,none,-0.0173208194254864,none
-0.4410570839002297,del,-0.3715192743764213,del,-0.5340589569161018,del,0.7297296946676641,adv,-0.012049265687295,none,-0.0173208194254864,none
-0.4410570839002297,del,-0.3715192743764213,del,-0.5340589569161018,del,0.7297296946676641,adv,-0.012049265687295,none,-0.0173208194254864,none
-0.4404109920634909,del,-0.3715192743764177,del,-0.5340589569160983,del,0.7364864523009724,adv,-0.0120492656872949,none,-0.0173208194254863,none
-0.4397649002267592,del,-0.3715192743764177,del,-0.5340589569161018,del,0.743243209934281,adv,-0.0120492656872949,none,-0.0173208194254864,none
-0.4397649002267592,del,-0.3715192743764177,del,-0.5340589569161018,del,0.743243209934281,adv,-0.0120492656872949,none,-0.0173208194254864,none
-0.4391188083900239,del,-0.3715192743764177,del,-0.5340589569161018,del,0.7499999675675892,adv,-0.0120492656872949,none,-0.0173208194254864,none
-0.4384727165532922,del,-0.3715192743764213,del,-0.5340589569161018,del,0.7567567252008978,adv,-0.0120492656872951,none,-0.0173208194254865,none
-0.4836204421768748,del,-0.4179591836734708,del,-0.5804988662131549,del,0.7702702404675146,adv,-0.0135554238982067,none,-0.0188269776363982,none
-0.4836204421768748,del,-0.4179591836734708,del,-0.5804988662131549,del,0.7702702404675146,adv,-0.0135554238982067,none,-0.0188269776363982,none
-0.4836204421768748,del,-0.4179591836734708,del,-0.5804988662131549,del,0.7702702404675146,adv,-0.0135554238982067,none,-0.0188269776363982,none
-0.4836204421768748,del,-0.4179591836734708,del,-0.5804988662131549,del,0.7702702404675146,adv,-0.0135554238982067,none,-0.0188269776363982,none
-0.4823282585034043,del,-0.4179591836734708,del,-0.2786394557823151,del,0.7837837557341314,adv,-0.0135554238982068,none,-0.0090369492654712,none
-0.4823282585034043,del,-0.4179591836734708,del,-0.2786394557823151,del,0.7837837557341314,adv,-0.0135554238982068,none,-0.0090369492654712,none
-0.4823282585034043,del,-0.4179591836734708,del,-0.2786394557823151,del,0.7837837557341314,adv,-0.0135554238982068,none,-0.0090369492654712,none
