O,O_N,A,A_Nom,B,B_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,B_BE,B_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.563990596371882,adv,0.1160997732426301,adv,0.0696598639455778,none,0.0216216179401047,none,0.0037653955272796,none,0.0022592373163677,none
0.5939222358276643,adv,0.1625396825396823,adv,0.0928798185941039,none,0.0432432358802094,none,0.0052715537381915,none,0.0030123164218237,none
1.436552287981859,adv,0.5108390022675735,adv,0.1857596371882084,adv,0.0648648538203142,none,0.0165677403200305,none,0.0060246328436474,none
1.420044018140589,adv,0.5108390022675726,adv,0.1160997732426292,adv,0.0864864717604189,none,0.0165677403200304,none,0.0037653955272796,none
1.984034614512472,adv,0.6733786848072558,adv,0.1625396825396823,adv,0.1081080897005236,adv,0.0218392940582219,none,0.0052715537381914,none
2.130066027210884,adv,0.8126984126984125,adv,0.2321995464852602,adv,0.1297297076406284,adv,0.0263577686909576,none,0.0075307910545593,none
2.6940566235827657,adv,0.9984580498866203,adv,0.3250793650793637,adv,0.1513513255807331,adv,0.032382401534605,none,0.010543107476383,none
3.118727492063493,adv,1.1377777777777789,adv,0.4179591836734708,adv,0.1729729435208378,adv,0.0369008761673406,none,0.0135554238982067,none
3.4737384965986395,adv,1.2770975056689355,adv,0.4411791383219974,adv,0.1945945614609426,adv,0.0414193508000763,none,0.0143085030036627,none
3.898409365079365,adv,1.4860770975056692,adv,0.5340589569161001,adv,0.2162161794010473,adv,0.0481970627491796,none,0.0173208194254864,none
4.299860278911565,adv,1.671836734693878,adv,0.5572789115646266,adv,0.237837797341152,adv,0.0542216955928271,none,0.0180738985309424,none
4.561991464852607,adv,1.8343764172335604,adv,0.6733786848072576,adv,0.2594594152812568,adv,0.0594932493310186,none,0.0218392940582221,none
5.056322197278913,adv,2.0665759637188224,adv,0.6733786848072576,adv,0.2810810332213614,adv,0.0670240403855779,none,0.021839294058222,none
5.29523342857143,adv,2.252335600907031,adv,0.766258503401362,adv,0.3027026511614662,adv,0.0730486732292254,none,0.0248516104800458,none
5.836004070294784,adv,2.3684353741496604,adv,0.8591383219954647,adv,0.3243242691015709,adv,0.0768140687565051,none,0.0278639269018694,none
6.14457516553288,adv,2.4380952380952383,adv,0.8359183673469399,adv,0.3459458870416757,adv,0.0790733060728728,none,0.0271108477964135,none
6.322080667800453,adv,2.507755102040816,adv,0.9520181405895692,adv,0.3567566960117281,adv,0.0813325433892406,none,0.0308762433236932,none
6.337046487528342,adv,2.461315192743763,adv,0.9520181405895656,adv,0.3675675049817805,adv,0.0798263851783286,none,0.030876243323693,none
6.328792352607707,adv,2.461315192743763,adv,0.9520181405895656,adv,0.3783783139518328,adv,0.0798263851783287,none,0.030876243323693,none
6.320538217687071,adv,2.391655328798185,adv,0.9520181405895656,adv,0.3891891229218852,adv,0.0775671478619609,none,0.030876243323693,none
6.381943946712019,adv,2.414875283446712,adv,0.9984580498866188,adv,0.3999999318919375,adv,0.0783202269674169,none,0.032382401534605,none
6.373689811791383,adv,2.2755555555555524,adv,0.9984580498866188,adv,0.4108107408619899,adv,0.0738017523346812,none,0.032382401534605,none
6.365435676870748,adv,2.2755555555555524,adv,0.9984580498866188,adv,0.4216215498320422,adv,0.0738017523346811,none,0.0323824015346049,none
6.380401496598637,adv,2.2755555555555524,adv,0.9984580498866188,adv,0.4324323588020946,adv,0.0738017523346812,none,0.0323824015346049,none
6.381047588435374,adv,2.275555555555556,adv,0.9984580498866188,adv,0.439189116435403,adv,0.0738017523346813,none,0.032382401534605,none
6.381693680272107,adv,2.2755555555555524,adv,1.0216780045351437,adv,0.4459458740687114,adv,0.0738017523346812,none,0.0331354806400608,none
6.381693680272107,adv,2.2755555555555524,adv,1.0216780045351437,adv,0.4459458740687114,adv,0.0738017523346812,none,0.0331354806400608,none
6.312679908163263,adv,2.2291156462585,adv,1.0216780045351437,adv,0.4527026317020198,adv,0.0722955941237694,none,0.0331354806400608,none
6.313326,adv,2.229115646258503,adv,1.021678004535147,adv,0.4594593893353282,adv,0.0722955941237695,none,0.033135480640061,none
6.313326,adv,2.229115646258503,adv,1.021678004535147,adv,0.4594593893353282,adv,0.0722955941237695,none,0.033135480640061,none
6.197872318594103,adv,2.113015873015872,adv,0.905578231292516,adv,0.4662161469686366,adv,0.0685301985964897,none,0.0293700851127812,none
6.198518410430836,adv,2.1130158730158684,adv,0.9520181405895656,adv,0.4729729046019451,adv,0.0685301985964896,none,0.030876243323693,none
6.198518410430836,adv,2.1130158730158684,adv,0.9520181405895656,adv,0.4729729046019451,adv,0.0685301985964896,none,0.030876243323693,none
6.199164502267575,adv,2.113015873015872,adv,0.975238095238094,adv,0.4797296622352534,adv,0.0685301985964897,none,0.0316293224291491,none
6.176590639455784,adv,2.113015873015872,adv,0.975238095238094,adv,0.4864864198685618,adv,0.0685301985964897,none,0.031629322429149,none
6.154016776643989,adv,2.1130158730158684,adv,1.0448979591836682,adv,0.4932431775018702,adv,0.0685301985964896,none,0.0338885597455168,none
6.085003004535148,adv,2.066575963718819,adv,1.021678004535147,adv,0.4999999351351786,adv,0.0670240403855779,none,0.033135480640061,none
6.085003004535148,adv,2.066575963718819,adv,1.021678004535147,adv,0.4999999351351786,adv,0.0670240403855779,none,0.033135480640061,none
6.0624291417233565,adv,2.043356009070294,adv,0.9984580498866222,adv,0.506756692768487,adv,0.066270961280122,none,0.0323824015346051,none
6.06307523356009,adv,2.043356009070294,adv,0.9984580498866188,adv,0.5135134504017954,adv,0.066270961280122,none,0.032382401534605,none
6.06307523356009,adv,2.043356009070294,adv,0.9984580498866188,adv,0.5135134504017954,adv,0.066270961280122,none,0.032382401534605,none
6.063721325396823,adv,2.0433560090702905,adv,0.9984580498866188,adv,0.5202702080351038,adv,0.0662709612801218,none,0.032382401534605,none
6.064367417233559,adv,2.0433560090702905,adv,0.9984580498866188,adv,0.5270269656684121,adv,0.0662709612801218,none,0.032382401534605,none
6.064367417233559,adv,2.0433560090702905,adv,0.9984580498866188,adv,0.5270269656684121,adv,0.0662709612801218,none,0.032382401534605,none
6.065013509070294,adv,2.066575963718819,adv,0.9984580498866188,adv,0.5337837233017206,adv,0.0670240403855778,none,0.0323824015346049,none
6.065659600907026,adv,2.159455782312921,adv,1.0448979591836718,adv,0.540540480935029,adv,0.0700363568074015,none,0.0338885597455168,none
5.90376601020408,adv,2.1362358276643967,adv,1.021678004535147,adv,0.5472972385683375,adv,0.0692832777019456,none,0.033135480640061,none
5.718652464852607,adv,1.950476190476188,adv,0.9984580498866188,adv,0.5540539962016457,adv,0.0632586448582981,none,0.0323824015346049,none
5.718652464852607,adv,1.950476190476188,adv,0.9984580498866188,adv,0.5540539962016457,adv,0.0632586448582981,none,0.0323824015346049,none
5.6496386927437605,adv,1.88081632653061,adv,0.9520181405895656,adv,0.5608107538349543,adv,0.0609994075419303,none,0.030876243323693,none
5.650284784580499,adv,1.88081632653061,adv,0.9520181405895692,adv,0.5675675114682626,adv,0.0609994075419304,none,0.0308762433236932,none
