O,O_N,A,A_Nom,C,C_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.238911231292517,adv,0.2554195011337868,adv,-0.1625396825396826,del,0.0216216179401047,none,0.0082838701600152,none,-0.0052715537381915,none
0.0366433242630386,none,0.0464399092970522,none,-0.3250793650793651,del,0.0432432358802094,none,0.0015061582109118,none,-0.010543107476383,none
0.1594547823129253,adv,-0.8359183673469386,del,-0.5108390022675735,del,0.0648648538203142,none,-0.0271108477964135,none,-0.0165677403200305,none
0.1197265578231294,adv,-0.5804988662131518,del,-0.5340589569161001,del,0.0864864717604189,none,-0.0188269776363982,none,-0.0173208194254864,none
0.1264382426303854,adv,-0.5804988662131523,del,-0.5340589569161001,del,0.1081080897005236,adv,-0.0188269776363983,none,-0.0173208194254864,none
0.1331499274376417,adv,-0.3947392290249434,del,-0.5340589569160992,del,0.1297297076406284,adv,-0.0128023447927508,none,-0.0173208194254864,none
0.1166416575963724,adv,-0.3250793650793646,del,-0.5340589569160992,del,0.1513513255807331,adv,-0.010543107476383,none,-0.0173208194254864,none
0.0769134331065757,none,-0.3715192743764177,del,-0.5804988662131523,del,0.1729729435208378,adv,-0.0120492656872949,none,-0.0188269776363983,none
0.083625117913832,none,-0.3018594104308389,del,-0.6269387755102036,del,0.1945945614609426,adv,-0.0097900283709271,none,-0.0203331358473101,none
0.0903368027210884,none,-0.2321995464852611,del,-0.6269387755102036,del,0.2162161794010473,adv,-0.0075307910545593,none,-0.0203331358473101,none
-0.0190512857142861,none,-0.2554195011337867,del,-0.9055782312925168,del,0.237837797341152,adv,-0.0082838701600152,none,-0.0293700851127813,none
-0.1284393741496599,del,-0.1857596371882079,del,-0.9752380952380948,del,0.2594594152812568,adv,-0.0060246328436474,none,-0.0316293224291491,none
-0.028847870748299,none,-0.0928798185941044,none,-0.9752380952380956,del,0.2810810332213614,adv,-0.0030123164218237,none,-0.0316293224291491,none
-0.0453561405895701,none,-1.7763568394002505e-15,none,-0.9752380952380956,del,0.3027026511614662,adv,-5.551115123125783e-17,none,-0.0316293224291491,none
-0.0386444557823129,none,0.0,none,-1.137777777777778,del,0.3243242691015709,adv,0.0,none,-0.0369008761673406,none
-0.1480325442176884,del,-1.7763568394002505e-15,none,-1.253877551020409,del,0.3459458870416757,adv,-5.551115123125783e-17,none,-0.0406662716946203,none
-0.0401869058956929,none,0.1160997732426292,adv,-1.439637188208618,del,0.3567566960117281,adv,0.0037653955272796,none,-0.0466909045382678,none
-0.0252210861678019,none,0.1160997732426292,adv,-1.4628571428571426,del,0.3675675049817805,adv,0.0037653955272796,none,-0.0474439836437236,none
-0.0334752210884374,none,0.1160997732426292,adv,-1.4628571428571426,del,0.3783783139518328,adv,0.0037653955272796,none,-0.0474439836437236,none
-0.1810490839002287,del,0.0696598639455778,none,-1.6021768707483002,del,0.3891891229218852,adv,0.0022592373163677,none,-0.0519624582764592,none
-0.4911626292517006,del,0.0696598639455778,none,-1.671836734693878,del,0.3999999318919375,adv,0.0022592373163677,none,-0.0542216955928271,none
-0.569076628117914,del,0.0464399092970513,none,-1.671836734693878,del,0.4108107408619899,adv,0.0015061582109118,none,-0.0542216955928271,none
-0.7166504909297053,del,-0.0464399092970531,none,-1.741496598639456,del,0.4216215498320422,adv,-0.0015061582109119,none,-0.0564809329091949,none
-0.7945644897959188,del,-0.1160997732426309,del,-1.8111564625850336,del,0.4324323588020946,adv,-0.0037653955272796,none,-0.0587401702255626,none
-0.7939183979591835,del,-0.1160997732426309,del,-1.8575963718820847,del,0.439189116435403,adv,-0.0037653955272796,none,-0.0602463284364744,none
-0.79327230612245,del,-0.3018594104308398,del,-1.857596371882087,del,0.4459458740687114,adv,-0.0097900283709271,none,-0.0602463284364745,none
