O,O_N,A,A_Nom,B,B_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,B_BE,B_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.3085710952380953,adv,0.1857596371882087,adv,0.1160997732426305,adv,0.0216216179401047,none,0.0060246328436474,none,0.0037653955272796,none
0.0830832335600908,none,0.1160997732426305,adv,0.1393197278911566,adv,0.0432432358802094,none,0.0037653955272796,none,0.0045184746327355,none
0.3219944648526076,adv,0.3482993197278912,adv,0.2089795918367345,adv,0.0648648538203142,none,0.0112961865818389,none,0.0067777119491033,none
0.2822662403628118,adv,0.5108390022675735,adv,0.3715192743764173,adv,0.0864864717604189,none,0.0165677403200305,none,0.0120492656872949,none
0.358637789115646,adv,0.5804988662131518,adv,0.4411791383219947,adv,0.1081080897005236,adv,0.0188269776363982,none,0.0143085030036626,none
0.3653494739229019,adv,0.6733786848072558,adv,0.5572789115646253,adv,0.1297297076406284,adv,0.021839294058222,none,0.0180738985309423,none
0.511380886621315,adv,0.8359183673469381,adv,0.719818594104308,adv,0.1513513255807331,adv,0.0271108477964135,none,0.0233454522691338,none
0.5180925714285713,adv,0.835918367346939,adv,0.7662585034013611,adv,0.1729729435208378,adv,0.0271108477964135,none,0.0248516104800457,none
0.5480242108843534,adv,0.9752380952380956,adv,0.835918367346939,adv,0.1945945614609426,adv,0.0316293224291491,none,0.0271108477964135,none
0.6708356689342398,adv,1.184217687074829,adv,0.9520181405895692,adv,0.2162161794010473,adv,0.0384070343782524,none,0.0308762433236932,none
0.6543273990929706,adv,1.207437641723356,adv,0.9752380952380956,adv,0.237837797341152,adv,0.0391601134837084,none,0.0316293224291491,none
0.6145991746031729,adv,1.2770975056689338,adv,1.0681179138321983,adv,0.2594594152812568,adv,0.0414193508000762,none,0.0346416388509727,none
0.92317026984127,adv,1.6718367346938765,adv,1.3235374149659869,adv,0.2810810332213614,adv,0.054221695592827,none,0.0429255090109881,none
0.9066620000000007,adv,1.741496598639456,adv,1.2770975056689355,adv,0.3027026511614662,adv,0.0564809329091949,none,0.0414193508000763,none
1.3313328684807253,adv,2.159455782312925,adv,1.6486167800453515,adv,0.3243242691015709,adv,0.0700363568074016,none,0.0534686164873711,none
1.4077044172335604,adv,2.345215419501134,adv,1.6950566893424046,adv,0.3459458870416757,adv,0.0760609896510491,none,0.0549747746982831,none
1.6084298741496583,adv,2.5541950113378675,adv,1.9040362811791385,adv,0.3567566960117281,adv,0.0828387016001524,none,0.0617524866473864,none
1.6233956938775496,adv,2.5541950113378675,adv,1.9504761904761896,adv,0.3675675049817805,adv,0.0828387016001525,none,0.0632586448582983,none
1.6151415589569158,adv,2.5541950113378693,adv,1.950476190476192,adv,0.3783783139518328,adv,0.0828387016001525,none,0.0632586448582983,none
1.444347741496598,adv,2.461315192743765,adv,1.950476190476192,adv,0.3891891229218852,adv,0.0798263851783288,none,0.0632586448582983,none
1.1110142414965996,adv,2.391655328798185,adv,1.9272562358276648,adv,0.3999999318919375,adv,0.0775671478619609,none,0.0625055657528423,none
1.056320197278913,adv,2.345215419501134,adv,1.950476190476192,adv,0.4108107408619899,adv,0.076060989651049,none,0.0632586448582983,none
1.0248461077097506,adv,2.345215419501134,adv,2.066575963718821,adv,0.4216215498320422,adv,0.0760609896510491,none,0.0670240403855779,none
1.0398119274376416,adv,2.345215419501134,adv,2.1130158730158737,adv,0.4324323588020946,adv,0.0760609896510491,none,0.0685301985964897,none
1.0404580192743769,adv,2.345215419501134,adv,2.1130158730158737,adv,0.439189116435403,adv,0.0760609896510491,none,0.0685301985964898,none
1.2268637482993192,adv,2.5309750566893428,adv,2.2987755102040808,adv,0.4459458740687114,adv,0.0820856224946965,none,0.0745548314401372,none
1.2268637482993192,adv,2.5309750566893428,adv,2.2987755102040808,adv,0.4459458740687114,adv,0.0820856224946965,none,0.0745548314401372,none
1.2739497494331058,adv,2.577414965986394,adv,2.345215419501134,adv,0.4527026317020198,adv,0.0835917807056084,none,0.076060989651049,none
1.3442557052154172,adv,2.64707482993197,adv,2.41487528344671,adv,0.4594593893353282,adv,0.0858510180219761,none,0.0783202269674168,none
1.3442557052154172,adv,2.64707482993197,adv,2.41487528344671,adv,0.4594593893353282,adv,0.0858510180219761,none,0.0783202269674168,none
1.368121751700679,adv,2.6702947845804985,adv,2.4380952380952383,adv,0.4662161469686366,adv,0.0866040971274321,none,0.0790733060728728,none
1.3687678435374124,adv,2.6702947845804967,adv,2.4380952380952365,adv,0.4729729046019451,adv,0.0866040971274321,none,0.0790733060728727,none
1.3687678435374124,adv,2.6702947845804967,adv,2.4380952380952365,adv,0.4729729046019451,adv,0.0866040971274321,none,0.0790733060728727,none
1.3694139353741512,adv,2.6702947845805003,adv,2.4380952380952383,adv,0.4797296622352534,adv,0.0866040971274322,none,0.0790733060728728,none
1.34684007256236,adv,2.6702947845805003,adv,2.461315192743765,adv,0.4864864198685618,adv,0.0866040971274321,none,0.0798263851783287,none
1.3474861643990934,adv,2.763174603174603,adv,2.507755102040816,adv,0.4932431775018702,adv,0.0896164135492558,none,0.0813325433892406,none
1.3481322562358269,adv,2.763174603174601,adv,2.507755102040816,adv,0.4999999351351786,adv,0.0896164135492558,none,0.0813325433892406,none
1.3481322562358269,adv,2.763174603174601,adv,2.507755102040816,adv,0.4999999351351786,adv,0.0896164135492558,none,0.0813325433892406,none
1.3719983027210887,adv,2.786394557823129,adv,2.5309750566893428,adv,0.506756692768487,adv,0.0903694926547117,none,0.0820856224946965,none
1.3726443945578222,adv,2.786394557823128,adv,2.530975056689341,adv,0.5135134504017954,adv,0.0903694926547117,none,0.0820856224946965,none
1.3726443945578222,adv,2.786394557823128,adv,2.530975056689341,adv,0.5135134504017954,adv,0.0903694926547117,none,0.0820856224946965,none
1.3732904863945556,adv,2.786394557823128,adv,2.5541950113378675,adv,0.5202702080351038,adv,0.0903694926547117,none,0.0828387016001525,none
1.3739365782312944,adv,2.786394557823129,adv,2.577414965986396,adv,0.5270269656684121,adv,0.0903694926547118,none,0.0835917807056085,none
1.3739365782312944,adv,2.786394557823129,adv,2.577414965986396,adv,0.5270269656684121,adv,0.0903694926547118,none,0.0835917807056085,none
1.374582670068026,adv,2.786394557823129,adv,2.577414965986396,adv,0.5337837233017206,adv,0.0903694926547118,none,0.0835917807056085,none
1.3752287619047578,adv,2.786394557823126,adv,2.5774149659863923,adv,0.540540480935029,adv,0.0903694926547116,none,0.0835917807056083,none
