O,O_N,B,B_Nom,C,C_Nom,O_BE,O_BE_Nom,B_BE,B_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.4478908231292516,adv,0.1857596371882086,adv,-0.0928798185941042,none,0.0216216179401047,none,0.0060246328436474,none,-0.0030123164218237,none
0.3849426439909296,adv,0.2321995464852604,adv,-0.1625396825396825,del,0.0432432358802094,none,0.0075307910545593,none,-0.0052715537381915,none
0.9024933310657596,adv,0.4876190476190474,adv,0.2786394557823128,adv,0.0648648538203142,none,0.0158146612145745,none,0.0090369492654711,none
0.8859850612244897,adv,0.4876190476190478,adv,0.2786394557823128,adv,0.0864864717604189,none,0.0158146612145745,none,0.0090369492654711,none
1.2642160204081634,adv,0.7662585034013603,adv,0.5108390022675744,adv,0.1081080897005236,adv,0.0248516104800457,none,0.0165677403200305,none
1.317367614512471,adv,0.8126984126984125,adv,0.5572789115646257,adv,0.1297297076406284,adv,0.0263577686909576,none,0.0180738985309423,none
1.765258437641723,adv,1.184217687074829,adv,0.6965986394557824,adv,0.1513513255807331,adv,0.0384070343782524,none,0.0225923731636779,none
1.980949714285714,adv,1.3931972789115648,adv,0.9055782312925168,adv,0.1729729435208378,adv,0.0451847463273559,none,0.0293700851127813,none
2.126981126984128,adv,1.48607709750567,adv,0.95201814058957,adv,0.1945945614609426,adv,0.0481970627491796,none,0.0308762433236932,none
2.203352675736962,adv,1.555736961451247,adv,1.021678004535148,adv,0.2162161794010473,adv,0.0504563000655474,none,0.033135480640061,none
2.3958239977324265,adv,1.671836734693878,adv,0.8126984126984134,adv,0.237837797341152,adv,0.0542216955928271,none,0.0263577686909576,none
2.6115152743764174,adv,1.8343764172335604,adv,1.021678004535147,adv,0.2594594152812568,adv,0.0594932493310186,none,0.033135480640061,none
2.7343267324263056,adv,1.950476190476192,adv,1.0681179138322,adv,0.2810810332213614,adv,0.0632586448582983,none,0.0346416388509728,none
3.15899760090703,adv,2.159455782312925,adv,1.137777777777778,adv,0.3027026511614662,adv,0.0700363568074016,none,0.0369008761673406,none
3.1657092857142874,adv,2.159455782312927,adv,1.137777777777778,adv,0.3243242691015709,adv,0.0700363568074017,none,0.0369008761673406,none
3.6368200634920633,adv,2.6006349206349206,adv,1.137777777777778,adv,0.3459458870416757,adv,0.0843448598110643,none,0.0369008761673406,none
3.6517858832199535,adv,2.623854875283447,adv,1.1609977324263028,adv,0.3567566960117281,adv,0.0850979389165203,none,0.0376539552727965,none
3.666751702947847,adv,2.623854875283449,adv,1.1609977324263046,adv,0.3675675049817805,adv,0.0850979389165203,none,0.0376539552727965,none
3.658497568027212,adv,2.623854875283447,adv,1.1609977324263046,adv,0.3783783139518328,adv,0.0850979389165202,none,0.0376539552727966,none
3.719903297052154,adv,2.9721541950113384,adv,1.2770975056689338,adv,0.3891891229218852,adv,0.0963941254983593,none,0.0414193508000762,none
3.758089071428573,adv,3.3204535147392296,adv,1.6021768707483002,adv,0.3999999318919375,adv,0.1076903120801982,adv,0.0519624582764593,none
4.0052544376417245,adv,3.738412698412698,adv,1.9969160997732427,adv,0.4108107408619899,adv,0.121245735978405,adv,0.0647648030692101,none
4.020220257369617,adv,3.993832199546487,adv,2.252335600907031,adv,0.4216215498320422,adv,0.1295296061384204,adv,0.0730486732292254,none
4.0351860770975065,adv,4.08671201814059,adv,2.275555555555554,adv,0.4324323588020946,adv,0.132541922560244,adv,0.0738017523346812,none
4.03583216893424,adv,4.08671201814059,adv,2.275555555555554,adv,0.439189116435403,adv,0.132541922560244,adv,0.0738017523346812,none
4.036478260770977,adv,4.109931972789118,adv,2.3684353741496604,adv,0.4459458740687114,adv,0.1332950016657,adv,0.0768140687565051,none
4.036478260770977,adv,4.109931972789118,adv,2.3684353741496604,adv,0.4459458740687114,adv,0.1332950016657,adv,0.0768140687565051,none
3.944244534013604,adv,4.156371882086168,adv,2.4380952380952383,adv,0.4527026317020198,adv,0.1348011598766118,adv,0.0790733060728728,none
3.944890625850341,adv,4.226031746031747,adv,2.507755102040816,adv,0.4594593893353282,adv,0.1370603971929795,adv,0.0813325433892405,none
3.944890625850341,adv,4.226031746031747,adv,2.507755102040816,adv,0.4594593893353282,adv,0.1370603971929795,adv,0.0813325433892405,none
3.945536717687075,adv,4.272471655328799,adv,2.507755102040816,adv,0.4662161469686366,adv,0.1385665554038914,adv,0.0813325433892405,none
3.946182809523808,adv,4.272471655328797,adv,2.507755102040818,adv,0.4729729046019451,adv,0.1385665554038914,adv,0.0813325433892406,none
3.946182809523808,adv,4.272471655328797,adv,2.507755102040818,adv,0.4729729046019451,adv,0.1385665554038914,adv,0.0813325433892406,none
3.946828901360547,adv,4.2724716553288005,adv,2.5309750566893463,adv,0.4797296622352534,adv,0.1385665554038915,adv,0.0820856224946967,none
3.924255038548756,adv,4.365351473922905,adv,2.6470748299319773,adv,0.4864864198685618,adv,0.1415788718257152,adv,0.0858510180219763,none
3.855241266439912,adv,4.458231292517008,adv,2.73995464852608,adv,0.4932431775018702,adv,0.1445911882475389,adv,0.0888633344438,none
3.83266740362812,adv,4.481451247165534,adv,2.809614512471658,adv,0.4999999351351786,adv,0.1453442673529948,adv,0.0911225717601678,none
3.83266740362812,adv,4.481451247165534,adv,2.809614512471658,adv,0.4999999351351786,adv,0.1453442673529948,adv,0.0911225717601678,none
3.8333134954648536,adv,4.574331065759639,adv,2.856054421768711,adv,0.506756692768487,adv,0.1483565837748186,adv,0.0926287299710797,none
3.833959587301587,adv,4.5975510204081615,adv,2.8560544217687074,adv,0.5135134504017954,adv,0.1491096628802745,adv,0.0926287299710796,none
3.833959587301587,adv,4.5975510204081615,adv,2.8560544217687074,adv,0.5135134504017954,adv,0.1491096628802745,adv,0.0926287299710796,none
3.718505905895693,adv,4.57433106575964,adv,2.8328344671201826,adv,0.5202702080351038,adv,0.1483565837748187,adv,0.0918756508656237,none
3.695932043083904,adv,4.551111111111112,adv,2.879274376417236,adv,0.5270269656684121,adv,0.1476035046693626,adv,0.0933818090765356,none
3.695932043083904,adv,4.551111111111112,adv,2.879274376417236,adv,0.5270269656684121,adv,0.1476035046693626,adv,0.0933818090765356,none
3.6965781349206353,adv,4.551111111111112,adv,2.879274376417236,adv,0.5337837233017206,adv,0.1476035046693626,adv,0.0933818090765356,none
3.697224226757367,adv,4.574331065759637,adv,2.879274376417236,adv,0.540540480935029,adv,0.1483565837748185,adv,0.0933818090765356,none
3.6049905,adv,4.643990929705215,adv,2.925714285714289,adv,0.5472972385683375,adv,0.1506158210911864,adv,0.0948879672874475,none
3.466316863945579,adv,4.7136507936507925,adv,2.9489342403628136,adv,0.5540539962016457,adv,0.1528750584075542,adv,0.0956410463929035,none
3.466316863945579,adv,4.7136507936507925,adv,2.9489342403628136,adv,0.5540539962016457,adv,0.1528750584075542,adv,0.0956410463929035,none
3.443743001133786,adv,4.852970521541952,adv,3.0882539682539694,adv,0.5608107538349543,adv,0.1573935330402898,adv,0.1001595210256389,adv
3.444389092970521,adv,4.899410430839001,adv,3.111473922902494,adv,0.5675675114682626,adv,0.1588996912512016,adv,0.1009126001310948,adv
3.444389092970521,adv,4.899410430839001,adv,3.111473922902494,adv,0.5675675114682626,adv,0.1588996912512016,adv,0.1009126001310948,adv
3.44503518480726,adv,4.92263038548753,adv,3.1114739229024977,adv,0.574324269101571,adv,0.1596527703566576,adv,0.100912600131095,adv
3.445681276643992,adv,4.92263038548753,adv,3.1114739229024977,adv,0.5810810267348794,adv,0.1596527703566576,adv,0.100912600131095,adv
3.445681276643992,adv,4.92263038548753,adv,3.1114739229024977,adv,0.5810810267348794,adv,0.1596527703566576,adv,0.100912600131095,adv
3.4463273684807234,adv,4.92263038548753,adv,3.1346938775510225,adv,0.5878377843681878,adv,0.1596527703566576,adv,0.1016656792365507,adv
3.446973460317462,adv,5.038730158730161,adv,3.274013605442182,adv,0.5945945420014962,adv,0.1634181658839372,adv,0.1061841538692864,adv
3.4011796428571444,adv,5.08517006802721,adv,3.343673469387756,adv,0.6013512996348045,adv,0.1649243240948491,adv,0.1084433911856542,adv
3.332165870748298,adv,5.108390022675735,adv,3.343673469387756,adv,0.608108057268113,adv,0.1656774032003048,adv,0.1084433911856541,adv
3.332165870748298,adv,5.108390022675735,adv,3.343673469387756,adv,0.608108057268113,adv,0.1656774032003048,adv,0.1084433911856541,adv
3.239932143990927,adv,5.154829931972788,adv,3.366893424036281,adv,0.6148648149014214,adv,0.1671835614112168,adv,0.1091964702911101,adv
3.217358281179141,adv,5.1780498866213165,adv,3.343673469387756,adv,0.6216215725347297,adv,0.1679366405166729,adv,0.1084433911856542,adv
3.217358281179141,adv,5.1780498866213165,adv,3.343673469387756,adv,0.6216215725347297,adv,0.1679366405166729,adv,0.1084433911856542,adv
3.218004373015873,adv,5.201269841269841,adv,3.343673469387756,adv,0.6283783301680381,adv,0.1686897196221286,adv,0.1084433911856541,adv
3.218650464852608,adv,5.201269841269845,adv,3.34367346938776,adv,0.6351350878013466,adv,0.1686897196221288,adv,0.1084433911856542,adv
