O,O_N,A,A_Nom,B,B_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,B_BE,B_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.1460314126984127,adv,-0.0232199546485261,none,0.0,none,0.0216216179401047,none,-0.0007530791054559,none,0.0,none
0.0598632789115647,none,-0.0232199546485261,none,0.0232199546485261,none,0.0432432358802094,none,-0.0007530791054559,none,0.0007530791054559,none
0.2058946916099771,adv,0.0928798185941044,none,-0.0464399092970522,none,0.0648648538203142,none,0.0030123164218237,none,-0.0015061582109118,none
0.1893864217687073,adv,0.0928798185941044,none,-0.0464399092970522,none,0.0864864717604189,none,0.0030123164218237,none,-0.0015061582109118,none
0.4050776984126987,adv,0.2554195011337872,adv,4.440892098500626e-16,none,0.1081080897005236,adv,0.0082838701600152,none,1.3877787807814457e-17,none
0.4117893832199542,adv,0.3018594104308381,adv,0.0,none,0.1297297076406284,adv,0.009790028370927,none,0.0,none
0.4881609319727893,adv,0.3947392290249434,adv,-8.881784197001252e-16,none,0.1513513255807331,adv,0.0128023447927508,none,-2.775557561562892e-17,none
0.4948726167800457,adv,0.417959183673469,adv,0.0,none,0.1729729435208378,adv,0.0135554238982067,none,0.0,none
0.5015843015873012,adv,0.417959183673469,adv,0.0,none,0.1945945614609426,adv,0.0135554238982067,none,0.0,none
0.6476157142857142,adv,0.5804988662131523,adv,0.1857596371882079,adv,0.2162161794010473,adv,0.0188269776363983,none,0.0060246328436474,none
0.6078874897959183,adv,0.5572789115646257,adv,0.0928798185941035,none,0.237837797341152,adv,0.0180738985309423,none,0.0030123164218237,none
0.5449393106575968,adv,0.5108390022675735,adv,0.0232199546485265,none,0.2594594152812568,adv,0.0165677403200305,none,0.0007530791054559,none
0.5980909047619054,adv,0.5572789115646248,adv,-0.0232199546485265,none,0.2810810332213614,adv,0.0180738985309423,none,-0.0007530791054559,none
0.5815826349206343,adv,0.5572789115646248,adv,-0.0696598639455796,none,0.3027026511614662,adv,0.0180738985309423,none,-0.0022592373163678,none
0.6115142743764164,adv,0.5804988662131496,adv,-0.0696598639455796,none,0.3243242691015709,adv,0.0188269776363982,none,-0.0022592373163678,none
0.6182259591836736,adv,0.5804988662131514,adv,-0.0696598639455778,none,0.3459458870416757,adv,0.0188269776363982,none,-0.0022592373163677,none
0.6099718242630381,adv,0.5804988662131514,adv,-0.0928798185941044,none,0.3567566960117281,adv,0.0188269776363982,none,-0.0030123164218237,none
0.6249376439909309,adv,0.5804988662131532,adv,-0.0928798185941026,none,0.3675675049817805,adv,0.0188269776363982,none,-0.0030123164218237,none
0.6166835090702953,adv,0.5804988662131532,adv,-0.0928798185941026,none,0.3783783139518328,adv,0.0188269776363983,none,-0.0030123164218237,none
0.5619894648526067,adv,0.5804988662131514,adv,-0.0928798185941044,none,0.3891891229218852,adv,0.0188269776363982,none,-0.0030123164218237,none
0.2983158287981862,adv,0.3947392290249425,adv,-0.1625396825396841,del,0.3999999318919375,adv,0.0128023447927508,none,-0.0052715537381915,none
0.2900616938775506,adv,0.3947392290249425,adv,-0.1625396825396841,del,0.4108107408619899,adv,0.0128023447927508,none,-0.0052715537381915,none
0.1192678764172345,adv,0.3250793650793646,adv,-0.2089795918367336,del,0.4216215498320422,adv,0.010543107476383,none,-0.0067777119491033,none
0.0877937868480742,none,0.2786394557823133,adv,-0.2089795918367336,del,0.4324323588020946,adv,0.0090369492654711,none,-0.0067777119491033,none
0.0884398786848077,none,0.2786394557823133,adv,-0.2089795918367354,del,0.439189116435403,adv,0.0090369492654712,none,-0.0067777119491034,none
0.0890859705215412,none,0.3018594104308381,adv,-0.1857596371882088,del,0.4459458740687114,adv,0.0097900283709271,none,-0.0060246328436474,none
0.0890859705215412,none,0.3018594104308381,adv,-0.1857596371882088,del,0.4459458740687114,adv,0.0097900283709271,none,-0.0060246328436474,none
0.0665121077097499,none,0.2786394557823115,adv,-0.2089795918367354,del,0.4527026317020198,adv,0.0090369492654711,none,-0.0067777119491033,none
0.0671581995464833,none,0.2786394557823115,adv,-0.2089795918367372,del,0.4594593893353282,adv,0.0090369492654711,none,-0.0067777119491034,none
0.0671581995464833,none,0.2786394557823115,adv,-0.2089795918367372,del,0.4594593893353282,adv,0.0090369492654711,none,-0.0067777119491034,none
0.0678042913832204,none,0.2786394557823133,adv,-0.2089795918367336,del,0.4662161469686366,adv,0.0090369492654712,none,-0.0067777119491033,none
0.0684503832199538,none,0.2786394557823133,adv,-0.2089795918367354,del,0.4729729046019451,adv,0.0090369492654712,none,-0.0067777119491033,none
0.0684503832199538,none,0.2786394557823133,adv,-0.2089795918367354,del,0.4729729046019451,adv,0.0090369492654712,none,-0.0067777119491033,none
