O,O_N,A,A_Nom,C,C_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
-0.0165082698412698,none,-0.2089795918367347,del,-0.1393197278911564,del,0.0216216179401047,none,-0.0067777119491033,none,-0.0045184746327355,none
-0.102676403628118,del,-0.2554195011337872,del,-0.0696598639455783,none,0.0432432358802094,none,-0.0082838701600152,none,-0.0022592373163677,none
-0.0495248095238096,none,-0.4411791383219956,del,-0.2089795918367345,del,0.0648648538203142,none,-0.0143085030036627,none,-0.0067777119491033,none
-0.0660330793650794,none,-0.4411791383219956,del,-0.2089795918367345,del,0.0864864717604189,none,-0.0143085030036627,none,-0.0067777119491033,none
-0.0593213945578234,none,-0.4876190476190478,del,-0.2321995464852611,del,0.1081080897005236,adv,-0.0158146612145745,none,-0.0075307910545593,none
-0.0526097097505671,none,-0.4876190476190478,del,-0.2321995464852611,del,0.1297297076406284,adv,-0.0158146612145745,none,-0.0075307910545593,none
0.0005418843537414,none,-0.6037188208616779,del,-0.2786394557823133,del,0.1513513255807331,adv,-0.0195800567418542,none,-0.0090369492654711,none
0.0072535691609978,none,-0.6037188208616779,del,-0.2786394557823124,del,0.1729729435208378,adv,-0.0195800567418542,none,-0.0090369492654711,none
0.0139652539682533,none,-0.6501587301587302,del,-0.2786394557823133,del,0.1945945614609426,adv,-0.0210862149527661,none,-0.0090369492654711,none
0.0206769387755105,none,-0.6501587301587293,del,-0.6037188208616779,del,0.2162161794010473,adv,-0.021086214952766,none,-0.0195800567418542,none
0.0041686689342403,none,-0.8126984126984125,del,-0.603718820861677,del,0.237837797341152,adv,-0.0263577686909576,none,-0.0195800567418542,none
0.0108803537414949,none,-0.650158730158731,del,-0.6037188208616797,del,0.2594594152812568,adv,-0.0210862149527661,none,-0.0195800567418542,none
0.017592038548754,none,-0.7198185941043089,del,-0.6965986394557824,del,0.2810810332213614,adv,-0.0233454522691339,none,-0.0225923731636779,none
0.0010837687074829,none,-0.7430385487528355,del,-0.6965986394557824,del,0.3027026511614662,adv,-0.0240985313745898,none,-0.0225923731636779,none
0.0310154081632649,none,-0.7662585034013603,del,-0.7198185941043089,del,0.3243242691015709,adv,-0.0248516104800457,none,-0.0233454522691339,none
0.0377270929705222,none,-0.975238095238094,del,-0.7198185941043072,del,0.3459458870416757,adv,-0.0316293224291491,none,-0.0233454522691338,none
0.4242121870748292,adv,-0.650158730158731,del,-0.3250793650793646,del,0.3567566960117281,adv,-0.0210862149527661,none,-0.010543107476383,none
0.439178006802722,adv,-0.6501587301587293,del,-0.3250793650793628,del,0.3675675049817805,adv,-0.021086214952766,none,-0.0105431074763829,none
0.4309238718820865,adv,-0.6501587301587293,del,-0.3250793650793646,del,0.3783783139518328,adv,-0.021086214952766,none,-0.010543107476383,none
0.2833500090702952,adv,-0.7198185941043072,del,-0.2321995464852602,del,0.3891891229218852,adv,-0.0233454522691338,none,-0.0075307910545593,none
