O,O_N,A,A_Nom,B,B_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,B_BE,B_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.4478908231292519,adv,-0.0696598639455783,none,0.0464399092970524,none,0.0216216179401047,none,-0.0022592373163677,none,0.0015061582109118,none
0.4081625986394559,adv,-0.0696598639455783,none,-0.0232199546485258,none,0.0432432358802094,none,-0.0022592373163677,none,-0.0007530791054559,none
0.9257132857142856,adv,0.0232199546485261,none,0.1393197278911562,adv,0.0648648538203142,none,0.0007530791054559,none,0.0045184746327355,none
0.9092050158730158,adv,0.0232199546485261,none,0.1393197278911571,adv,0.0864864717604189,none,0.0007530791054559,none,0.0045184746327356,none
1.2177761111111112,adv,0.0464399092970522,none,0.1625396825396832,adv,0.1081080897005236,adv,0.0015061582109118,none,0.0052715537381915,none
1.4102474331065755,adv,0.1625396825396823,adv,0.2554195011337867,adv,0.1297297076406284,adv,0.0052715537381914,none,0.0082838701600152,none
1.649158664399093,adv,0.2554195011337867,adv,0.3250793650793646,adv,0.1513513255807331,adv,0.0082838701600152,none,0.010543107476383,none
1.934509804988661,adv,0.2089795918367345,adv,0.2554195011337867,adv,0.1729729435208378,adv,0.0067777119491033,none,0.0082838701600152,none
1.9412214897959168,adv,0.1393197278911557,adv,0.2554195011337858,adv,0.1945945614609426,adv,0.0045184746327355,none,0.0082838701600152,none
2.1336928117913825,adv,0.0696598639455778,none,0.2089795918367336,adv,0.2162161794010473,adv,0.0022592373163677,none,0.0067777119491033,none
2.3958239977324265,adv,0.2786394557823133,adv,0.417959183673469,adv,0.237837797341152,adv,0.0090369492654712,none,0.0135554238982067,none
2.4954155011337864,adv,0.2554195011337867,adv,0.4411791383219956,adv,0.2594594152812568,adv,0.0082838701600152,none,0.0143085030036627,none
2.780766641723357,adv,0.3018594104308381,adv,0.4876190476190469,adv,0.2810810332213614,adv,0.009790028370927,none,0.0158146612145745,none
2.926798054421768,adv,0.3482993197278894,adv,0.5572789115646248,adv,0.3027026511614662,adv,0.0112961865818389,none,0.0180738985309423,none
3.212149195011337,adv,0.4179591836734673,adv,0.5572789115646248,adv,0.3243242691015709,adv,0.0135554238982066,none,0.0180738985309423,none
3.2653007891156456,adv,0.3482993197278912,adv,0.6037188208616762,adv,0.3459458870416757,adv,0.0112961865818389,none,0.0195800567418541,none
3.535686109977324,adv,0.4643990929705204,adv,0.5572789115646248,adv,0.3567566960117281,adv,0.0150615821091186,none,0.0180738985309423,none
3.5506519297052144,adv,0.3715192743764159,adv,0.5572789115646248,adv,0.3675675049817805,adv,0.0120492656872948,none,0.0180738985309423,none
3.5423977947845806,adv,0.3715192743764177,adv,0.5572789115646266,adv,0.3783783139518328,adv,0.0120492656872949,none,0.0180738985309423,none
3.534143659863945,adv,0.3715192743764159,adv,0.5572789115646248,adv,0.3891891229218852,adv,0.0120492656872948,none,0.0180738985309422,none
3.4097897517006803,adv,0.139319727891154,adv,0.7430385487528337,adv,0.3999999318919375,adv,0.0045184746327354,none,0.0240985313745897,none
3.308655798185942,adv,0.0464399092970513,none,0.789478458049885,adv,0.4108107408619899,adv,0.0015061582109118,none,0.0256046895855016,none
3.184301890022676,adv,-0.0696598639455778,none,0.789478458049885,adv,0.4216215498320422,adv,-0.0022592373163677,none,0.0256046895855016,none
3.152827800453516,adv,-0.1625396825396805,del,0.8359183673469381,adv,0.4324323588020946,adv,-0.0052715537381914,none,0.0271108477964134,none
3.1534738922902488,adv,-0.1625396825396805,del,0.8359183673469381,adv,0.439189116435403,adv,-0.0052715537381914,none,0.0271108477964134,none
3.1541199841269822,adv,-0.1625396825396841,del,0.8359183673469346,adv,0.4459458740687114,adv,-0.0052715537381915,none,0.0271108477964133,none
3.1541199841269822,adv,-0.1625396825396841,del,0.8359183673469346,adv,0.4459458740687114,adv,-0.0052715537381915,none,0.0271108477964133,none
