O,O_N,B,B_Nom,C,C_Nom,O_BE,O_BE_Nom,B_BE,B_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.2389112312925171,adv,0.0232199546485261,none,-0.4643990929705215,del,0.0216216179401047,none,0.0007530791054559,none,-0.0150615821091186,none
0.2456229160997731,adv,0.2786394557823128,adv,-0.4643990929705217,del,0.0432432358802094,none,0.0090369492654711,none,-0.0150615821091186,none
0.3219944648526076,adv,0.3482993197278912,adv,-1.160997732426304,del,0.0648648538203142,none,0.0112961865818389,none,-0.0376539552727965,none
0.3054861950113379,adv,0.5108390022675735,adv,-1.160997732426304,del,0.0864864717604189,none,0.0165677403200305,none,-0.0376539552727965,none
0.3354178344671199,adv,0.5572789115646257,adv,-1.7182766439909305,del,0.1081080897005236,adv,0.0180738985309423,none,-0.0557278538037389,none
0.3421295192743763,adv,0.9055782312925168,adv,-1.7182766439909294,del,0.1297297076406284,adv,0.0293700851127813,none,-0.0557278538037389,none
0.3488412040816326,adv,0.9287981859410426,adv,-2.229115646258503,del,0.1513513255807331,adv,0.0301231642182372,none,-0.0722955941237694,none
0.4252127528344669,adv,1.207437641723356,adv,-2.391655328798186,del,0.1729729435208378,adv,0.0391601134837084,none,-0.077567147861961,none
0.5248042562358277,adv,1.4628571428571435,adv,-2.786394557823129,del,0.1945945614609426,adv,0.0474439836437237,none,-0.0903694926547118,none
0.5315159410430841,adv,1.4860770975056692,adv,-3.0418140589569163,del,0.2162161794010473,adv,0.0481970627491796,none,-0.098653362814727,none
0.515007671201813,adv,1.7182766439909285,adv,-3.3901133786848074,del,0.237837797341152,adv,0.0557278538037389,none,-0.109949549396566,del
0.4752794467120171,adv,1.9969160997732416,adv,-3.4365532879818605,del,0.2594594152812568,adv,0.0647648030692101,none,-0.1114557076074779,del
0.5980909047619054,adv,2.113015873015872,adv,-4.017052154195012,del,0.2810810332213614,adv,0.0685301985964897,none,-0.1302826852438762,del
0.5815826349206361,adv,2.345215419501134,adv,-4.01705215419501,del,0.3027026511614662,adv,0.0760609896510491,none,-0.1302826852438761,del
0.7276140476190474,adv,2.4845351473922896,adv,-4.388571428571428,del,0.3243242691015709,adv,0.0805794642837847,none,-0.142331950931171,del
0.7343257324263046,adv,2.6470748299319737,adv,-4.643990929705215,del,0.3459458870416757,adv,0.0858510180219762,none,-0.1506158210911863,del
0.7725115068027204,adv,2.763174603174603,adv,-4.643990929705216,del,0.3567566960117281,adv,0.0896164135492558,none,-0.1506158210911863,del
0.7874773265306114,adv,2.8560544217687074,adv,-4.643990929705215,del,0.3675675049817805,adv,0.0926287299710796,none,-0.1506158210911863,del
0.7792231916099759,adv,2.8560544217687074,adv,-4.643990929705215,del,0.3783783139518328,adv,0.0926287299710796,none,-0.1506158210911862,del
0.7709690566893421,adv,3.0418140589569163,adv,-4.527891156462585,del,0.3891891229218852,adv,0.098653362814727,none,-0.1468504255639066,del
0.6930550578231305,adv,3.250793650793652,adv,-4.318911564625848,del,0.3999999318919375,adv,0.1054310747638304,adv,-0.1400727136148032,del
0.684800922902495,adv,3.297233560090703,adv,-4.24925170068027,del,0.4108107408619899,adv,0.1069372329747422,adv,-0.1378134762984354,del
0.6765467879818594,adv,3.3901133786848074,adv,-4.133151927437643,del,0.4216215498320422,adv,0.109949549396566,adv,-0.1340480807711558,del
0.6915126077097504,adv,3.3901133786848074,adv,-4.133151927437641,del,0.4324323588020946,adv,0.109949549396566,adv,-0.1340480807711558,del
0.6689387448979591,adv,3.366893424036281,adv,-4.1563718820861695,del,0.439189116435403,adv,0.1091964702911101,adv,-0.1348011598766118,del
0.4838251995464855,adv,3.366893424036281,adv,-4.1795918367346925,del,0.4459458740687114,adv,0.10919647029111,adv,-0.1355542389820677,del
0.4838251995464855,adv,3.366893424036281,adv,-4.1795918367346925,del,0.4459458740687114,adv,0.10919647029111,adv,-0.1355542389820677,del
0.4380313820861676,adv,3.413333333333334,adv,-4.179591836734694,del,0.4527026317020198,adv,0.110702628502022,adv,-0.1355542389820677,del
0.4386774739229029,adv,3.413333333333334,adv,-4.1795918367346925,del,0.4594593893353282,adv,0.1107026285020219,adv,-0.1355542389820677,del
0.4386774739229029,adv,3.413333333333334,adv,-4.1795918367346925,del,0.4594593893353282,adv,0.1107026285020219,adv,-0.1355542389820677,del
0.4393235657596364,adv,3.413333333333332,adv,-4.1795918367346925,del,0.4662161469686366,adv,0.1107026285020219,adv,-0.1355542389820676,del
0.4399696575963716,adv,3.413333333333334,adv,-4.179591836734694,del,0.4729729046019451,adv,0.110702628502022,adv,-0.1355542389820677,del
0.4399696575963716,adv,3.413333333333334,adv,-4.179591836734694,del,0.4729729046019451,adv,0.110702628502022,adv,-0.1355542389820677,del
0.4406157494331069,adv,3.413333333333332,adv,-4.179591836734694,del,0.4797296622352534,adv,0.1107026285020219,adv,-0.1355542389820677,del
0.4180418866213156,adv,3.4597732426303853,adv,-4.179591836734694,del,0.4864864198685618,adv,0.1122087867129338,adv,-0.1355542389820677,del
0.2561482959183685,adv,3.4365532879818605,adv,-4.179591836734694,del,0.4932431775018702,adv,0.1114557076074779,adv,-0.1355542389820677,del
0.256794387755102,adv,3.5062131519274367,adv,-4.133151927437641,del,0.4999999351351786,adv,0.1137149449238456,adv,-0.1340480807711558,del
0.256794387755102,adv,3.5062131519274367,adv,-4.133151927437641,del,0.4999999351351786,adv,0.1137149449238456,adv,-0.1340480807711558,del
0.2574404795918354,adv,3.5062131519274367,adv,-4.133151927437645,del,0.506756692768487,adv,0.1137149449238456,adv,-0.1340480807711559,del
0.2580865714285725,adv,3.5062131519274384,adv,-4.133151927437641,del,0.5135134504017954,adv,0.1137149449238457,adv,-0.1340480807711558,del
0.2580865714285725,adv,3.5062131519274384,adv,-4.133151927437641,del,0.5135134504017954,adv,0.1137149449238457,adv,-0.1340480807711558,del
0.258732663265306,adv,3.5062131519274384,adv,-4.086712018140588,del,0.5202702080351038,adv,0.1137149449238457,adv,-0.1325419225602438,del
0.2593787551020412,adv,3.5062131519274367,adv,-4.086712018140592,del,0.5270269656684121,adv,0.1137149449238457,adv,-0.132541922560244,del
0.2593787551020412,adv,3.5062131519274367,adv,-4.086712018140592,del,0.5270269656684121,adv,0.1137149449238457,adv,-0.132541922560244,del
0.2600248469387765,adv,3.575873015873018,adv,-4.063492063492063,del,0.5337837233017206,adv,0.1159741822402135,adv,-0.1317888434547881,del
0.1910110748299303,adv,3.5758730158730163,adv,-4.086712018140588,del,0.540540480935029,adv,0.1159741822402135,adv,-0.132541922560244,del
0.0755573934240345,none,3.5758730158730145,adv,-4.063492063492063,del,0.5472972385683375,adv,0.1159741822402135,adv,-0.131788843454788,del
-0.1327761065759638,del,3.5758730158730145,adv,-4.086712018140592,del,0.5540539962016457,adv,0.1159741822402135,adv,-0.132541922560244,del
-0.1327761065759638,del,3.5758730158730145,adv,-4.086712018140592,del,0.5540539962016457,adv,0.1159741822402135,adv,-0.132541922560244,del
-0.1553499693877569,del,3.5758730158730145,adv,-4.017052154195014,del,0.5608107538349543,adv,0.1159741822402134,adv,-0.1302826852438763,del
-0.1547038775510216,del,3.5758730158730145,adv,-4.017052154195014,del,0.5675675114682626,adv,0.1159741822402134,adv,-0.1302826852438763,del
-0.1547038775510216,del,3.5758730158730145,adv,-4.017052154195014,del,0.5675675114682626,adv,0.1159741822402134,adv,-0.1302826852438763,del
-0.1540577857142828,del,3.5758730158730163,adv,-4.01705215419501,del,0.574324269101571,adv,0.1159741822402135,adv,-0.1302826852438761,del
-0.1534116938775511,del,3.5758730158730163,adv,-4.01705215419501,del,0.5810810267348794,adv,0.1159741822402135,adv,-0.1302826852438761,del
-0.1534116938775511,del,3.5758730158730163,adv,-4.01705215419501,del,0.5810810267348794,adv,0.1159741822402135,adv,-0.1302826852438761,del
-0.1527656020408194,del,3.5758730158730145,adv,-4.017052154195014,del,0.5878377843681878,adv,0.1159741822402135,adv,-0.1302826852438762,del
-0.1521195102040806,del,3.622312925170069,adv,-3.970612244897957,del,0.5945945420014962,adv,0.1174803404511253,adv,-0.1287765270329642,del
-0.2211332823129232,del,3.6919727891156473,adv,-3.924172335600908,del,0.6013512996348045,adv,0.1197395777674931,adv,-0.1272703688220525,del
-0.2901470544217694,del,3.715192743764172,adv,-3.993832199546485,del,0.608108057268113,adv,0.120492656872949,adv,-0.1295296061384202,del
-0.2901470544217694,del,3.715192743764172,adv,-3.993832199546485,del,0.608108057268113,adv,0.120492656872949,adv,-0.1295296061384202,del
-0.3359408718820873,del,3.715192743764174,adv,-4.040272108843535,del,0.6148648149014214,adv,0.120492656872949,adv,-0.131035764349332,del
-0.3352947800453485,del,3.715192743764174,adv,-4.0402721088435385,del,0.6216215725347297,adv,0.1204926568729491,adv,-0.1310357643493321,del
-0.3352947800453485,del,3.715192743764174,adv,-4.0402721088435385,del,0.6216215725347297,adv,0.1204926568729491,adv,-0.1310357643493321,del
-0.3346486882086168,del,3.7151927437641694,adv,-3.9706122448979606,del,0.6283783301680381,adv,0.120492656872949,adv,-0.1287765270329643,del
-0.3340025963718851,del,3.7151927437641694,adv,-3.877732426303858,del,0.6351350878013466,adv,0.120492656872949,adv,-0.1257642106111407,del
-0.3340025963718851,del,3.7151927437641694,adv,-3.877732426303858,del,0.6351350878013466,adv,0.120492656872949,adv,-0.1257642106111407,del
-0.3333565045351463,del,3.715192743764174,adv,-3.8545124716553296,del,0.6418918454346549,adv,0.1204926568729491,adv,-0.1250111315056846,del
-0.332710412698411,del,3.7151927437641694,adv,-3.8545124716553296,del,0.6486486030679632,adv,0.120492656872949,adv,-0.1250111315056846,del
-0.3320643208616793,del,3.7151927437641694,adv,-3.8545124716553296,del,0.6554053607012718,adv,0.1204926568729489,adv,-0.1250111315056847,del
-0.3314182290249441,del,3.761632653061227,adv,-3.854512471655326,del,0.6621621183345802,adv,0.121998815083861,adv,-0.1250111315056846,del
-0.3314182290249441,del,3.761632653061227,adv,-3.854512471655326,del,0.6621621183345802,adv,0.121998815083861,adv,-0.1250111315056846,del
-0.5165317743764177,del,3.761632653061224,adv,-3.900952380952383,del,0.6689188759678886,adv,0.121998815083861,adv,-0.1265172897165966,del
-0.6087655011337851,del,3.715192743764174,adv,-3.970612244897957,del,0.6756756336011969,adv,0.120492656872949,adv,-0.1287765270329642,del
-0.6087655011337851,del,3.715192743764174,adv,-3.970612244897957,del,0.6756756336011969,adv,0.120492656872949,adv,-0.1287765270329642,del
-0.6313393639455782,del,3.8545124716553296,adv,-3.993832199546485,del,0.6824323912345054,adv,0.1250111315056847,adv,-0.1295296061384202,del
-0.630693272108843,del,3.8545124716553296,adv,-3.993832199546485,del,0.6891891488678137,adv,0.1250111315056847,adv,-0.1295296061384202,del
-0.630693272108843,del,3.8545124716553296,adv,-3.993832199546485,del,0.6891891488678137,adv,0.1250111315056847,adv,-0.1295296061384202,del
-0.653267134920636,del,3.831292517006801,adv,-3.9706122448979606,del,0.6959459065011222,adv,0.1242580524002286,adv,-0.1287765270329643,del
-0.6758409977324256,del,3.808072562358277,adv,-3.993832199546485,del,0.7027026641344305,adv,0.1235049732947728,adv,-0.1295296061384202,del
-0.6751949058956939,del,3.808072562358277,adv,-3.993832199546485,del,0.709459421767739,adv,0.1235049732947727,adv,-0.1295296061384203,del
-0.7674286326530613,del,3.715192743764174,adv,-4.086712018140588,del,0.7162161794010473,adv,0.1204926568729491,adv,-0.132541922560244,del
