O,O_N,B,B_Nom,C,C_Nom,O_BE,O_BE_Nom,B_BE,B_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.1924713219954646,adv,-0.1625396825396827,del,-0.0696598639455783,none,0.0216216179401047,none,-0.0052715537381915,none,-0.0022592373163677,none
-0.0097965850340135,none,-0.3715192743764173,del,-0.2321995464852606,del,0.0432432358802094,none,-0.0120492656872949,none,-0.0075307910545593,none
-0.0030849002267574,none,-0.7198185941043085,del,-0.2321995464852606,del,0.0648648538203142,none,-0.0233454522691339,none,-0.0075307910545593,none
-0.1124729886621316,del,-0.8126984126984129,del,-0.3250793650793651,del,0.0864864717604189,none,-0.0263577686909576,none,-0.010543107476383,none
-0.1057613038548757,del,-1.2074376417233568,del,-0.3947392290249438,del,0.1081080897005236,adv,-0.0391601134837084,none,-0.0128023447927508,none
-0.2383693469387759,del,-1.4164172335600904,del,-0.5340589569160992,del,0.1297297076406284,adv,-0.0459378254328118,none,-0.0173208194254864,none
-0.2548776167800453,del,-1.5789569160997736,del,-0.5340589569161001,del,0.1513513255807331,adv,-0.0512093791710033,none,-0.0173208194254864,none
-0.2713858866213154,del,-1.927256235827664,del,-0.5804988662131523,del,0.1729729435208378,adv,-0.0625055657528423,none,-0.0188269776363983,none
-0.3111141111111113,del,-2.0897959183673462,del,-0.6269387755102036,del,0.1945945614609426,adv,-0.0677771194910338,none,-0.0203331358473101,none
-0.3740622902494337,del,-2.461315192743765,del,-0.7430385487528355,del,0.2162161794010473,adv,-0.0798263851783288,none,-0.0240985313745898,none
-0.5298902879818606,del,-2.623854875283447,del,-0.8823582766439912,del,0.237837797341152,adv,-0.0850979389165203,none,-0.0286170060073254,none
-0.5696185124716564,del,-2.786394557823129,del,-0.9055782312925178,del,0.2594594152812568,adv,-0.0903694926547118,none,-0.0293700851127813,none
-0.5629068276643991,del,-3.0882539682539694,del,-0.9287981859410444,del,0.2810810332213614,adv,-0.100159521025639,del,-0.0301231642182373,none
-0.6258550068027198,del,-3.366893424036279,del,-0.975238095238094,del,0.3027026511614662,adv,-0.10919647029111,del,-0.031629322429149,none
-0.6191433219954643,del,-3.808072562358277,del,-1.0681179138321983,del,0.3243242691015709,adv,-0.1235049732947728,del,-0.0346416388509728,none
-0.6124316371882088,del,-3.924172335600908,del,-1.0681179138321983,del,0.3459458870416757,adv,-0.1272703688220524,del,-0.0346416388509728,none
-0.6206857721088443,del,-4.179591836734694,del,-1.0681179138322,del,0.3567566960117281,adv,-0.1355542389820677,del,-0.0346416388509728,none
-0.6057199523809533,del,-4.179591836734694,del,-1.0681179138322,del,0.3675675049817805,adv,-0.1355542389820677,del,-0.0346416388509728,none
-0.6139740873015889,del,-4.179591836734696,del,-1.0681179138322,del,0.3783783139518328,adv,-0.1355542389820678,del,-0.0346416388509728,none
-0.6222282222222226,del,-4.179591836734694,del,-0.975238095238094,del,0.3891891229218852,adv,-0.1355542389820677,del,-0.031629322429149,none
-0.6072624024943298,del,-4.156371882086168,del,-0.6965986394557806,del,0.3999999318919375,adv,-0.1348011598766118,del,-0.0225923731636779,none
-0.6155165374149654,del,-4.1563718820861695,del,-0.6037188208616779,del,0.4108107408619899,adv,-0.1348011598766119,del,-0.0195800567418542,none
-0.6237706723356009,del,-4.1563718820861695,del,-0.5804988662131514,del,0.4216215498320422,adv,-0.1348011598766118,del,-0.0188269776363982,none
-0.6088048526077099,del,-4.156371882086171,del,-0.5572789115646266,del,0.4324323588020946,adv,-0.1348011598766119,del,-0.0180738985309423,none
-0.6081587607709746,del,-4.1563718820861695,del,-0.5572789115646248,del,0.439189116435403,adv,-0.1348011598766119,del,-0.0180738985309423,none
-0.6075126689342412,del,-4.481451247165534,del,-0.5572789115646266,del,0.4459458740687114,adv,-0.1453442673529948,del,-0.0180738985309423,none
-0.6075126689342412,del,-4.481451247165534,del,-0.5572789115646266,del,0.4459458740687114,adv,-0.1453442673529948,del,-0.0180738985309423,none
-0.421106939909297,del,-4.295691609977327,del,-0.3715192743764159,del,0.4527026317020198,adv,-0.1393196345093475,del,-0.0120492656872948,none
-0.4204608480725635,del,-4.295691609977327,del,-0.3715192743764177,del,0.4594593893353282,adv,-0.1393196345093474,del,-0.0120492656872949,none
