O,O_N,B,B_Nom,C,C_Nom,O_BE,O_BE_Nom,B_BE,B_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.0299316394557823,none,0.0,none,-0.2786394557823128,del,0.0216216179401047,none,0.0,none,-0.0090369492654711,none
-0.0097965850340135,none,0.0232199546485261,none,-0.3715192743764173,del,0.0432432358802094,none,0.0007530791054559,none,-0.0120492656872949,none
-0.0030849002267574,none,0.0464399092970522,none,-0.6501587301587302,del,0.0648648538203142,none,0.0015061582109118,none,-0.021086214952766,none
-0.2285727619047617,del,0.0,none,-0.8591383219954647,del,0.0864864717604189,none,0.0,none,-0.0278639269018694,none
-0.1522012131519274,del,0.0232199546485256,none,-1.0448979591836731,del,0.1081080897005236,adv,0.0007530791054559,none,-0.0338885597455169,none
-0.2383693469387755,del,0.0,none,-1.230657596371882,del,0.1297297076406284,adv,0.0,none,-0.0399131925891644,none
-0.2548776167800453,del,0.0,none,-1.369977324263039,del,0.1513513255807331,adv,0.0,none,-0.0444316672219,none
-0.3410457505668942,del,0.0464399092970513,none,-1.555736961451248,del,0.1729729435208378,adv,0.0015061582109118,none,-0.0504563000655474,none
-0.4039939297052166,del,-0.0232199546485265,none,-1.857596371882087,del,0.1945945614609426,adv,-0.0007530791054559,none,-0.0602463284364745,none
-0.4437221541950116,del,0.0464399092970513,none,-1.950476190476192,del,0.2162161794010473,adv,0.0015061582109118,none,-0.0632586448582982,none
-0.506670333333334,del,0.0232199546485247,none,-1.9969160997732427,del,0.237837797341152,adv,0.0007530791054559,none,-0.0647648030692101,none
-0.7089382403628122,del,-0.0232199546485247,none,-2.1362358276643985,del,0.2594594152812568,adv,-0.0007530791054558,none,-0.0692832777019457,none
-0.7022265555555549,del,0.0,none,-2.182675736961452,del,0.2810810332213614,adv,0.0,none,-0.0707894359128575,none
-0.9044944625850332,del,0.0464399092970531,none,-2.3684353741496587,del,0.3027026511614662,adv,0.0015061582109118,none,-0.076814068756505,none
-0.8977827777777776,del,0.0928798185941044,none,-2.623854875283447,del,0.3243242691015709,adv,0.0030123164218237,none,-0.0850979389165202,none
-0.9375110022675734,del,0.1625396825396841,adv,-2.9721541950113366,del,0.3459458870416757,adv,0.0052715537381916,none,-0.0963941254983592,none
-0.945765137188209,del,0.1625396825396823,adv,-2.9721541950113384,del,0.3567566960117281,adv,0.0052715537381915,none,-0.0963941254983592,none
-0.930799317460318,del,0.2554195011337867,adv,-2.9721541950113384,del,0.3675675049817805,adv,0.0082838701600152,none,-0.0963941254983593,none
