O,O_N,A,A_Nom,B,B_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,B_BE,B_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.4246708684807257,adv,0.0928798185941045,none,0.0696598639455783,none,0.0216216179401047,none,0.0030123164218237,none,0.0022592373163678,none
0.431382553287982,adv,0.2321995464852611,adv,0.1625396825396827,adv,0.0432432358802094,none,0.0075307910545593,none,0.0052715537381915,none
0.7399536485260771,adv,0.2321995464852611,adv,0.2321995464852606,adv,0.0648648538203142,none,0.0075307910545593,none,0.0075307910545593,none
0.723445378684807,adv,0.2321995464852602,adv,0.2321995464852606,adv,0.0864864717604189,none,0.0075307910545592,none,0.0075307910545593,none
0.98557656462585,adv,0.3018594104308389,adv,0.3482993197278903,adv,0.1081080897005236,adv,0.0097900283709271,none,0.0112961865818389,none
0.9922882494331056,adv,0.3018594104308389,adv,0.3482993197278903,adv,0.1297297076406284,adv,0.0097900283709271,none,0.0112961865818389,none
1.2079795260770974,adv,0.3715192743764168,adv,0.4876190476190469,adv,0.1513513255807331,adv,0.0120492656872949,none,0.0158146612145745,none
1.2146912108843535,adv,0.2321995464852611,adv,0.4876190476190478,adv,0.1729729435208378,adv,0.0075307910545593,none,0.0158146612145745,none
1.4303824875283435,adv,0.3250793650793655,adv,0.5340589569160992,adv,0.1945945614609426,adv,0.010543107476383,none,0.0173208194254864,none
1.669293718820862,adv,0.3715192743764186,adv,0.5108390022675744,adv,0.2162161794010473,adv,0.0120492656872949,none,0.0165677403200305,none
1.6760054036281176,adv,0.3947392290249425,adv,0.5340589569161001,adv,0.237837797341152,adv,0.0128023447927508,none,0.0173208194254864,none
1.7059370430838996,adv,0.417959183673469,adv,0.5572789115646266,adv,0.2594594152812568,adv,0.0135554238982067,none,0.0180738985309423,none
1.828748501133788,adv,0.3250793650793646,adv,0.5108390022675753,adv,0.2810810332213614,adv,0.010543107476383,none,0.0165677403200305,none
2.1140996417233566,adv,0.5340589569161001,adv,0.8126984126984134,adv,0.3027026511614662,adv,0.0173208194254864,none,0.0263577686909576,none
2.2136911451247165,adv,0.5572789115646248,adv,0.8591383219954647,adv,0.3243242691015709,adv,0.0180738985309423,none,0.0278639269018694,none
2.220402829931972,adv,0.3715192743764159,adv,0.8591383219954647,adv,0.3459458870416757,adv,0.0120492656872948,none,0.0278639269018695,none
2.2121486950113365,adv,0.3715192743764159,adv,0.8591383219954647,adv,0.3567566960117281,adv,0.0120492656872948,none,0.0278639269018694,none
2.134234696145123,adv,0.2786394557823115,adv,0.8359183673469381,adv,0.3675675049817805,adv,0.0090369492654711,none,0.0271108477964134,none
2.1027606065759628,adv,0.2554195011337867,adv,0.8126984126984134,adv,0.3783783139518328,adv,0.0082838701600152,none,0.0263577686909576,none
1.7926470612244891,adv,-0.0464399092970531,none,0.7894784580498868,adv,0.3891891229218852,adv,-0.0015061582109119,none,0.0256046895855016,none
1.4825335158730155,adv,-0.3715192743764195,del,0.7894784580498868,adv,0.3999999318919375,adv,-0.0120492656872949,none,0.0256046895855017,none
1.404619517006804,adv,-0.4411791383219956,del,0.766258503401362,adv,0.4108107408619899,adv,-0.0143085030036627,none,0.0248516104800458,none
1.3499254727891152,adv,-0.4876190476190487,del,0.8591383219954647,adv,0.4216215498320422,adv,-0.0158146612145746,none,0.0278639269018694,none
1.3416713378684817,adv,-0.5108390022675735,del,0.8591383219954665,adv,0.4324323588020946,adv,-0.0165677403200305,none,0.0278639269018695,none
1.342317429705215,adv,-0.5108390022675735,del,0.8591383219954647,adv,0.439189116435403,adv,-0.0165677403200305,none,0.0278639269018694,none
1.2036437936507929,adv,-0.5804988662131549,del,0.8126984126984134,adv,0.4459458740687114,adv,-0.0188269776363984,none,0.0263577686909576,none
1.2036437936507929,adv,-0.5804988662131549,del,0.8126984126984134,adv,0.4459458740687114,adv,-0.0188269776363984,none,0.0263577686909576,none
1.204289885487528,adv,-0.4876190476190469,del,0.8591383219954647,adv,0.4527026317020198,adv,-0.0158146612145744,none,0.0278639269018695,none
1.2049359773242614,adv,-0.4876190476190505,del,0.8591383219954647,adv,0.4594593893353282,adv,-0.0158146612145746,none,0.0278639269018694,none
1.2049359773242614,adv,-0.4876190476190505,del,0.8591383219954647,adv,0.4594593893353282,adv,-0.0158146612145746,none,0.0278639269018694,none
1.2055820691609984,adv,-0.4876190476190452,del,0.8591383219954665,adv,0.4662161469686366,adv,-0.0158146612145745,none,0.0278639269018695,none
1.206228160997732,adv,-0.4876190476190452,del,0.8591383219954665,adv,0.4729729046019451,adv,-0.0158146612145744,none,0.0278639269018695,none
1.206228160997732,adv,-0.4876190476190452,del,0.8591383219954665,adv,0.4729729046019451,adv,-0.0158146612145744,none,0.0278639269018695,none
1.2068742528344671,adv,-0.4876190476190487,del,0.8591383219954647,adv,0.4797296622352534,adv,-0.0158146612145745,none,0.0278639269018695,none
1.1843003900226758,adv,-0.4876190476190452,del,0.8591383219954647,adv,0.4864864198685618,adv,-0.0158146612145745,none,0.0278639269018694,none
1.0224067993197288,adv,-0.5804988662131514,del,0.766258503401362,adv,0.4932431775018702,adv,-0.0188269776363982,none,0.0248516104800458,none
0.9766129818594091,adv,-0.6037188208616797,del,0.7198185941043089,adv,0.4999999351351786,adv,-0.0195800567418542,none,0.0233454522691338,none
0.9766129818594091,adv,-0.6037188208616797,del,0.7198185941043089,adv,0.4999999351351786,adv,-0.0195800567418542,none,0.0233454522691338,none
0.9772590736961462,adv,-0.6037188208616762,del,0.7198185941043089,adv,0.506756692768487,adv,-0.0195800567418541,none,0.0233454522691338,none
