O,O_N,A,A_Nom,B,B_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,B_BE,B_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.2389112312925169,adv,-0.0696598639455783,none,-0.0232199546485261,none,0.0216216179401047,none,-0.0022592373163677,none,-0.0007530791054559,none
0.1991830068027209,adv,-0.0928798185941044,none,0.0464399092970517,none,0.0432432358802094,none,-0.0030123164218237,none,0.0015061582109118,none
0.5774139659863944,adv,-0.0928798185941044,none,0.1625396825396823,adv,0.0648648538203142,none,-0.0030123164218237,none,0.0052715537381915,none
0.5609056961451251,adv,-0.0928798185941035,none,0.1625396825396832,adv,0.0864864717604189,none,-0.0030123164218237,none,0.0052715537381915,none
0.9159167006802722,adv,-0.0928798185941044,none,0.2089795918367345,adv,0.1081080897005236,adv,-0.0030123164218237,none,0.0067777119491033,none
0.9226283854875276,adv,-0.0464399092970522,none,0.2089795918367345,adv,0.1297297076406284,adv,-0.0015061582109118,none,0.0067777119491033,none
1.2544194353741496,adv,0.0232199546485256,none,0.3482993197278912,adv,0.1513513255807331,adv,0.0007530791054559,none,0.0112961865818389,none
1.3075710294784582,adv,-0.0696598639455778,none,0.3947392290249434,adv,0.1729729435208378,adv,-0.0022592373163677,none,0.0128023447927508,none
1.3839425782312915,adv,-0.1393197278911566,del,0.3947392290249425,adv,0.1945945614609426,adv,-0.0045184746327355,none,0.0128023447927508,none
1.5067540362811798,adv,-0.1625396825396823,del,0.3250793650793664,adv,0.2162161794010473,adv,-0.0052715537381915,none,0.010543107476383,none
1.4902457664399087,adv,-0.3715192743764177,del,0.3250793650793646,adv,0.237837797341152,adv,-0.0120492656872949,none,0.010543107476383,none
1.496957451247166,adv,-0.4411791383219938,del,0.2554195011337885,adv,0.2594594152812568,adv,-0.0143085030036626,none,0.0082838701600153,none
1.6197689092970524,adv,-0.5340589569161001,del,0.1160997732426292,adv,0.2810810332213614,adv,-0.0173208194254864,none,0.0037653955272796,none
1.6729205034013628,adv,-0.6037188208616762,del,0.1857596371882106,adv,0.3027026511614662,adv,-0.0195800567418541,none,0.0060246328436475,none
2.0511514625850342,adv,-0.5572789115646266,del,0.3947392290249425,adv,0.3243242691015709,adv,-0.0180738985309423,none,0.0128023447927508,none
2.2436227845805004,adv,-0.3715192743764159,del,0.3482993197278929,adv,0.3459458870416757,adv,-0.0120492656872948,none,0.011296186581839,none
2.560448014739229,adv,-0.2554195011337867,del,0.4411791383219956,adv,0.3567566960117281,adv,-0.0082838701600152,none,0.0143085030036627,none
2.5754138344671187,adv,-0.3947392290249443,del,0.4411791383219938,adv,0.3675675049817805,adv,-0.0128023447927508,none,0.0143085030036626,none
2.567159699546483,adv,-0.3947392290249443,del,0.4411791383219938,adv,0.3783783139518328,adv,-0.0128023447927508,none,0.0143085030036626,none
