O,O_N,A,A_Nom,C,C_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.0763715487528345,none,0.0696598639455784,none,0.0464399092970522,none,0.0216216179401047,none,0.0022592373163678,none,0.0015061582109118,none
-0.102676403628118,del,0.1625396825396823,adv,0.0464399092970522,none,0.0432432358802094,none,0.0052715537381915,none,0.0015061582109118,none
-0.0030849002267574,none,0.2554195011337867,adv,0.1393197278911566,adv,0.0648648538203142,none,0.0082838701600152,none,0.0045184746327355,none
-0.1589128979591838,del,0.3482993197278907,adv,0.2089795918367345,adv,0.0864864717604189,none,0.0112961865818389,none,0.0067777119491033,none
-0.152201213151927,del,0.5572789115646262,adv,0.2089795918367349,adv,0.1081080897005236,adv,0.0180738985309423,none,0.0067777119491033,none
-0.3080292108843538,del,0.3947392290249429,adv,0.1625396825396827,adv,0.1297297076406284,adv,0.0128023447927508,none,0.0052715537381915,none
-0.3245374807256231,del,0.6501587301587306,adv,0.2089795918367354,adv,0.1513513255807331,adv,0.021086214952766,none,0.0067777119491033,none
-0.3874856598639455,del,0.6269387755102045,adv,0.1625396825396823,adv,0.1729729435208378,adv,0.0203331358473101,none,0.0052715537381915,none
-0.4504338390022679,del,0.6965986394557824,adv,0.1393197278911557,adv,0.1945945614609426,adv,0.0225923731636779,none,0.0045184746327355,none
-0.4437221541950116,del,0.8591383219954647,adv,0.1393197278911557,adv,0.2162161794010473,adv,0.0278639269018694,none,0.0045184746327355,none
-0.5066703333333331,del,0.9055782312925178,adv,0.1393197278911566,adv,0.237837797341152,adv,0.0293700851127813,none,0.0045184746327356,none
-0.5928384671201812,del,1.068117913832201,adv,0.0928798185941062,none,0.2594594152812568,adv,0.0346416388509729,none,0.0030123164218237,none
-0.5861267823129239,del,1.0681179138322,adv,0.0928798185941044,none,0.2810810332213614,adv,0.0346416388509728,none,0.0030123164218237,none
-0.6722949160997729,del,1.253877551020408,adv,0.1160997732426309,adv,0.3027026511614662,adv,0.0406662716946203,none,0.0037653955272797,none
-0.6655832312925174,del,1.2538775510204072,adv,0.1160997732426309,adv,0.3243242691015709,adv,0.0406662716946202,none,0.0037653955272796,none
-0.844631183673469,del,1.253877551020409,adv,0.0464399092970531,none,0.3459458870416757,adv,0.0406662716946203,none,0.0015061582109118,none
-0.8528853185941045,del,1.2538775510204072,adv,0.0464399092970531,none,0.3567566960117281,adv,0.0406662716946202,none,0.0015061582109118,none
-0.8611394535147401,del,1.2306575963718809,adv,0.1160997732426309,adv,0.3675675049817805,adv,0.0399131925891643,none,0.0037653955272796,none
-0.8693935884353756,del,1.2306575963718809,adv,0.1160997732426292,adv,0.3783783139518328,adv,0.0399131925891643,none,0.0037653955272796,none
-1.1098472698412714,del,1.3003174603174583,adv,0.0696598639455778,none,0.3891891229218852,adv,0.0421724299055321,none,0.0022592373163677,none
-1.4199608151927432,del,1.2306575963718809,adv,0.0464399092970531,none,0.3999999318919375,adv,0.0399131925891643,none,0.0015061582109118,none
