O,O_N,B,B_Nom,C,C_Nom,O_BE,O_BE_Nom,B_BE,B_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.4246708684807257,adv,-0.1393197278911562,del,-0.3250793650793651,del,0.0216216179401047,none,-0.0045184746327355,none,-0.010543107476383,none
0.4081625986394559,adv,-0.1625396825396823,del,-0.4876190476190474,del,0.0432432358802094,none,-0.0052715537381915,none,-0.0158146612145745,none
0.9489332403628116,adv,-0.3250793650793655,del,-0.6965986394557819,del,0.0648648538203142,none,-0.010543107476383,none,-0.0225923731636779,none
0.9324249705215424,adv,-0.3250793650793651,del,-0.8359183673469377,del,0.0864864717604189,none,-0.010543107476383,none,-0.0271108477964134,none
1.3338758843537413,adv,-0.4179591836734699,del,-1.0448979591836736,del,0.1081080897005236,adv,-0.0135554238982067,none,-0.0338885597455169,none
1.3405875691609968,adv,-0.5108390022675744,del,-1.2306575963718824,del,0.1297297076406284,adv,-0.0165677403200305,none,-0.0399131925891644,none
1.649158664399093,adv,-0.8359183673469399,del,-1.5325170068027214,del,0.1513513255807331,adv,-0.0271108477964135,none,-0.0497032209600915,none
1.679090303854875,adv,-0.8591383219954647,del,-1.8343764172335604,del,0.1729729435208378,adv,-0.0278639269018694,none,-0.0594932493310186,none
1.964441444444443,adv,-0.9752380952380966,del,-2.1130158730158746,del,0.1945945614609426,adv,-0.0316293224291491,none,-0.0685301985964898,none
2.342672403628118,adv,-0.7662585034013603,del,-2.2987755102040826,del,0.2162161794010473,adv,-0.0248516104800457,none,-0.0745548314401373,none
2.3261641337868486,adv,-1.3003174603174603,del,-2.716734693877552,del,0.237837797341152,adv,-0.0421724299055321,none,-0.088110255338344,none
2.47219554648526,adv,-1.1609977324263046,del,-2.9024943310657605,del,0.2594594152812568,adv,-0.0376539552727966,none,-0.0941348881819915,none
2.757546687074832,adv,-1.323537414965985,del,-3.088253968253968,del,0.2810810332213614,adv,-0.042925509010988,none,-0.1001595210256389,del
2.764258371882088,adv,-1.3003174603174583,del,-3.529433106575963,del,0.3027026511614662,adv,-0.0421724299055321,none,-0.1144680240293016,del
3.072829467120181,adv,-1.5325170068027223,del,-3.808072562358277,del,0.3243242691015709,adv,-0.0497032209600915,none,-0.1235049732947728,del
3.1492010158730164,adv,-1.7414965986394542,del,-4.040272108843535,del,0.3459458870416757,adv,-0.0564809329091948,none,-0.131035764349332,del
3.3267065181405897,adv,-1.7647165532879825,del,-4.01705215419501,del,0.3567566960117281,adv,-0.0572340120146508,none,-0.1302826852438762,del
3.434552156462585,adv,-1.6718367346938765,del,-3.924172335600904,del,0.3675675049817805,adv,-0.054221695592827,none,-0.1272703688220523,del
3.4262980215419514,adv,-1.6718367346938745,del,-3.924172335600902,del,0.3783783139518328,adv,-0.0542216955928269,none,-0.1272703688220523,del
