O,O_N,A,A_Nom,B,B_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,B_BE,B_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.0763715487528343,none,-0.0464399092970522,none,-0.0464399092970521,none,0.0216216179401047,none,-0.0015061582109118,none,-0.0015061582109118,none
0.0366433242630386,none,0.0696598639455783,none,0.0,none,0.0432432358802094,none,0.0022592373163677,none,0.0,none
0.0433550090702947,none,0.1160997732426305,adv,0.0,none,0.0648648538203142,none,0.0037653955272796,none,0.0,none
0.0036267845804989,none,0.1625396825396827,adv,0.0232199546485261,none,0.0864864717604189,none,0.0052715537381915,none,0.0007530791054559,none
0.0335584240362814,none,0.1857596371882084,adv,0.0464399092970522,none,0.1081080897005236,adv,0.0060246328436474,none,0.0015061582109118,none
0.0402701088435364,none,0.2786394557823124,adv,0.0928798185941031,none,0.1297297076406284,adv,0.0090369492654711,none,0.0030123164218237,none
0.023761839002268,none,0.2786394557823133,adv,0.0928798185941044,none,0.1513513255807331,adv,0.0090369492654711,none,0.0030123164218237,none
0.0304735238095235,none,0.3018594104308389,adv,0.0928798185941044,none,0.1729729435208378,adv,0.0097900283709271,none,0.0030123164218237,none
0.1068450725623586,adv,0.3715192743764177,adv,0.1625396825396841,adv,0.1945945614609426,adv,0.0120492656872949,none,0.0052715537381915,none
0.2296565306122442,adv,0.4876190476190469,adv,0.2786394557823124,adv,0.2162161794010473,adv,0.0158146612145745,none,0.0090369492654711,none
0.2131482607709749,adv,0.5108390022675735,adv,0.2786394557823142,adv,0.237837797341152,adv,0.0165677403200305,none,0.0090369492654712,none
0.1037601723355994,adv,0.6037188208616762,adv,0.2554195011337858,adv,0.2594594152812568,adv,0.0195800567418541,none,0.0082838701600151,none
0.2033516757369611,adv,0.7198185941043072,adv,0.3482993197278894,adv,0.2810810332213614,adv,0.0233454522691338,none,0.0112961865818388,none
0.1868434058956918,adv,0.7198185941043072,adv,0.3482993197278912,adv,0.3027026511614662,adv,0.0233454522691338,none,0.0112961865818389,none
0.1935550907029473,adv,0.7198185941043072,adv,0.3482993197278894,adv,0.3243242691015709,adv,0.0233454522691338,none,0.0112961865818388,none
0.2002667755102027,adv,0.9287981859410426,adv,0.5804988662131496,adv,0.3459458870416757,adv,0.0301231642182372,none,0.0188269776363982,none
0.2848924591836734,adv,0.9520181405895692,adv,0.6269387755102045,adv,0.3567566960117281,adv,0.0308762433236932,none,0.0203331358473101,none
0.3230782335600892,adv,0.9520181405895674,adv,0.6501587301587293,adv,0.3675675049817805,adv,0.0308762433236931,none,0.021086214952766,none
0.3148240986394555,adv,0.9520181405895692,adv,0.6501587301587293,adv,0.3783783139518328,adv,0.0308762433236932,none,0.021086214952766,none
0.1440302811791376,adv,0.9520181405895692,adv,0.6733786848072558,adv,0.3891891229218852,adv,0.0308762433236931,none,0.0218392940582219,none
-0.166083264172336,del,0.9287981859410426,adv,0.6501587301587293,adv,0.3999999318919375,adv,0.0301231642182372,none,0.021086214952766,none
-0.3136571269841273,del,0.8823582766439895,adv,0.6269387755102027,adv,0.4108107408619899,adv,0.0286170060073253,none,0.0203331358473101,none
-0.3451312165532876,del,0.9287981859410426,adv,0.6269387755102027,adv,0.4216215498320422,adv,0.0301231642182372,none,0.0203331358473101,none
-0.3301653968253966,del,0.9520181405895692,adv,0.6269387755102027,adv,0.4324323588020946,adv,0.0308762433236932,none,0.0203331358473101,none
-0.3295193049886631,del,0.9520181405895674,adv,0.6269387755102027,adv,0.439189116435403,adv,0.030876243323693,none,0.0203331358473101,none
-0.3288732131519278,del,0.9520181405895692,adv,0.6733786848072558,adv,0.4459458740687114,adv,0.0308762433236932,none,0.0218392940582219,none
-0.3288732131519278,del,0.9520181405895692,adv,0.6733786848072558,adv,0.4459458740687114,adv,0.0308762433236932,none,0.0218392940582219,none
-0.3282271213151926,del,0.9520181405895692,adv,0.6733786848072558,adv,0.4527026317020198,adv,0.0308762433236932,none,0.0218392940582219,none
-0.3275810294784591,del,0.9520181405895692,adv,0.6733786848072558,adv,0.4594593893353282,adv,0.0308762433236932,none,0.021839294058222,none
-0.3275810294784591,del,0.9520181405895692,adv,0.6733786848072558,adv,0.4594593893353282,adv,0.0308762433236932,none,0.021839294058222,none
-0.3269349376417239,del,0.9520181405895692,adv,0.6733786848072558,adv,0.4662161469686366,adv,0.0308762433236932,none,0.0218392940582219,none
-0.3262888458049904,del,0.9520181405895674,adv,0.673378684807254,adv,0.4729729046019451,adv,0.0308762433236931,none,0.0218392940582219,none
-0.3262888458049904,del,0.9520181405895674,adv,0.673378684807254,adv,0.4729729046019451,adv,0.0308762433236931,none,0.0218392940582219,none
-0.3953026179138312,del,0.9055782312925178,adv,0.6733786848072558,adv,0.4797296622352534,adv,0.0293700851127813,none,0.021839294058222,none
-0.6036361179138314,del,0.9055782312925178,adv,0.6733786848072558,adv,0.4864864198685618,adv,0.0293700851127813,none,0.021839294058222,none
-0.7423097539682537,del,0.8591383219954647,adv,0.6501587301587293,adv,0.4932431775018702,adv,0.0278639269018695,none,0.021086214952766,none
-0.7416636621315202,del,0.8591383219954629,adv,0.6501587301587275,adv,0.4999999351351786,adv,0.0278639269018693,none,0.0210862149527659,none
-0.7416636621315202,del,0.8591383219954629,adv,0.6501587301587275,adv,0.4999999351351786,adv,0.0278639269018693,none,0.0210862149527659,none
-0.741017570294785,del,0.8591383219954647,adv,0.6501587301587293,adv,0.506756692768487,adv,0.0278639269018694,none,0.021086214952766,none
-0.7403714784580515,del,0.8591383219954629,adv,0.6501587301587275,adv,0.5135134504017954,adv,0.0278639269018694,none,0.021086214952766,none
-0.7403714784580515,del,0.8591383219954629,adv,0.6501587301587275,adv,0.5135134504017954,adv,0.0278639269018694,none,0.021086214952766,none
-0.7397253866213145,del,0.8591383219954665,adv,0.650158730158731,adv,0.5202702080351038,adv,0.0278639269018695,none,0.021086214952766,none
-0.7390792947845792,del,0.8591383219954647,adv,0.6501587301587293,adv,0.5270269656684121,adv,0.0278639269018695,none,0.0210862149527661,none
-0.7390792947845792,del,0.8591383219954647,adv,0.6501587301587293,adv,0.5270269656684121,adv,0.0278639269018695,none,0.0210862149527661,none
-0.7384332029478475,del,0.8591383219954629,adv,0.673378684807254,adv,0.5337837233017206,adv,0.0278639269018693,none,0.0218392940582219,none
-0.8074469750566937,del,0.8823582766439895,adv,0.7430385487528319,adv,0.540540480935029,adv,0.0286170060073253,none,0.0240985313745897,none
-0.969340565759639,del,0.8591383219954647,adv,0.7198185941043072,adv,0.5472972385683375,adv,0.0278639269018695,none,0.0233454522691338,none
-1.154454111111109,del,0.8126984126984151,adv,0.6269387755102045,adv,0.5540539962016457,adv,0.0263577686909576,none,0.0203331358473101,none
-1.154454111111109,del,0.8126984126984151,adv,0.6269387755102045,adv,0.5540539962016457,adv,0.0263577686909576,none,0.0203331358473101,none
-1.1538080192743756,del,0.8126984126984134,adv,0.6269387755102063,adv,0.5608107538349543,adv,0.0263577686909576,none,0.0203331358473102,none
-1.1531619274376403,del,0.8126984126984134,adv,0.6269387755102063,adv,0.5675675114682626,adv,0.0263577686909576,none,0.0203331358473102,none
-1.1531619274376403,del,0.8126984126984134,adv,0.6269387755102063,adv,0.5675675114682626,adv,0.0263577686909576,none,0.0203331358473102,none
-1.152515835600905,del,0.8126984126984134,adv,0.6269387755102027,adv,0.574324269101571,adv,0.0263577686909576,none,0.0203331358473101,none
-1.1518697437641698,del,0.8126984126984134,adv,0.626938775510208,adv,0.5810810267348794,adv,0.0263577686909576,none,0.0203331358473102,none
-1.1518697437641698,del,0.8126984126984134,adv,0.626938775510208,adv,0.5810810267348794,adv,0.0263577686909576,none,0.0203331358473102,none
-1.151223651927438,del,0.8126984126984134,adv,0.626938775510208,adv,0.5878377843681878,adv,0.0263577686909576,none,0.0203331358473103,none
-1.1505775600907029,del,0.8126984126984134,adv,0.6269387755102045,adv,0.5945945420014962,adv,0.0263577686909576,none,0.0203331358473102,none
-1.2195913321995455,del,0.7430385487528355,adv,0.6037188208616797,adv,0.6013512996348045,adv,0.0240985313745898,none,0.0195800567418543,none
-1.2421651950113386,del,0.7198185941043072,adv,0.6733786848072576,adv,0.608108057268113,adv,0.0233454522691338,none,0.021839294058222,none
-1.2421651950113386,del,0.7198185941043072,adv,0.6733786848072576,adv,0.608108057268113,adv,0.0233454522691338,none,0.021839294058222,none
-1.2415191031746031,del,0.7198185941043107,adv,0.6733786848072612,adv,0.6148648149014214,adv,0.0233454522691339,none,0.0218392940582221,none
-1.2408730113378643,del,0.7198185941043107,adv,0.6733786848072576,adv,0.6216215725347297,adv,0.0233454522691339,none,0.021839294058222,none
-1.2408730113378643,del,0.7198185941043107,adv,0.6733786848072576,adv,0.6216215725347297,adv,0.0233454522691339,none,0.021839294058222,none
-1.2402269195011328,del,0.7198185941043072,adv,0.6733786848072576,adv,0.6283783301680381,adv,0.0233454522691338,none,0.021839294058222,none
-1.2395808276643976,del,0.7198185941043107,adv,0.6733786848072612,adv,0.6351350878013466,adv,0.0233454522691339,none,0.0218392940582222,none
-1.2395808276643976,del,0.7198185941043107,adv,0.6733786848072612,adv,0.6351350878013466,adv,0.0233454522691339,none,0.0218392940582222,none
-1.2389347358276623,del,0.7198185941043107,adv,0.6733786848072576,adv,0.6418918454346549,adv,0.0233454522691338,none,0.021839294058222,none
-1.238288643990927,del,0.7198185941043107,adv,0.6733786848072576,adv,0.6486486030679632,adv,0.0233454522691339,none,0.021839294058222,none
-1.284082461451245,del,0.7894784580498886,adv,0.6501587301587328,adv,0.6554053607012718,adv,0.0256046895855016,none,0.021086214952766,none
-1.3298762789115663,del,0.8591383219954665,adv,0.7430385487528355,adv,0.6621621183345802,adv,0.0278639269018695,none,0.0240985313745898,none
-1.3298762789115663,del,0.8591383219954665,adv,0.7430385487528355,adv,0.6621621183345802,adv,0.0278639269018695,none,0.0240985313745898,none
-1.3292301870748275,del,0.8591383219954665,adv,0.743038548752839,adv,0.6689188759678886,adv,0.0278639269018695,none,0.02409853137459,none
-1.3285840952380925,del,0.8591383219954665,adv,0.743038548752839,adv,0.6756756336011969,adv,0.0278639269018694,none,0.0240985313745899,none
-1.3285840952380925,del,0.8591383219954665,adv,0.743038548752839,adv,0.6756756336011969,adv,0.0278639269018694,none,0.0240985313745899,none
-1.3279380034013606,del,0.8591383219954665,adv,0.7430385487528355,adv,0.6824323912345054,adv,0.0278639269018694,none,0.0240985313745898,none
-1.3272919115646251,del,0.8591383219954629,adv,0.7430385487528355,adv,0.6891891488678137,adv,0.0278639269018694,none,0.0240985313745898,none
-1.3272919115646251,del,0.8591383219954629,adv,0.7430385487528355,adv,0.6891891488678137,adv,0.0278639269018694,none,0.0240985313745898,none
-1.3498657743764184,del,0.8359183673469381,adv,0.7198185941043107,adv,0.6959459065011222,adv,0.0271108477964135,none,0.0233454522691339,none
-1.4420995011337858,del,0.7430385487528355,adv,0.6269387755102045,adv,0.7027026641344305,adv,0.0240985313745898,none,0.0203331358473101,none
-1.5343332278911568,del,0.7430385487528355,adv,0.5340589569161018,adv,0.709459421767739,adv,0.0240985313745898,none,0.0173208194254865,none
-1.6033469999999994,del,0.8359183673469381,adv,0.5340589569161018,adv,0.7162161794010473,adv,0.0271108477964135,none,0.0173208194254865,none
-1.6033469999999994,del,0.8359183673469381,adv,0.5340589569161018,adv,0.7162161794010473,adv,0.0271108477964135,none,0.0173208194254865,none
-1.6027009081632606,del,0.8591383219954665,adv,0.5572789115646302,adv,0.7229729370343556,adv,0.0278639269018695,none,0.0180738985309425,none
-1.6252747709750572,del,0.8591383219954629,adv,0.5572789115646266,adv,0.7297296946676641,adv,0.0278639269018694,none,0.0180738985309424,none
-1.6252747709750572,del,0.8591383219954629,adv,0.5572789115646266,adv,0.7297296946676641,adv,0.0278639269018694,none,0.0180738985309424,none
-1.6246286791383184,del,0.8591383219954665,adv,0.5572789115646302,adv,0.7364864523009724,adv,0.0278639269018695,none,0.0180738985309425,none
-1.6239825873015867,del,0.8591383219954665,adv,0.5572789115646266,adv,0.743243209934281,adv,0.0278639269018695,none,0.0180738985309424,none
-1.6239825873015867,del,0.8591383219954665,adv,0.5572789115646266,adv,0.743243209934281,adv,0.0278639269018695,none,0.0180738985309424,none
-1.6233364954648517,del,0.9520181405895692,adv,0.5572789115646266,adv,0.7499999675675892,adv,0.0308762433236932,none,0.0180738985309424,none
-1.6226904036281162,del,1.0216780045351506,adv,0.5572789115646302,adv,0.7567567252008978,adv,0.0331354806400611,none,0.0180738985309424,none
-1.6213982199546493,del,1.021678004535147,adv,0.5572789115646266,adv,0.7702702404675146,adv,0.033135480640061,none,0.0180738985309424,none
-1.6213982199546493,del,1.021678004535147,adv,0.5572789115646266,adv,0.7702702404675146,adv,0.033135480640061,none,0.0180738985309424,none
-1.6213982199546493,del,1.021678004535147,adv,0.5572789115646266,adv,0.7702702404675146,adv,0.033135480640061,none,0.0180738985309424,none
-1.6213982199546493,del,1.021678004535147,adv,0.5572789115646266,adv,0.7702702404675146,adv,0.033135480640061,none,0.0180738985309424,none
-1.6201060362811788,del,1.0216780045351506,adv,0.5572789115646302,adv,0.7837837557341314,adv,0.0331354806400611,none,0.0180738985309425,none
-1.6201060362811788,del,1.0216780045351506,adv,0.5572789115646302,adv,0.7837837557341314,adv,0.0331354806400611,none,0.0180738985309425,none
-1.6201060362811788,del,1.0216780045351506,adv,0.5572789115646302,adv,0.7837837557341314,adv,0.0331354806400611,none,0.0180738985309425,none
-1.6201060362811788,del,1.0216780045351506,adv,0.5572789115646302,adv,0.7837837557341314,adv,0.0331354806400611,none,0.0180738985309425,none
-1.711693671201811,del,0.9287981859410444,adv,0.6965986394557859,adv,0.797297271000748,adv,0.0301231642182372,none,0.022592373163678,none
-1.711693671201811,del,0.9287981859410444,adv,0.6965986394557859,adv,0.797297271000748,adv,0.0301231642182372,none,0.022592373163678,none
-1.711693671201811,del,0.9287981859410444,adv,0.6965986394557859,adv,0.797297271000748,adv,0.0301231642182372,none,0.022592373163678,none
-1.711693671201811,del,0.9287981859410444,adv,0.6965986394557859,adv,0.797297271000748,adv,0.0301231642182372,none,0.022592373163678,none
-1.7104014875283404,del,0.9984580498866258,adv,0.6965986394557859,adv,0.8108107862673648,adv,0.0323824015346052,none,0.0225923731636781,none
-1.8252090770975045,del,1.021678004535147,adv,0.5804988662131549,adv,0.8243243015339816,adv,0.033135480640061,none,0.0188269776363984,none
-1.8252090770975045,del,1.021678004535147,adv,0.5804988662131549,adv,0.8243243015339816,adv,0.033135480640061,none,0.0188269776363984,none
-1.8252090770975045,del,1.021678004535147,adv,0.5804988662131549,adv,0.8243243015339816,adv,0.033135480640061,none,0.0188269776363984,none
