O,O_N,A,A_Nom,C,C_Nom,O_BE,O_BE_Nom,A_BE,A_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.4014509138321996,adv,0.1160997732426306,adv,-0.0696598639455783,none,0.0216216179401047,none,0.0037653955272796,none,-0.0022592373163677,none
0.431382553287982,adv,0.1625396825396827,adv,-0.0464399092970522,none,0.0432432358802094,none,0.0052715537381915,none,-0.0015061582109118,none
0.716733693877551,adv,0.1160997732426305,adv,-0.0928798185941044,none,0.0648648538203142,none,0.0037653955272796,none,-0.0030123164218237,none
0.7002254240362809,adv,0.1857596371882084,adv,-0.0928798185941048,none,0.0864864717604189,none,0.0060246328436474,none,-0.0030123164218237,none
1.101676337868481,adv,0.3482993197278921,adv,-0.0696598639455778,none,0.1081080897005236,adv,0.011296186581839,none,-0.0022592373163677,none
1.1083880226757366,adv,0.3250793650793655,adv,-0.2786394557823124,del,0.1297297076406284,adv,0.010543107476383,none,-0.0090369492654711,none
1.347299253968254,adv,0.4411791383219956,adv,-0.1393197278911566,del,0.1513513255807331,adv,0.0143085030036627,none,-0.0045184746327356,none
1.8416299863945584,adv,0.5572789115646266,adv,-0.1393197278911548,del,0.1729729435208378,adv,0.0180738985309423,none,-0.0045184746327355,none
1.8483416712018137,adv,0.5572789115646266,adv,-0.1393197278911566,del,0.1945945614609426,adv,0.0180738985309423,none,-0.0045184746327355,none
2.319452448979592,adv,0.6733786848072558,adv,-0.1625396825396823,del,0.2162161794010473,adv,0.021839294058222,none,-0.0052715537381914,none
2.3029441791383203,adv,0.673378684807254,adv,-0.1625396825396841,del,0.237837797341152,adv,0.0218392940582219,none,-0.0052715537381916,none
2.3793157278911554,adv,0.6269387755102027,adv,-0.2786394557823133,del,0.2594594152812568,adv,0.0203331358473101,none,-0.0090369492654712,none
2.7575466870748304,adv,0.8126984126984116,adv,-0.3018594104308398,del,0.2810810332213614,adv,0.0263577686909575,none,-0.0097900283709271,none
2.810698281179137,adv,0.8823582766439895,adv,-0.2554195011337885,del,0.3027026511614662,adv,0.0286170060073253,none,-0.0082838701600153,none
3.1889292403628104,adv,0.9055782312925142,adv,-0.3947392290249443,del,0.3243242691015709,adv,0.0293700851127812,none,-0.0128023447927508,none
3.195640925170068,adv,0.905578231292516,adv,-0.3947392290249425,del,0.3459458870416757,adv,0.0293700851127812,none,-0.0128023447927508,none
3.442806291383219,adv,0.7430385487528337,adv,-0.5340589569161001,del,0.3567566960117281,adv,0.0240985313745897,none,-0.0173208194254864,none
3.45777211111111,adv,0.7430385487528337,adv,-0.5340589569161018,del,0.3675675049817805,adv,0.0240985313745897,none,-0.0173208194254865,none
3.449517976190476,adv,0.7430385487528355,adv,-0.5340589569161001,del,0.3783783139518328,adv,0.0240985313745898,none,-0.0173208194254864,none
3.4412638412698406,adv,0.7430385487528337,adv,-0.5340589569161001,del,0.3891891229218852,adv,0.0240985313745898,none,-0.0173208194254863,none
3.456229660997732,adv,0.7430385487528319,adv,-0.5804988662131532,del,0.3999999318919375,adv,0.0240985313745897,none,-0.0188269776363984,none
3.447975526077098,adv,0.7430385487528337,adv,-0.5804988662131514,del,0.4108107408619899,adv,0.0240985313745897,none,-0.0188269776363982,none
3.4397213911564624,adv,0.7430385487528337,adv,-0.5804988662131514,del,0.4216215498320422,adv,0.0240985313745898,none,-0.0188269776363982,none
3.454687210884355,adv,0.7430385487528355,adv,-0.6269387755102009,del,0.4324323588020946,adv,0.0240985313745898,none,-0.0203331358473101,none
3.4553333027210886,adv,0.6501587301587328,adv,-0.6269387755102045,del,0.439189116435403,adv,0.0210862149527661,none,-0.0203331358473102,none
3.4559793945578257,adv,0.4876190476190523,adv,-0.6269387755102009,del,0.4459458740687114,adv,0.0158146612145747,none,-0.0203331358473101,none
3.4559793945578257,adv,0.4876190476190523,adv,-0.6269387755102009,del,0.4459458740687114,adv,0.0158146612145747,none,-0.0203331358473101,none
3.456625486394559,adv,3.552713678800501e-15,none,-0.6269387755102009,del,0.4527026317020198,adv,1.1102230246251563e-16,none,-0.02033313584731,none
3.4572715782312926,adv,3.552713678800501e-15,none,-0.6269387755102045,del,0.4594593893353282,adv,1.1102230246251563e-16,none,-0.0203331358473101,none
3.4572715782312926,adv,3.552713678800501e-15,none,-0.6269387755102045,del,0.4594593893353282,adv,1.1102230246251563e-16,none,-0.0203331358473101,none
3.457917670068026,adv,-0.0928798185941026,none,-0.6269387755102045,del,0.4662161469686366,adv,-0.0030123164218236,none,-0.0203331358473101,none
3.458563761904763,adv,-0.2321995464852584,del,-0.6269387755102009,del,0.4729729046019451,adv,-0.0075307910545593,none,-0.0203331358473101,none
3.458563761904763,adv,-0.2321995464852584,del,-0.6269387755102009,del,0.4729729046019451,adv,-0.0075307910545593,none,-0.0203331358473101,none
3.4592098537414984,adv,-0.5804988662131514,del,-0.6269387755102045,del,0.4797296622352534,adv,-0.0188269776363982,none,-0.0203331358473102,none
3.436635990929707,adv,-1.091337868480725,del,-0.6269387755102009,del,0.4864864198685618,adv,-0.0353947179564287,none,-0.02033313584731,none
3.390842173469391,adv,-1.1377777777777744,del,-0.6269387755102009,del,0.4932431775018702,adv,-0.0369008761673406,none,-0.0203331358473101,none
