O,O_N,B,B_Nom,C,C_Nom,O_BE,O_BE_Nom,B_BE,B_BE_Nom,C_BE,C_BE_Nom
0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none
0.1228114580498865,adv,1.1102230246251563e-16,none,0.0464399092970522,none,0.0216216179401047,none,3.469446951953614e-18,none,0.0015061582109118,none
-0.0330165396825397,none,-0.0696598639455783,none,-0.0696598639455783,none,0.0432432358802094,none,-0.0022592373163677,none,-0.0022592373163677,none
-0.0727447641723357,none,-0.1160997732426305,del,-0.1160997732426305,del,0.0648648538203142,none,-0.0037653955272796,none,-0.0037653955272796,none
-0.1589128979591838,del,-0.1393197278911566,del,-0.1625396825396827,del,0.0864864717604189,none,-0.0045184746327355,none,-0.0052715537381915,none
-0.152201213151927,del,-0.1393197278911562,del,-0.1857596371882084,del,0.1081080897005236,adv,-0.0045184746327355,none,-0.0060246328436474,none
-0.2383693469387759,del,-0.1857596371882093,del,-0.2786394557823124,del,0.1297297076406284,adv,-0.0060246328436474,none,-0.0090369492654711,none
-0.2548776167800453,del,-0.1857596371882088,del,-0.2786394557823133,del,0.1513513255807331,adv,-0.0060246328436474,none,-0.0090369492654711,none
-0.2713858866213154,del,-0.2089795918367345,del,-0.3018594104308389,del,0.1729729435208378,adv,-0.0067777119491033,none,-0.0097900283709271,none
-0.2646742018140591,del,-0.2089795918367336,del,-0.3715192743764177,del,0.1945945614609426,adv,-0.0067777119491033,none,-0.0120492656872949,none
-0.2579625170068027,del,-0.2089795918367345,del,-0.4876190476190469,del,0.2162161794010473,adv,-0.0067777119491033,none,-0.0158146612145745,none
-0.2976907414965986,del,-0.2321995464852593,del,-0.5108390022675735,del,0.237837797341152,adv,-0.0075307910545592,none,-0.0165677403200305,none
-0.4999586485260767,del,-0.3482993197278903,del,-0.6037188208616762,del,0.2594594152812568,adv,-0.0112961865818389,none,-0.0195800567418541,none
-0.516466918367346,del,-0.3715192743764177,del,-0.7198185941043072,del,0.2810810332213614,adv,-0.0120492656872949,none,-0.0233454522691338,none
-0.5329751882086153,del,-0.3715192743764159,del,-0.7198185941043072,del,0.3027026511614662,adv,-0.0120492656872949,none,-0.0233454522691338,none
-0.5262635034013599,del,-0.3715192743764177,del,-0.7198185941043072,del,0.3243242691015709,adv,-0.0120492656872949,none,-0.0233454522691338,none
-0.7285314104308398,del,-0.3482993197278929,del,-0.9287981859410426,del,0.3459458870416757,adv,-0.011296186581839,none,-0.0301231642182372,none
-0.6671256814058957,del,-0.3250793650793646,del,-0.9520181405895692,del,0.3567566960117281,adv,-0.010543107476383,none,-0.0308762433236932,none
-0.6289399070294781,del,-0.3018594104308381,del,-0.9520181405895674,del,0.3675675049817805,adv,-0.009790028370927,none,-0.0308762433236931,none
-0.6371940419501136,del,-0.3018594104308398,del,-0.9520181405895692,del,0.3783783139518328,adv,-0.0097900283709271,none,-0.0308762433236932,none
-0.8079878594104315,del,-0.2786394557823133,del,-0.9520181405895692,del,0.3891891229218852,adv,-0.0090369492654711,none,-0.0308762433236931,none
-1.0948814501133786,del,-0.2786394557823133,del,-0.9287981859410426,del,0.3999999318919375,adv,-0.0090369492654711,none,-0.0301231642182372,none
-1.1960154036281168,del,-0.2554195011337867,del,-0.8823582766439895,del,0.4108107408619899,adv,-0.0082838701600152,none,-0.0286170060073253,none
-1.2739294024943302,del,-0.3018594104308398,del,-0.9287981859410426,del,0.4216215498320422,adv,-0.0097900283709271,none,-0.0301231642182372,none
-1.2821835374149655,del,-0.3250793650793664,del,-0.9520181405895692,del,0.4324323588020946,adv,-0.010543107476383,none,-0.0308762433236932,none
-1.2815374455782305,del,-0.3250793650793646,del,-0.9520181405895674,del,0.439189116435403,adv,-0.0105431074763829,none,-0.030876243323693,none
-1.280891353741497,del,-0.2786394557823133,del,-0.9520181405895692,del,0.4459458740687114,adv,-0.0090369492654712,none,-0.0308762433236932,none
-1.280891353741497,del,-0.2786394557823133,del,-0.9520181405895692,del,0.4459458740687114,adv,-0.0090369492654712,none,-0.0308762433236932,none
-1.2802452619047615,del,-0.2786394557823133,del,-0.9520181405895692,del,0.4527026317020198,adv,-0.0090369492654712,none,-0.0308762433236932,none
-1.2795991700680285,del,-0.2786394557823133,del,-0.9520181405895692,del,0.4594593893353282,adv,-0.0090369492654711,none,-0.0308762433236932,none
-1.2795991700680285,del,-0.2786394557823133,del,-0.9520181405895692,del,0.4594593893353282,adv,-0.0090369492654711,none,-0.0308762433236932,none
-1.278953078231293,del,-0.2786394557823133,del,-0.9520181405895692,del,0.4662161469686366,adv,-0.0090369492654712,none,-0.0308762433236932,none
-1.2783069863945578,del,-0.2786394557823133,del,-0.9520181405895674,del,0.4729729046019451,adv,-0.0090369492654712,none,-0.0308762433236931,none
-1.2783069863945578,del,-0.2786394557823133,del,-0.9520181405895674,del,0.4729729046019451,adv,-0.0090369492654712,none,-0.0308762433236931,none
-1.300880849206349,del,-0.2321995464852619,del,-0.9055782312925178,del,0.4797296622352534,adv,-0.0075307910545593,none,-0.0293700851127813,none
-1.5092143492063492,del,-0.2321995464852619,del,-0.9055782312925178,del,0.4864864198685618,adv,-0.0075307910545593,none,-0.0293700851127813,none
