OnSet desviation
0
0.09959150340136047
-0.26521608616780035
-0.2817243560090703
-0.4607723083900228
-0.45406062358276644
-0.7956482585034013
-0.8121565283446706
-0.9215446167800456
-1.0077127505668946
-1.0938808843537409
-1.2729288367346943
-1.4055368798185945
-1.3988251950113373
-1.4153334648526084
-1.408621780045351
-1.4019100952380956
-1.2708445022675736
-1.2326587278911578
-1.2409128628117934
-1.365266770975058
-1.67538031632653
-1.7300743605442168
-1.9240881326530612
-1.978782176870748
-1.9781360850340146
-1.9774899931972794
-1.9774899931972794
-1.976843901360544
-1.9761978095238106
-1.9761978095238106
-1.9755517176870754
-1.974905625850342
-1.974905625850342
-1.9742595340136049
-1.9968333968253962
-1.9961873049886627
-1.9955412131519275
-1.9955412131519275
-1.9948951213151922
-1.9942490294784587
-1.9942490294784587
-1.9936029376417235
-1.9929568458049882
-1.9929568458049882
-1.9923107539682547
-1.991664662131523
-2.0838983888888905
-2.222572024943311
-2.222572024943311
-2.2219259331065775
-2.2212798412698422
-2.2212798412698422
-2.2206337494331034
-2.2199876575963717
-2.2199876575963717
-2.21934156575964
-2.218695473922903
-2.287709246031742
-2.3799429727891166
-2.3799429727891166
-2.3792968809523813
-2.3786507891156425
-2.3786507891156425
-2.378004697278911
-2.3773586054421756
-2.3773586054421756
-2.3767125136054403
-2.376066421768705
-2.37542032993197
-2.444434102040816
-2.444434102040816
-2.4437880102040808
-2.4431419183673455
-2.4431419183673455
-2.4424958265306103
-2.441849734693875
-2.441849734693875
-2.4412036428571433
-2.440557551020408
-2.439911459183673
-2.4392653673469376
-2.4392653673469376
-2.4386192755102023
-2.4611931383219954
-2.4611931383219954
-2.4605470464852566
-2.459900954648525
-2.459900954648525
-2.4592548628117896
-2.226409224489796
-2.2251170408163254
-2.2251170408163254
-2.2251170408163254
-2.2251170408163254
-2.2238248571428585
-2.2238248571428585
-2.2238248571428585
-2.2238248571428585
-2.2225326734693844
-2.2225326734693844
-2.2225326734693844
-2.2225326734693844
-2.2909003537414954
-2.3128281247165496
-2.3128281247165496
-2.3128281247165496
-2.3128281247165496
-2.3115359410430827
-2.3115359410430827
-2.3115359410430827
-2.3115359410430827
-2.310243757369612
-2.310243757369612
-2.310243757369612
-2.310243757369612
-2.33217152834467
-2.4005392086167774
-2.4005392086167774
-2.4005392086167774
-2.4005392086167774
-2.3992470249433104
-2.3992470249433104
-2.3992470249433104
-2.3992470249433104
-2.39795484126984
-2.39795484126984
-2.39795484126984
-2.39795484126984
-2.512762430839004
-2.5114702471655335
-2.5114702471655335
-2.5114702471655335
-2.5114702471655335
-2.5101780634920594
-2.5101780634920594
-2.5101780634920594
-2.5101780634920594
-2.4624459705215394
-2.4624459705215394
-2.4624459705215394
-2.4624459705215394
-2.484373741496597
-1.5994310975056685
-1.5994310975056685
