OnSet desviation
0
0.04643990929705222
0.16253968253968232
-0.09287981859410444
-0.09287981859410355
0.023219954648526553
0.023219954648525665
-0.023219954648525665
0.1160997732426301
0.023219954648526553
0.11609977324262921
0.09287981859410444
0.06965986394557966
0.046439909297053106
0.20897959183673542
0.09287981859410444
0.20897959183673542
0.2321995464852602
0.16253968253968232
0.1625396825396841
0.13931972789115576
-0.18575963718820887
-0.2321995464852602
-0.44117913832199385
-0.46439909297052395
-0.5340589569160983
-0.5804988662131496
-0.5804988662131496
-0.5804988662131496
-0.5804988662131532
-0.5804988662131532
-0.5804988662131514
-0.5804988662131514
-0.5804988662131514
-0.5804988662131514
-0.7198185941043072
-0.6965986394557824
-0.6965986394557788
-0.6965986394557788
-0.6965986394557824
-0.6965986394557824
-0.6965986394557824
-0.6965986394557824
-0.6965986394557824
-0.6965986394557824
-0.6965986394557824
-0.6965986394557824
-0.6269387755102045
-0.6269387755102045
-0.6269387755102045
-0.7198185941043072
-0.7198185941043107
-0.7198185941043107
-0.7198185941043072
-0.7198185941043072
-0.7198185941043072
-0.7198185941043107
-0.8126984126984134
-0.7662585034013603
-0.6965986394557824
-0.6965986394557824
-0.6733786848072576
-0.673378684807254
-0.673378684807254
-0.6733786848072576
-0.6733786848072576
-0.6733786848072576
-0.7198185941043072
-0.7198185941043107
-0.7894784580498886
-0.8126984126984134
-0.8126984126984134
-0.789478458049885
-0.789478458049885
-0.789478458049885
-0.7894784580498886
-0.7662585034013603
-0.7662585034013603
-0.7430385487528355
-0.7430385487528355
-0.7430385487528355
-0.7430385487528319
-0.7430385487528319
-0.7430385487528355
-0.7430385487528355
-0.7430385487528355
-0.7430385487528355
-0.7430385487528319
-0.7430385487528319
-0.6965986394557824
-0.1625396825396841
-0.16253968253968054
-0.16253968253968054
-0.16253968253968054
-0.16253968253968054
-0.1625396825396841
-0.1625396825396841
-0.1625396825396841
-0.1625396825396841
-0.5572789115646266
-0.5572789115646266
-0.5572789115646266
-0.5572789115646266
-0.5572789115646231
-0.6037188208616797
-0.6037188208616797
-0.6037188208616797
-0.6037188208616797
-0.6733786848072576
-0.6733786848072576
-0.6733786848072576
-0.6733786848072576
-0.6733786848072576
-0.6733786848072576
-0.6733786848072576
-0.6733786848072576
-1.021678004535147
-1.1145578231292497
-1.1145578231292497
-1.1145578231292497
-1.1145578231292497
-1.3467573696145152
-1.3467573696145152
-1.3467573696145152
-1.3467573696145152
-1.3467573696145116
-1.3467573696145116
-1.3467573696145116
-1.3467573696145116
-1.4396371882086143
-1.5557369614512453
-1.5557369614512453
-1.5557369614512453
-1.5557369614512453
-1.5557369614512524
-1.5557369614512524
-1.5557369614512524
-1.5557369614512524
-1.648616780045355
-1.648616780045355
-1.648616780045355
-1.648616780045355
-1.695056689342401
-1.9736961451247197
-1.9736961451247197
