OnSet desviation,Nominal_OD
0.0,none
0.2156912766439909,adv
0.1759630521541952,adv
0.5077541020408165,adv
0.4912458321995467,adv
0.7069371088435368,adv
0.8065286122448976,adv
0.9525600249433106,adv
1.2379111655328794,adv
1.407162532879818,adv
1.669293718820862,adv
2.001084768707484,adv
2.4257556371882085,adv
2.641446913832201,adv
2.6481585986394567,adv
3.1192693764172343,adv
3.288520743764172,adv
3.721445747165532,adv
3.75963152154195,adv
3.751377386621314,adv
3.650243433106576,adv
3.3633498424036308,adv
3.2854358435374174,adv
3.253961753968253,adv
3.2689275736961463,adv
3.26957366553288,adv
3.3166596666666663,adv
3.3166596666666663,adv
3.317305758503404,adv
3.317951850340137,adv
3.317951850340137,adv
3.3185979421768703,adv
3.319244034013604,adv
3.319244034013604,adv
3.3198901258503426,adv
3.320536217687076,adv
3.3211823095238096,adv
3.3218284013605466,adv
3.3218284013605466,adv
3.32247449319728,adv
3.323120585034013,adv
3.323120585034013,adv
3.3702065861678,adv
3.370852678004536,adv
3.370852678004536,adv
3.3714987698412706,adv
3.3721448616780023,adv
3.3727909535147376,adv
3.3734370453514764,adv
3.3734370453514764,adv
3.374083137188208,adv
3.3747292290249438,adv
3.3747292290249438,adv
3.375375320861682,adv
3.376021412698414,adv
3.376021412698414,adv
3.376667504535145,adv
3.423753505668934,adv
3.424399597505669,adv
3.4250456893424044,adv
3.4250456893424044,adv
3.425691781179136,adv
3.426337873015875,adv
3.426337873015875,adv
3.42698396485261,adv
3.427630056689342,adv
3.427630056689342,adv
3.451496103174605,adv
3.4521421950113407,adv
3.4527882868480724,adv
3.453434378684804,adv
3.453434378684804,adv
3.454080470521543,adv
3.454726562358278,adv
3.454726562358278,adv
3.45537265419501,adv
3.4792387006802734,adv
3.4792387006802734,adv
3.479884792517005,adv
3.480530884353744,adv
3.481176976190476,adv
3.481823068027211,adv
3.481823068027211,adv
3.5753489784580523,adv
3.645654934240362,adv
3.645654934240362,adv
3.715960890022679,adv
3.7166069818594094,adv
3.7166069818594094,adv
3.7172530736961455,adv
4.693137260770975,adv
4.694429444444445,adv
4.694429444444445,adv
4.694429444444445,adv
4.694429444444445,adv
4.695721628117912,adv
4.695721628117912,adv
4.695721628117912,adv
4.695721628117912,adv
5.254292723356013,adv
5.254292723356013,adv
5.254292723356013,adv
5.254292723356013,adv
5.25558490702948,adv
5.280097045351475,adv
5.280097045351475,adv
5.280097045351475,adv
5.280097045351475,adv
5.327829138321995,adv
5.327829138321995,adv
5.327829138321995,adv
5.327829138321995,adv
5.329121321995469,adv
5.329121321995469,adv
5.329121321995469,adv
5.329121321995469,adv
5.400073369614507,adv
5.471025417233555,adv
5.471025417233555,adv
5.471025417233555,adv
5.471025417233555,adv
5.541977464852604,adv
5.541977464852604,adv
5.541977464852604,adv
5.541977464852604,adv
5.543269648526071,adv
5.543269648526071,adv
5.543269648526071,adv
5.543269648526071,adv
5.544561832199545,adv
5.963813199546479,adv
5.963813199546479,adv
5.963813199546479,adv
5.963813199546479,adv
5.988325337868481,adv
5.988325337868481,adv
5.988325337868481,adv
5.988325337868481,adv
6.036057430838998,adv
6.036057430838998,adv
6.036057430838998,adv
6.036057430838998,adv
6.362428979591833,adv
10.474945319727889,adv
10.474945319727889,adv
