OnSet desviation,Nominal_OD
0.0,none
0.0995915034013605,none
-0.102676403628118,del
-0.0959647188208618,none
-0.3678924897959184,del
-0.361180804988662,del
-0.5170088027210888,del
-0.5335170725623586,del
-0.6429051609977332,del
-0.7522932494331069,del
-0.7455815646258506,del
-0.8317496984126986,del
-1.19655728798186,del
-1.1898456031746028,del
-1.2527937823129245,del
-1.29252200680272,del
-1.5180098684807248,del
-1.5262640034013604,del
-1.5112981836734694,del
-1.519552318594105,del
-1.7832259546485272,del
-2.1165594546485256,del
-2.1712534988662124,del
-2.2027275884353728,del
-2.1877617687074817,del
-2.256775540816326,del
-2.4651090408163263,del
-2.4651090408163263,del
-2.6270026315192734,del
-2.62635653968254,del
-2.62635653968254,del
-2.6257104478458047,del
-2.625064356009071,del
-2.625064356009071,del
-2.624418264172334,del
-2.646992126984125,del
-2.6927859444444437,del
-2.692139852607708,del
-2.692139852607708,del
-2.6914937607709746,del
-2.6908476689342398,del
-2.6908476689342398,del
-2.690201577097506,del
-2.689555485260769,del
-2.689555485260769,del
-2.712129348072562,del
-2.804363074829934,del
-2.9198167562358286,del
-3.081710346938774,del
-3.081710346938774,del
-3.1739440736961466,del
-3.1732979818594096,del
-3.1732979818594096,del
-3.172651890022673,del
-3.172005798185941,del
-3.172005798185941,del
-3.1713597063492074,del
-3.1707136145124704,del
-3.332607205215419,del
-3.3551810680272123,del
-3.3551810680272123,del
-3.354534976190477,del
-3.353888884353738,del
-3.353888884353738,del
-3.3532427925170083,del
-3.352596700680273,del
-3.352596700680273,del
-3.351950608843538,del
-3.3745244716553278,del
-3.4203182891156487,del
-3.419672197278913,del
-3.419672197278913,del
-3.419026105442178,del
-3.418380013605443,del
-3.418380013605443,del
-3.4177339217687117,del
-3.4170878299319725,del
-3.4170878299319725,del
-3.532541511337872,del
-3.671215147392292,del
-3.856328692743766,del
-3.925342464852609,del
-3.925342464852609,del
-3.924696373015873,del
-3.9472702358276655,del
-3.9472702358276655,del
-3.946624143990931,del
-3.945978052154196,del
-3.945978052154196,del
-3.9453319603174606,del
-3.944685868480729,del
-3.9433936848072575,del
-3.9433936848072575,del
-3.9433936848072575,del
-3.9433936848072575,del
-4.081421229024947,del
-4.081421229024947,del
-4.081421229024947,del
-4.081421229024947,del
-4.196228818594104,del
-4.196228818594104,del
-4.196228818594104,del
-4.196228818594104,del
-4.194936634920634,del
-4.2633043151927446,del
-4.2633043151927446,del
-4.2633043151927446,del
-4.2633043151927446,del
-4.262012131519274,del
-4.262012131519274,del
-4.262012131519274,del
-4.262012131519274,del
-4.330379811791385,del
-4.330379811791385,del
-4.330379811791385,del
-4.330379811791385,del
-4.3290876281179145,del
-4.327795444444448,del
-4.327795444444448,del
-4.327795444444448,del
-4.327795444444448,del
-4.489042943310661,del
-4.489042943310661,del
-4.489042943310661,del
-4.489042943310661,del
-4.580630578231293,del
-4.580630578231293,del
-4.580630578231293,del
-4.580630578231293,del
-4.648998258503404,del
-4.647706074829934,del
-4.647706074829934,del
-4.647706074829934,del
-4.647706074829934,del
-4.646413891156463,del
-4.646413891156463,del
-4.646413891156463,del
-4.646413891156463,del
-4.645121707482993,del
-4.645121707482993,del
-4.645121707482993,del
-4.645121707482993,del
-4.4348499319727885,del
-3.457027469387757,del
-3.457027469387757,del
