OnSet desviation,Nominal_OD
0.0,none
0.0464399092970522,none
0.0,none
0.0232199546485261,none
0.0928798185941039,none
0.2089795918367345,adv
0.3018594104308389,adv
0.3947392290249434,adv
0.3947392290249425,adv
0.417959183673469,adv
0.5340589569161001,adv
0.6037188208616779,adv
0.6733786848072549,adv
0.5804988662131523,adv
0.6965986394557824,adv
0.6965986394557824,adv
0.8126984126984134,adv
0.8591383219954665,adv
0.905578231292516,adv
0.8591383219954629,adv
0.8126984126984134,adv
0.8126984126984134,adv
0.789478458049885,adv
0.7198185941043107,adv
0.6501587301587293,adv
0.6501587301587293,adv
0.5572789115646266,adv
0.5572789115646266,adv
0.3947392290249425,adv
0.3250793650793646,adv
0.3250793650793646,adv
0.3018594104308398,adv
0.3018594104308398,adv
0.3018594104308398,adv
0.3018594104308363,adv
0.4411791383219956,adv
0.394739229024946,adv
0.3250793650793646,adv
0.3250793650793646,adv
0.2786394557823115,adv
0.2786394557823151,adv
0.2786394557823151,adv
0.2786394557823151,adv
0.2786394557823115,adv
0.2786394557823115,adv
0.2089795918367336,adv
0.1857596371882088,adv
0.1160997732426309,adv
0.0464399092970531,none
0.0464399092970531,none
-0.0232199546485247,none
-0.0232199546485283,none
-0.0232199546485283,none
-0.0232199546485247,none
-0.0232199546485247,none
-0.0232199546485247,none
-0.0232199546485283,none
-0.0464399092970531,none
-0.1625396825396805,del
-0.1625396825396805,del
-0.1625396825396805,del
-0.2786394557823151,del
-0.3482993197278929,del
-0.3482993197278929,del
-0.3947392290249425,del
-0.394739229024946,del
-0.394739229024946,del
-0.3947392290249425,del
-0.3947392290249425,del
-0.4411791383219956,del
-0.5340589569160983,del
-0.5340589569160983,del
-0.6037188208616762,del
-0.6037188208616797,del
-0.6037188208616797,del
-0.6037188208616797,del
-0.6037188208616762,del
-0.6037188208616762,del
-0.7198185941043072,del
-0.789478458049885,del
-0.905578231292516,del
-0.9752380952380976,del
-0.9752380952380976,del
-0.975238095238094,del
-0.9752380952380976,del
-0.9752380952380976,del
-1.021678004535147,del
-1.021678004535147,del
-1.021678004535147,del
-1.021678004535147,del
-1.184217687074831,del
-1.1842176870748276,del
-1.1842176870748276,del
-1.1842176870748276,del
-1.1842176870748276,del
-1.184217687074831,del
-1.184217687074831,del
-1.184217687074831,del
-1.184217687074831,del
-1.5325170068027203,del
-1.5325170068027203,del
-1.5325170068027203,del
-1.5325170068027203,del
-1.6718367346938765,del
-1.6718367346938798,del
-1.6718367346938798,del
-1.6718367346938798,del
-1.6718367346938798,del
-1.8343764172335604,del
-1.8343764172335604,del
-1.8343764172335604,del
-1.8343764172335604,del
-2.229115646258503,del
-2.229115646258503,del
-2.229115646258503,del
-2.229115646258503,del
-2.4380952380952365,del
-2.414875283446712,del
-2.414875283446712,del
-2.414875283446712,del
-2.414875283446712,del
-2.6702947845804985,del
-2.6702947845804985,del
-2.6702947845804985,del
-2.6702947845804985,del
-3.0185941043083915,del
-3.0185941043083915,del
-3.0185941043083915,del
-3.0185941043083915,del
-3.0418140589569127,del
-3.204353741496597,del
-3.204353741496597,del
-3.204353741496597,del
-3.204353741496597,del
-3.2043537414966003,del
-3.2043537414966003,del
-3.2043537414966003,del
-3.2043537414966003,del
-3.5062131519274367,del
-3.5062131519274367,del
-3.5062131519274367,del
-3.5062131519274367,del
-3.599092970521543,del
-3.5062131519274367,del
-3.5062131519274367,del
