OnSet desviation
0
0.2853511405895691
-0.0794564489795917
0.2058946916099771
-0.08925303401360507
0.010338469387755289
-0.14548952834467155
-0.09233793424036207
-0.22494597732426325
-0.21823429251700688
-0.2811824716553284
-0.2280308775510207
-0.43029878458049975
-0.40036714512471683
-0.27755568707483036
-0.24762404761904833
-0.24091236281179285
-0.2491664977324266
-0.2342006780045356
-0.24245481292517113
-0.48290849433106686
-0.8162419943310653
-0.8244961292517008
-0.9256300827664408
-0.9803241269841276
-0.9796780351473924
-0.9790319433106589
-0.9790319433106589
-1.0480457154195015
-1.047399623582768
-1.047399623582768
-1.0467535317460328
-1.0461074399092993
-1.0461074399092993
-1.0454613480725623
-1.0680352108843536
-1.0673891190476184
-1.0667430272108849
-1.0667430272108849
-1.0660969353741496
-1.088670798185941
-1.088670798185941
-1.0880247063492074
-1.0873786145124704
-1.0873786145124704
-1.0867325226757387
-1.086086430839007
-1.0854403390022682
-1.2705538843537418
-1.2705538843537418
-1.293127747165535
-1.2924816553287997
-1.2924816553287997
-1.2918355634920609
-1.244749562358276
-1.244749562358276
-1.2441034705215444
-1.2666773333333339
-1.3589110600907013
-1.4279248321995475
-1.4279248321995475
-1.4272787403628158
-1.426632648526077
-1.426632648526077
-1.4259865566893417
-1.42534046485261
-1.42534046485261
-1.3782544637188217
-1.354388417233558
-1.3537423253968264
-1.3530962335600947
-1.3530962335600947
-1.3756700963718842
-1.3982439591836737
-1.3982439591836737
-1.3975978673469385
-1.3969517755102032
-1.3969517755102032
-1.3963056836734715
-1.3956595918367363
-1.395013500000001
-0.9299683151927454
-0.9299683151927454
-0.9293222233560066
-0.9518960861677996
-0.9518960861677996
-0.9512499943310644
-0.9506039024943327
-0.9506039024943327
-0.9499578106575974
-0.9493117188208622
-0.8783596712018173
-0.8783596712018173
-0.8783596712018173
-0.8783596712018173
-0.8770674875283468
-0.8770674875283468
-0.8770674875283468
-0.8770674875283468
-0.736455575963717
-0.736455575963717
-0.736455575963717
-0.736455575963717
-0.7351633922902501
-0.7338712086167796
-0.7338712086167796
-0.7338712086167796
-0.7338712086167796
-0.7325790249433091
-0.7325790249433091
-0.7325790249433091
-0.7325790249433091
-0.7312868412698421
-0.7312868412698421
-0.7312868412698421
-0.7312868412698421
-0.47457515646258486
-0.4732829727891179
-0.4732829727891179
-0.4732829727891179
-0.4732829727891179
-0.4719907891156474
-0.4719907891156474
-0.4719907891156474
-0.4719907891156474
-0.4706986054421769
-0.4706986054421769
-0.4706986054421769
-0.4706986054421769
-0.30686673922902585
-0.3055745555555589
-0.3055745555555589
-0.3055745555555589
-0.3055745555555589
-0.30428237188208485
-0.30428237188208485
-0.30428237188208485
-0.30428237188208485
0.09174904081632818
0.09174904081632818
0.09174904081632818
0.09174904081632818
0.627100181405897
0.6296845487528309
0.6296845487528309
