OnSet desviation,Nominal_OD
0.0,none
0.2621311859410431,adv
0.1991830068027209,adv
0.3219944648526076,adv
0.3054861950113379,adv
0.474737562358277,adv
0.481449247165532,adv
0.5810407505668937,adv
0.6574122993197271,adv
0.7105638934240357,adv
0.8798152607709744,adv
0.863306990929706,adv
0.8700186757369615,adv
1.039270043083901,adv
1.0227617732426315,adv
1.1920131405895695,adv
1.268384689342405,adv
1.399450282312925,adv
1.414416102040816,adv
1.4061619671201804,adv
1.3979078321995466,adv
1.4128736519274394,adv
1.4278394716553304,adv
1.419585336734695,adv
1.434551156462586,adv
1.4351972482993212,adv
1.7377027505668945,adv
1.7377027505668945,adv
1.738348842403628,adv
1.7389949342403614,adv
1.7389949342403614,adv
1.7396410260770967,adv
1.7402871179138302,adv
1.7402871179138302,adv
1.7409332097505654,adv
1.950558893424036,adv
1.9512049852607696,adv
2.0215109410430845,adv
2.0215109410430845,adv
2.022157032879818,adv
2.0228031247165514,adv
2.0228031247165514,adv
2.023449216553285,adv
2.024095308390024,adv
2.024095308390024,adv
2.0247414002267554,adv
2.025387492063487,adv
2.026033583900226,adv
2.026679675736961,adv
2.026679675736961,adv
2.050545722222221,adv
2.1672915873015874,adv
2.1672915873015874,adv
2.1679376791383227,adv
2.1685837709750544,adv
2.1685837709750544,adv
2.1692298628117896,adv
2.3091956825396807,adv
2.309841774376416,adv
2.310487866213151,adv
2.310487866213151,adv
2.311133958049883,adv
2.3117800498866217,adv
2.3117800498866217,adv
2.567845642857144,adv
2.568491734693876,adv
2.568491734693876,adv
2.56913782653061,adv
2.569783918367346,adv
2.570430010204081,adv
2.571076102040813,adv
2.571076102040813,adv
2.571722193877548,adv
2.572368285714287,adv
2.572368285714287,adv
2.7123341054421743,adv
2.7129801972789096,adv
2.7129801972789096,adv
2.713626289115645,adv
2.71427238095238,adv
2.714918472789112,adv
2.7155645646258506,adv
2.7155645646258506,adv
2.716210656462586,adv
2.693636793650793,adv
2.693636793650793,adv
2.694282885487528,adv
2.69492897732426,adv
2.69492897732426,adv
2.6955750691609985,adv
2.6962211609977302,adv
2.929712891156459,adv
2.929712891156459,adv
2.929712891156459,adv
2.929712891156459,adv
2.9310050748299297,adv
2.9310050748299297,adv
2.9310050748299297,adv
2.9310050748299297,adv
2.9322972585034,adv
2.9322972585034,adv
2.9322972585034,adv
2.9322972585034,adv
2.9335894421768707,adv
2.934881625850341,adv
2.934881625850341,adv
2.934881625850341,adv
2.934881625850341,adv
2.936173809523808,adv
2.936173809523808,adv
2.936173809523808,adv
2.936173809523808,adv
2.937465993197278,adv
2.937465993197278,adv
2.937465993197278,adv
2.937465993197278,adv
3.333497405895692,adv
3.3347895895691586,adv
3.3347895895691586,adv
3.3347895895691586,adv
3.3347895895691586,adv
3.336081773242629,adv
3.336081773242629,adv
3.336081773242629,adv
3.336081773242629,adv
3.3373739569161,adv
3.3373739569161,adv
3.3373739569161,adv
3.3373739569161,adv
3.3386661405895666,adv
3.339958324263037,adv
3.339958324263037,adv
3.339958324263037,adv
3.339958324263037,adv
3.3412505079365147,adv
3.3412505079365147,adv
3.3412505079365147,adv
3.3412505079365147,adv
3.3425426916099816,adv
3.3425426916099816,adv
3.3425426916099816,adv
3.3425426916099816,adv
3.761794058956916,adv
3.764378426303857,adv
3.764378426303857,adv
