OnSet desviation,Nominal_OD
0.0,none
0.4246708684807253,adv
0.431382553287982,adv
0.7631736031746033,adv
0.839545151927438,adv
1.2642160204081634,adv
1.317367614512472,adv
1.6027187551020416,adv
1.8880698956916104,adv
2.057321263038548,adv
2.319452448979593,adv
2.6280235442176867,adv
2.634735229024944,adv
3.1755058707483013,adv
3.15899760090703,adv
3.5836684693877547,adv
3.706479927437643,adv
3.8143255657596384,adv
3.829291385487528,adv
3.821037250566892,adv
3.8127831156462566,adv
3.781309026077098,adv
3.7730548911564634,adv
3.741580801587302,adv
3.710106712018142,adv
3.687532849206351,adv
3.688178941043084,adv
3.688178941043084,adv
3.6888250328798176,adv
3.6894711247165546,adv
3.6894711247165546,adv
3.504357579365079,adv
3.481783716553288,adv
3.481783716553288,adv
3.482429808390023,adv
3.459855945578232,adv
3.4605020374149653,adv
3.4611481292517023,adv
3.4611481292517023,adv
3.438574266439911,adv
3.41600040362812,adv
3.41600040362812,adv
3.416646495464853,adv
3.4172925873015885,adv
3.4172925873015885,adv
3.3714987698412706,adv
3.3024849977324244,adv
3.1870313163265287,adv
3.1180175442176896,adv
3.1180175442176896,adv
3.1186636360544213,adv
3.119309727891157,adv
3.119309727891157,adv
3.0735159104308423,adv
3.050942047619049,adv
3.050942047619049,adv
3.005148230158728,adv
2.9129145034013604,adv
2.797460821995468,adv
2.774886959183675,adv
2.774886959183675,adv
2.775533051020407,adv
2.7761791428571456,adv
2.7761791428571456,adv
2.7768252346938773,adv
2.777471326530613,adv
2.777471326530613,adv
2.778117418367348,adv
2.778763510204083,adv
2.686529783446712,adv
2.5710761020408164,adv
2.5710761020408164,adv
2.5485022392290237,adv
2.549148331065762,adv
2.549148331065762,adv
2.549794422902494,adv
2.550440514739229,adv
2.550440514739229,adv
2.5510866065759643,adv
2.435632925170069,adv
2.320179243764173,adv
2.25116547165533,adv
2.25116547165533,adv
2.251811563492065,adv
2.2292377006802724,adv
2.2292377006802724,adv
2.229883792517008,adv
2.230529884353743,adv
2.230529884353743,adv
2.231175976190478,adv
2.23182206802721,adv
2.2331142517006803,adv
2.2331142517006803,adv
2.2331142517006803,adv
2.2331142517006803,adv
2.2344064353741477,adv
2.2344064353741477,adv
2.2344064353741477,adv
2.2344064353741477,adv
2.0499389818594125,adv
2.0499389818594125,adv
2.0499389818594125,adv
2.0499389818594125,adv
2.051231165532883,adv
1.8203238027210915,adv
1.8203238027210915,adv
1.8203238027210915,adv
1.8203238027210915,adv
1.8216159863945585,adv
1.8216159863945585,adv
1.8216159863945585,adv
1.8216159863945585,adv
1.822908170068029,adv
1.822908170068029,adv
1.822908170068029,adv
1.822908170068029,adv
1.824200353741496,adv
1.8254925374149664,adv
1.8254925374149664,adv
1.8254925374149664,adv
1.8254925374149664,adv
1.6642450385487528,adv
1.6642450385487528,adv
1.6642450385487528,adv
1.6642450385487528,adv
1.317237902494334,adv
1.317237902494334,adv
1.317237902494334,adv
1.317237902494334,adv
1.2488702222222194,adv
1.2501624058956935,adv
1.2501624058956935,adv
1.2501624058956935,adv
1.2501624058956935,adv
1.251454589569164,adv
1.251454589569164,adv
1.251454589569164,adv
1.251454589569164,adv
1.252746773242631,adv
1.252746773242631,adv
1.252746773242631,adv
1.252746773242631,adv
1.2308190022675731,adv
2.1157616462585054,adv
2.1157616462585054,adv
