OnSet desviation,Nominal_OD
0.0,none
0.2089795918367347,adv
0.2786394557823133,adv
0.3715192743764173,adv
0.4643990929705213,adv
0.4643990929705213,adv
0.6965986394557824,adv
0.6965986394557824,adv
0.7894784580498868,adv
0.8126984126984125,adv
0.8126984126984134,adv
0.8591383219954647,adv
0.9752380952380966,adv
1.021678004535148,adv
1.184217687074829,adv
1.2538775510204072,adv
1.3931972789115648,adv
1.5557369614512488,adv
1.555736961451247,adv
1.555736961451247,adv
1.509297052154194,adv
1.3931972789115648,adv
1.253877551020409,adv
1.1145578231292532,adv
1.091337868480725,adv
1.091337868480727,adv
1.1609977324263063,adv
1.1609977324263063,adv
1.3235374149659869,adv
1.4164172335600913,adv
1.4164172335600913,adv
1.4628571428571426,adv
1.439637188208618,adv
1.439637188208618,adv
1.393197278911563,adv
1.393197278911563,adv
1.3931972789115648,adv
1.3931972789115648,adv
1.3931972789115648,adv
1.439637188208618,adv
1.439637188208618,adv
1.439637188208618,adv
1.439637188208618,adv
1.4396371882086143,adv
1.4396371882086143,adv
1.439637188208618,adv
1.439637188208618,adv
1.5092970521541955,adv
1.718276643990933,adv
1.718276643990933,adv
1.6718367346938765,adv
1.6718367346938765,adv
1.6718367346938765,adv
1.5325170068027203,adv
1.5557369614512488,adv
1.5557369614512488,adv
1.532517006802724,adv
1.5557369614512488,adv
1.6486167800453515,adv
1.6718367346938765,adv
1.6718367346938765,adv
1.6718367346938765,adv
1.6718367346938798,adv
1.6718367346938798,adv
1.6253968253968267,adv
1.6253968253968267,adv
1.6253968253968267,adv
1.6253968253968267,adv
1.6253968253968267,adv
1.6950566893424046,adv
1.7182766439909294,adv
1.7182766439909294,adv
1.7414965986394575,adv
1.7414965986394542,adv
1.7414965986394542,adv
1.7414965986394575,adv
1.7414965986394575,adv
1.7414965986394575,adv
1.7414965986394542,adv
1.7414965986394575,adv
1.6950566893424046,adv
1.764716553287986,adv
1.764716553287986,adv
1.8808163265306133,adv
1.9272562358276664,adv
1.9272562358276664,adv
1.9969160997732445,adv
1.996916099773241,adv
1.996916099773241,adv
1.9969160997732445,adv
2.0665759637188224,adv
2.414875283446712,adv
2.414875283446712,adv
2.414875283446712,adv
2.414875283446712,adv
2.4148752834467158,adv
2.4148752834467158,adv
2.4148752834467158,adv
2.4148752834467158,adv
2.5309750566893428,adv
2.5309750566893428,adv
2.5309750566893428,adv
2.5309750566893428,adv
2.670294784580502,adv
2.73995464852608,adv
2.73995464852608,adv
2.73995464852608,adv
2.73995464852608,adv
2.7399546485260764,adv
2.7399546485260764,adv
2.7399546485260764,adv
2.7399546485260764,adv
2.73995464852608,adv
2.73995464852608,adv
2.73995464852608,adv
2.73995464852608,adv
2.9257142857142853,adv
3.0650340136054446,adv
3.0650340136054446,adv
3.0650340136054446,adv
3.0650340136054446,adv
3.1579138321995472,adv
3.1579138321995472,adv
3.1579138321995472,adv
3.1579138321995472,adv
3.320453514739228,adv
3.320453514739228,adv
3.320453514739228,adv
3.320453514739228,adv
3.320453514739232,adv
3.413333333333334,adv
3.413333333333334,adv
3.413333333333334,adv
3.413333333333334,adv
3.4597732426303835,adv
3.4597732426303835,adv
3.4597732426303835,adv
3.4597732426303835,adv
3.761632653061227,adv
3.761632653061227,adv
3.761632653061227,adv
3.761632653061227,adv
4.295691609977325,adv
4.9922902494331005,adv
4.9922902494331005,adv
