OnSet desviation,Nominal_OD
0.0,none
-0.0464399092970522,none
-0.0696598639455783,none
-0.1625396825396823,del
-0.1160997732426309,del
-0.1393197278911575,del
-0.1393197278911557,del
-0.2554195011337867,del
-0.2089795918367336,del
-0.2321995464852602,del
-0.2089795918367336,del
-0.1857596371882071,del
-0.3715192743764159,del
-0.3947392290249425,del
-0.3482993197278912,del
-0.3947392290249425,del
-0.6733786848072558,del
-0.6965986394557806,del
-0.7430385487528355,del
-0.7430385487528337,del
-0.9287981859410426,del
-1.3235374149659886,del
-1.6718367346938765,del
-1.6950566893424046,del
-1.8343764172335604,del
-1.8575963718820887,del
-1.8575963718820847,del
-1.8575963718820847,del
-1.7879365079365073,del
-1.9040362811791416,del
-1.9040362811791416,del
-1.9040362811791385,del
-2.1362358276644,del
-2.1362358276644,del
-2.1362358276644,del
-2.1362358276644,del
-2.1362358276644,del
-2.1362358276644,del
-2.1362358276644,del
-2.1362358276644,del
-2.1362358276644,del
-2.1362358276644,del
-2.1362358276643967,del
-2.1362358276644,del
-2.1362358276644,del
-2.159455782312925,del
-2.252335600907028,del
-2.345215419501137,del
-2.5077551020408144,del
-2.5077551020408144,del
-2.5309750566893428,del
-2.5309750566893428,del
-2.5309750566893428,del
-2.5309750566893428,del
-2.5309750566893463,del
-2.5309750566893463,del
-2.5309750566893428,del
-2.5309750566893428,del
-2.600634920634924,del
-2.693514739229027,del
-2.693514739229027,del
-2.7399546485260764,del
-2.7399546485260764,del
-2.7399546485260764,del
-2.73995464852608,del
-2.7399546485260764,del
-2.7399546485260764,del
-2.7399546485260764,del
-2.786394557823129,del
-2.8328344671201826,del
-2.9489342403628136,del
-2.9489342403628136,del
-3.0650340136054446,del
-3.0650340136054446,del
-3.0650340136054446,del
-3.065034013605441,del
-3.065034013605441,del
-3.065034013605441,del
-3.0650340136054446,del
-3.0650340136054446,del
-2.995374149659863,del
-2.9024943310657605,del
-2.9024943310657605,del
-2.9024943310657605,del
-2.9024943310657605,del
-2.9024943310657605,del
-2.9024943310657605,del
-2.9024943310657605,del
-2.9024943310657605,del
-2.9024943310657605,del
-2.94893424036281,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.94893424036281,del
-2.94893424036281,del
-2.94893424036281,del
-2.94893424036281,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.9489342403628136,del
-2.94893424036281,del
-2.94893424036281,del
-2.94893424036281,del
-2.94893424036281,del
-2.9953741496598667,del
-2.9953741496598667,del
-2.9953741496598667,del
-2.9953741496598667,del
-2.9953741496598667,del
-2.9953741496598667,del
-2.9953741496598667,del
-2.9953741496598667,del
-2.9953741496598667,del
-2.99537414965986,del
-2.99537414965986,del
-2.99537414965986,del
-2.99537414965986,del
-2.995374149659863,del
-2.972154195011335,del
-2.972154195011335,del
-2.972154195011335,del
-2.972154195011335,del
-2.972154195011335,del
-2.972154195011335,del
-2.972154195011335,del
-2.972154195011335,del
-2.6702947845804985,del
-2.6702947845804985,del
-2.6702947845804985,del
-2.6702947845804985,del
-2.414875283446712,del
-1.811156462585025,del
-1.811156462585025,del
