OnSet desviation,Nominal_OD
0.0,none
1.1102230246251563e-16,none
-0.1625396825396827,del
-0.1625396825396827,del
-0.2554195011337867,del
-0.2554195011337872,del
-0.3947392290249438,del
-0.3947392290249443,del
-0.4876190476190487,del
-0.5804988662131523,del
-0.5804988662131523,del
-0.650158730158731,del
-0.835918367346939,del
-0.9055782312925168,del
-0.9520181405895692,del
-0.9984580498866203,del
-1.091337868480725,del
-1.207437641723356,del
-1.207437641723356,del
-1.207437641723356,del
-1.4164172335600913,del
-1.6021768707483002,del
-1.6486167800453515,del
-1.6718367346938765,del
-1.6718367346938765,del
-1.671836734693878,del
-1.7182766439909294,del
-1.7182766439909294,del
-1.880816326530612,del
-1.880816326530612,del
-1.880816326530612,del
-1.880816326530612,del
-1.880816326530612,del
-1.880816326530612,del
-1.880816326530612,del
-1.8575963718820847,del
-1.9040362811791385,del
-1.9040362811791365,del
-1.9040362811791365,del
-1.9040362811791385,del
-1.9040362811791365,del
-1.9040362811791365,del
-1.90403628117914,del
-1.9040362811791385,del
-1.9040362811791385,del
-1.927256235827663,del
-1.973696145124718,del
-1.973696145124716,del
-1.9504761904761916,del
-1.9504761904761916,del
-2.043356009070296,del
-2.043356009070294,del
-2.043356009070294,del
-2.043356009070292,del
-2.043356009070296,del
-2.043356009070296,del
-2.043356009070294,del
-2.043356009070292,del
-2.1130158730158737,del
-2.1130158730158737,del
-2.1130158730158737,del
-2.11301587301587,del
-2.1130158730158737,del
-2.1130158730158737,del
-2.1130158730158755,del
-2.113015873015872,del
-2.113015873015872,del
-2.1130158730158755,del
-2.1362358276644,del
-2.0897959183673507,del
-2.089795918367347,del
-2.089795918367347,del
-2.089795918367347,del
-2.0897959183673507,del
-2.0897959183673507,del
-2.0897959183673507,del
-2.089795918367347,del
-2.089795918367347,del
-2.205895691609978,del
-2.321995464852609,del
-2.3684353741496587,del
-2.275555555555556,del
-2.275555555555556,del
-2.275555555555556,del
-2.275555555555556,del
-2.275555555555556,del
-2.27555555555556,del
-2.275555555555556,del
-2.275555555555556,del
-2.275555555555556,del
-2.27555555555556,del
-2.229115646258503,del
-2.229115646258503,del
-2.229115646258503,del
-2.229115646258503,del
-2.2987755102040843,del
-2.2987755102040843,del
-2.2987755102040843,del
-2.2987755102040843,del
-2.414875283446712,del
-2.414875283446712,del
-2.414875283446712,del
-2.414875283446712,del
-2.3684353741496587,del
-2.4148752834467158,del
-2.4148752834467158,del
-2.4148752834467158,del
-2.4148752834467158,del
-2.414875283446712,del
-2.414875283446712,del
-2.414875283446712,del
-2.414875283446712,del
-2.461315192743765,del
-2.461315192743765,del
-2.461315192743765,del
-2.461315192743765,del
-2.461315192743765,del
-2.4613151927437684,del
-2.4613151927437684,del
-2.4613151927437684,del
-2.4613151927437684,del
-2.600634920634924,del
-2.600634920634924,del
-2.600634920634924,del
-2.600634920634924,del
-2.6702947845804985,del
-2.6702947845804985,del
-2.6702947845804985,del
-2.6702947845804985,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.6470748299319737,del
-2.414875283446712,del
-1.439637188208618,del
-1.439637188208618,del
