Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo
0.0,0.9979166666666667,1.0,83.0,49.0,0.8591383219954648,0.9732063492063494,4/4,4,4,1,G,major,61.523437499999986
1.0,0.9979166666666667,1.0,79.0,49.0,1.8343764172335602,0.6951473922902494,4/4,4,4,1,G,major,86.13281250000001
2.0,0.9979166666666667,1.0,83.0,49.0,2.5309750566893423,1.0195495086923658,4/4,4,4,1,G,major,58.72691761363636
3.0,0.9979166666666667,1.0,79.0,49.0,3.5526530612244898,0.5792894935752084,4/4,4,4,1,G,major,103.3593749999999
4.0,0.9979166666666667,1.0,81.0,49.0,4.133151927437642,1.0195495086923656,4/4,4,4,1,G,major,58.726917613636374
5.0,0.9979166666666667,1.0,76.0,49.0,5.154829931972789,0.46343159486016583,4/4,4,4,1,G,major,129.19921875000014
6.0,0.9979166666666667,1.0,81.0,49.0,5.61922902494331,1.0195495086923674,4/4,4,4,1,G,major,58.726917613636274
7.0,0.9979166666666667,1.0,76.0,49.0,6.640907029478458,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872
8.0,0.9979166666666667,1.0,78.0,49.0,7.314285714285714,0.7414905517762659,4/4,4,4,1,G,major,80.74951171875003
9.0,0.9979166666666667,1.0,74.0,49.0,8.057324263038549,0.8110052910052925,4/4,4,4,1,G,major,73.82812499999987
10.0,1.9979166666666666,1.0,78.0,49.0,8.870022675736962,1.6700952380952359,4/4,4,4,1,G,major,71.7773437500001
11.0,0.9979166666666667,1.0,67.0,49.0,9.7059410430839,0.6951473922902491,4/4,4,4,1,G,major,86.13281250000004
12.0,0.9979166666666667,1.0,76.0,49.0,10.402539682539683,0.741490551776267,4/4,4,4,1,G,major,80.74951171874989
13.0,0.9979166666666667,1.0,72.0,49.0,11.145578231292516,0.8341768707483002,4/4,4,4,1,G,major,71.77734374999993
14.0,1.9979166666666666,1.0,76.0,49.0,11.981496598639456,1.6237037037037005,4/4,4,4,1,G,major,73.82812500000014
15.0,0.9979166666666667,1.0,62.0,49.0,12.794195011337868,0.7878337112622825,4/4,4,4,1,G,major,75.99954044117649
16.0,0.4979166666666667,1.0,76.0,49.0,13.583673469387755,0.32372486772486886,4/4,4,4,1,G,major,92.28515624999969
16.5,0.4979166666666667,1.0,72.0,54.0,13.908752834467121,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
17.0,0.4979166666666667,1.0,67.0,60.0,14.257052154195012,0.3006016628873761,4/4,4,4,1,G,major,99.38401442307728
17.5,0.4979166666666667,1.0,62.0,65.0,14.55891156462585,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
18.0,0.4979166666666667,1.0,67.0,71.0,14.883990929705215,0.16186243386243443,4/4,4,4,1,G,major,184.57031249999937
18.5,0.4979166666666667,1.0,62.0,76.0,15.046530612244897,0.27747845804988686,4/4,4,4,1,G,major,107.6660156249999
19.0,0.4979166666666667,1.0,57.0,82.0,15.32517006802721,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
19.5,0.4979166666666667,1.0,58.0,88.0,15.650249433106575,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
20.0,3.997916666666667,1.0,52.0,88.0,15.998548752834466,1.6709659863945767,4/4,4,4,1,G,major,143.55468749999838
20.5,0.4979166666666667,1.0,71.0,88.0,16.207528344671204,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
21.0,0.9979166666666667,1.0,71.0,88.0,16.416507936507937,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
21.0,0.4979166666666667,1.0,71.0,88.0,16.416507936507937,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
21.5,0.4979166666666667,1.0,71.0,88.0,16.62548752834467,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
22.0,0.9979166666666667,1.0,70.0,88.0,16.834467120181404,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
22.0,0.4979166666666667,1.0,70.0,88.0,16.834467120181404,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984
22.5,0.4979166666666667,1.0,71.0,88.0,17.04344671201814,0.09249281934996048,4/4,4,4,1,G,major,322.998046875006
23.0,0.9979166666666667,1.0,71.0,88.0,17.136326530612244,0.18537263794406306,4/4,4,4,1,G,major,322.998046875006
23.0,0.4979166666666667,1.0,71.0,88.0,17.136326530612244,0.09249281934996048,4/4,4,4,1,G,major,322.998046875006
23.5,0.4979166666666667,1.0,71.0,88.0,17.136326530612244,0.09249281934996048,4/4,4,4,1,G,major,322.998046875006
24.0,3.997916666666667,1.0,52.0,88.0,17.136326530612244,0.7426515495086786,4/4,4,4,1,G,major,322.99804687500597
24.5,0.4979166666666667,1.0,71.0,88.0,17.136326530612244,0.09249281934996048,4/4,4,4,1,G,major,322.998046875006
25.0,0.9979166666666667,1.0,70.0,88.0,17.136326530612244,0.18537263794406306,4/4,4,4,1,G,major,322.998046875006
25.0,0.4979166666666667,1.0,70.0,88.0,17.136326530612244,0.18498563869992452,4/4,4,4,1,G,major,161.49902343749991
25.5,0.4979166666666667,1.0,71.0,88.0,17.322086167800453,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
26.0,0.9979166666666667,1.0,69.0,88.0,17.531065759637187,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
26.0,0.4979166666666667,1.0,69.0,88.0,17.531065759637187,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984
26.5,0.4979166666666667,1.0,71.0,88.0,17.740045351473924,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
27.0,0.9979166666666667,1.0,67.0,88.0,17.949024943310658,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
27.0,0.4979166666666667,1.0,67.0,88.0,17.949024943310658,0.11561602418745227,4/4,4,4,1,G,major,258.3984375000011
27.5,0.4979166666666667,1.0,71.0,88.0,18.06512471655329,0.16186243386243038,4/4,4,4,1,G,major,184.57031250000398
28.0,3.997916666666667,1.0,52.0,88.0,18.22766439909297,1.670965986394591,4/4,4,4,1,G,major,143.55468749999716
28.5,0.4979166666666667,1.0,71.0,88.0,18.436643990929706,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
29.0,0.9979166666666667,1.0,71.0,88.0,18.64562358276644,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
29.0,0.4979166666666667,1.0,71.0,88.0,18.64562358276644,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
29.5,0.4979166666666667,1.0,71.0,88.0,18.854603174603174,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716
30.0,0.9979166666666667,1.0,70.0,88.0,19.06358276643991,0.4170884353741579,4/4,4,4,1,G,major,143.5546874999972
30.0,0.4979166666666667,1.0,70.0,88.0,19.06358276643991,0.1156160241874507,4/4,4,4,1,G,major,258.3984375000046
30.5,0.4979166666666667,1.0,71.0,88.0,19.17968253968254,0.1156160241874507,4/4,4,4,1,G,major,258.3984375000046
31.0,0.9979166666666667,1.0,71.0,88.0,19.17968253968254,0.23171579743007903,4/4,4,4,1,G,major,258.3984375000046
31.0,0.4979166666666667,1.0,71.0,88.0,19.17968253968254,0.04624640967498162,4/4,4,4,1,G,major,645.9960937499927
31.5,0.4979166666666667,1.0,71.0,88.0,19.22612244897959,0.09249281934996481,4/4,4,4,1,G,major,322.9980468749909
32.0,3.997916666666667,1.0,52.0,88.0,19.319002267573698,0.742651549508685,4/4,4,4,1,G,major,322.99804687500324
32.5,0.4979166666666667,1.0,71.0,88.0,19.4118820861678,0.06936961451247066,4/4,4,4,1,G,major,430.6640625000062
33.0,0.9979166666666667,1.0,74.0,88.0,19.481541950113378,0.13902947845804786,4/4,4,4,1,G,major,430.6640625000063
33.0,0.4979166666666667,1.0,74.0,88.0,19.481541950113378,0.06936961451247066,4/4,4,4,1,G,major,430.6640625000062
33.5,0.4979166666666667,1.0,71.0,88.0,19.551201814058956,0.0462464096749832,4/4,4,4,1,G,major,645.9960937499708
34.0,0.9979166666666667,1.0,73.0,88.0,19.59764172335601,0.09268631897203745,4/4,4,4,1,G,major,645.9960937499708
34.0,0.4979166666666667,1.0,73.0,88.0,19.59764172335601,0.13873922902494132,4/4,4,4,1,G,major,215.3320312500031
