Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff
0.0,0.9979166666666667,1.0,83.0,49.0,0.8823582766439909,0.8573484504913077,4/4,4,4,1,G,major,69.83741554054053,0.8823582766439909,0.19207034007464097
1.0,0.9979166666666667,1.0,79.0,49.0,1.7414965986394557,0.48660317460317465,4/4,4,4,1,G,major,123.046875,1.0748295986394556,-0.1786749358134921
2.0,0.9979166666666667,1.0,83.0,49.0,2.2291156462585033,0.7646621315192744,4/4,4,4,1,G,major,78.30255681818181,0.8957816462585033,0.09938402110260769
3.0,0.9979166666666667,1.0,79.0,49.0,2.995374149659864,0.4866031746031745,4/4,4,4,1,G,major,123.04687500000003,0.9953731496598639,-0.17867493581349225
4.0,0.9979166666666667,1.0,81.0,49.0,3.4829931972789114,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,0.8163251972789114,0.006697702130574523
5.0,0.9979166666666667,1.0,76.0,49.0,4.156371882086168,0.6024610733182159,4/4,4,4,1,G,major,99.38401442307698,0.8230368820861678,-0.06281703709845088
6.0,0.9979166666666667,1.0,81.0,49.0,4.760090702947846,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,0.7600887029478454,-0.016473877612433352
7.0,0.9979166666666667,1.0,76.0,49.0,5.410249433106576,0.6488042328042325,4/4,4,4,1,G,major,92.28515625000004,0.7435804331065761,-0.01647387761243424
8.0,0.9979166666666667,1.0,78.0,49.0,6.060408163265306,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,0.7270721632653059,0.006697702130574523
9.0,0.9979166666666667,1.0,74.0,49.0,6.733786848072563,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,0.7337838480725623,0.006697702130574523
10.0,1.9979166666666666,1.0,78.0,49.0,7.4071655328798185,0.9742222222222221,4/4,4,4,1,G,major,123.046875,0.7404955328798186,-0.35772288819444453
11.0,0.9979166666666667,1.0,67.0,49.0,7.894784580498866,0.48660317460317376,4/4,4,4,1,G,major,123.04687500000021,0.5614475804988661,-0.17867493581349297
12.0,0.9979166666666667,1.0,76.0,49.0,8.382403628117913,0.6951473922902511,4/4,4,4,1,G,major,86.13281249999979,0.3823996281179127,0.029869281873584397
13.0,0.9979166666666667,1.0,72.0,49.0,9.079002267573696,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,0.41233126757369654,-0.016473877612433352
14.0,1.9979166666666666,1.0,76.0,49.0,9.729160997732427,1.3453544973544957,4/4,4,4,1,G,major,89.10290948275872,0.39582299773242724,0.013409386937829115
15.0,0.9979166666666667,1.0,62.0,49.0,10.402539682539683,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,0.4025346825396827,0.006697702130573635
16.0,0.4979166666666667,1.0,76.0,49.0,11.075918367346938,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,0.4092463673469382,-0.008219742691799536
16.5,0.4979166666666667,1.0,72.0,54.0,11.400997732426303,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,0.40099223242630266,0.014903462145691437
