Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff
0.0,0.9979166666666667,1.0,83.0,49.0,0.8823582766439909,1.1354074074074076,4/4,4,4,1,G,major,52.734374999999986,0.8823582766439909,0.4701292969907409
1.0,0.9979166666666667,1.0,79.0,49.0,2.020136054421769,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.353469054421769,0.006697702130574523
2.0,0.9979166666666667,1.0,83.0,49.0,2.693514739229025,0.9963779289493575,4/4,4,4,1,G,major,60.092659883720934,1.360180739229025,0.33109981853269077
3.0,0.9979166666666667,1.0,79.0,49.0,3.6919727891156464,0.6488042328042329,4/4,4,4,1,G,major,92.28515624999999,1.6919717891156463,-0.016473877612433796
4.0,0.9979166666666667,1.0,81.0,49.0,4.342131519274377,1.0427210884353746,4/4,4,4,1,G,major,57.42187499999997,1.6754635192743765,0.37744297801870785
5.0,0.9979166666666667,1.0,76.0,49.0,5.38702947845805,0.880520030234315,4/4,4,4,1,G,major,67.99958881578955,2.05369447845805,0.2152419198176483
6.0,0.9979166666666667,1.0,81.0,49.0,6.2693877551020405,0.7646621315192758,4/4,4,4,1,G,major,78.30255681818169,2.26938575510204,0.09938402110260902
7.0,0.9979166666666667,1.0,76.0,49.0,7.035646258503402,1.1585789871504142,4/4,4,4,1,G,major,51.679687500000064,2.368977258503402,0.49330087673374745
8.0,0.9979166666666667,1.0,78.0,49.0,8.196643990929704,0.6719758125472421,4/4,4,4,1,G,major,89.10290948275848,2.8633079909297043,0.006697702130575411
9.0,0.9979166666666667,1.0,74.0,49.0,8.870022675736962,1.1585789871504157,4/4,4,4,1,G,major,51.6796875,2.8700196757369616,0.493300876733749
10.0,1.9979166666666666,1.0,78.0,49.0,10.031020408163265,1.298962962962964,4/4,4,4,1,G,major,92.28515624999991,3.364350408163265,-0.03298214745370265
11.0,0.9979166666666667,1.0,67.0,49.0,10.681179138321996,0.8573484504913071,4/4,4,4,1,G,major,69.83741554054058,3.3478421383219956,0.1920703400746404
12.0,0.9979166666666667,1.0,76.0,49.0,11.54031746031746,1.0658926681783853,4/4,4,4,1,G,major,56.17357336956507,3.54031346031746,0.4006145577617186
13.0,0.9979166666666667,1.0,72.0,49.0,12.60843537414966,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,3.9417643741496615,0.006697702130573635
14.0,1.9979166666666666,1.0,76.0,49.0,13.281814058956916,2.3659682539682514,4/4,4,4,1,G,major,50.6663602941177,3.948476058956917,1.0340231435515848
15.0,0.9979166666666667,1.0,62.0,49.0,14.466031746031746,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,4.466026746031746,0.006697702130573635
16.0,0.4979166666666667,1.0,76.0,49.0,15.139410430839002,0.7168193499622073,4/4,4,4,1,G,major,41.677167338709666,4.4727384308390015,0.38487473954554063
16.5,0.4979166666666667,1.0,72.0,54.0,15.85922902494331,0.3468480725623599,4/4,4,4,1,G,major,86.1328124999996,4.85922352494331,0.014903462145693214
17.0,0.4979166666666667,1.0,67.0,60.0,16.207528344671204,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,4.874189344671203,-0.008219742691799536
17.5,0.4979166666666667,1.0,62.0,65.0,16.532607709750568,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,4.8659352097505675,-0.008219742691799536
18.0,0.4979166666666667,1.0,67.0,71.0,16.857687074829933,0.3930944822373405,4/4,4,4,1,G,major,75.99954044117625,4.857681074829932,0.06114987182067383
18.5,0.4979166666666667,1.0,62.0,76.0,17.252426303854875,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,4.919086803854876,-0.008219742691799536
19.0,0.4979166666666667,1.0,57.0,82.0,17.57750566893424,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,4.9108326689342405,-0.008219742691799536
