0,46
28,79
57,95
86,124
114,142
143,170
172,184
200,212
229,233
258,257
287,286
315,302
344,321
373,342
401,367
430,396
459,411
473,425
488,440
502,454
516,464
531,465
545,472
559,485
574,500
583,509
592,518
592,518
601,527
610,536
610,536
619,545
628,558
628,558
637,574
645,582
654,591
663,600
663,600
672,609
681,618
681,618
690,627
699,636
699,636
708,645
717,654
726,663
735,672
735,672
744,681
753,690
753,690
762,699
771,716
771,716
780,735
789,744
798,753
807,762
807,762
816,771
825,780
825,780
834,789
843,798
843,798
852,811
861,820
870,829
879,838
879,838
888,847
897,856
897,856
906,867
915,877
915,877
924,888
933,897
942,906
951,915
951,915
960,924
968,932
968,932
977,941
986,950
986,950
995,959
1004,968
1022,990
1022,990
1022,990
1022,990
1040,1008
1040,1008
1040,1008
1040,1008
1058,1039
1058,1039
1058,1039
1058,1039
1076,1057
1094,1075
1094,1075
1094,1075
1094,1075
1112,1093
1112,1093
1112,1093
1112,1093
1130,1111
1130,1111
1130,1111
1130,1111
1148,1139
1166,1160
1166,1160
1166,1160
1166,1160
1184,1178
1184,1178
1184,1178
1184,1178
1202,1196
1202,1196
1202,1196
1202,1196
1220,1219
1238,1237
1238,1237
1238,1237
1238,1237
1256,1255
1256,1255
1256,1255
1256,1255
1274,1277
1274,1277
1274,1277
1274,1277
1291,1306
1327,1342
1327,1342
