Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo
0.0,0.9979166666666667,1.0,83.0,49.0,0.9520181405895691,0.8341768707482994,4/4,4,4,1,G,major,71.77734375
1.0,0.9979166666666667,1.0,79.0,49.0,1.787936507936508,0.6488042328042332,4/4,4,4,1,G,major,92.28515624999994
2.0,0.9979166666666667,1.0,83.0,49.0,2.4380952380952383,0.764662131519274,4/4,4,4,1,G,major,78.30255681818187
3.0,0.9979166666666667,1.0,79.0,49.0,3.2043537414965986,0.6488042328042329,4/4,4,4,1,G,major,92.28515624999999
4.0,0.9979166666666667,1.0,81.0,49.0,3.8545124716553287,0.9268631897203331,4/4,4,4,1,G,major,64.59960937499996
5.0,0.9979166666666667,1.0,76.0,49.0,4.783310657596372,0.6024610733182159,4/4,4,4,1,G,major,99.38401442307698
6.0,0.9979166666666667,1.0,81.0,49.0,5.38702947845805,0.7878337112622836,4/4,4,4,1,G,major,75.99954044117638
7.0,0.9979166666666667,1.0,76.0,49.0,6.176507936507937,0.6256326530612237,4/4,4,4,1,G,major,95.70312500000011
8.0,0.9979166666666667,1.0,78.0,49.0,6.8034467120181406,0.7183189720332571,4/4,4,4,1,G,major,83.35433467741943
9.0,0.9979166666666667,1.0,74.0,49.0,7.523265306122449,0.532946334089192,4/4,4,4,1,G,major,112.34714673913027
10.0,1.9979166666666666,1.0,78.0,49.0,8.057324263038549,1.5309206349206337,4/4,4,4,1,G,major,78.30255681818188
11.0,0.9979166666666667,1.0,67.0,49.0,8.823582766439909,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872
12.0,0.9979166666666667,1.0,76.0,49.0,9.496961451247165,0.7414905517762687,4/4,4,4,1,G,major,80.74951171874972
13.0,0.9979166666666667,1.0,72.0,49.0,10.24,0.7878337112622825,4/4,4,4,1,G,major,75.99954044117649
14.0,1.9979166666666666,1.0,76.0,49.0,11.029478458049887,1.391746031746031,4/4,4,4,1,G,major,86.13281250000004
15.0,0.9979166666666667,1.0,62.0,49.0,11.72607709750567,0.5792894935752071,4/4,4,4,1,G,major,103.35937500000013
16.0,0.4979166666666667,1.0,76.0,49.0,12.30657596371882,0.39309448223733834,4/4,4,4,1,G,major,75.99954044117666
16.5,0.4979166666666667,1.0,72.0,54.0,12.701315192743763,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
17.0,0.4979166666666667,1.0,67.0,60.0,13.049614512471654,0.3006016628873779,4/4,4,4,1,G,major,99.38401442307668
17.5,0.4979166666666667,1.0,62.0,65.0,13.351473922902494,0.2543552532123959,4/4,4,4,1,G,major,117.45383522727282
18.0,0.4979166666666667,1.0,67.0,71.0,13.606893424036281,0.16186243386243443,4/4,4,4,1,G,major,184.57031249999937
18.5,0.4979166666666667,1.0,62.0,76.0,13.769433106575963,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
19.0,0.4979166666666667,1.0,57.0,82.0,14.094512471655328,0.3006016628873779,4/4,4,4,1,G,major,99.38401442307668
19.5,0.4979166666666667,1.0,58.0,88.0,14.396371882086168,0.3006016628873761,4/4,4,4,1,G,major,99.38401442307728
20.0,3.997916666666667,1.0,52.0,88.0,14.698231292517006,0.9283144368858696,4/4,4,4,1,G,major,258.39843749999886
